node,clade,node.type,branch.length,label,astral,gcf,scf,ds.sum,dn.sum,dn.ds.sum,synonymous.bl.sum,nonsynonymous.bl.sum,num.genes.full,num.genes.partial,num.genes.no.clade,num.genes.no.ds,num.genes.no.dn,avg.ds,avg.dn,avg.dn.ds,avg.synonymous.bl,avg.nonsynonymous.bl
93,Mirzamys_louiseae_ABTC133754,tip,NA,Mirzamys_louiseae_ABTC133754,NA,NA,NA,111.68182286786208,14.565962779604593,4398552.219673265,26.61855858213564,11.070042985398809,10447,0,1347,2517,3545,0.010690324769585726,0.001394272305887297,421.0349592871891,0.0025479619586613995,0.0010596384594044998
94,Leptomys_elegans_ABTC45741,tip,NA,Leptomys_elegans_ABTC45741,NA,NA,NA,149.92280767917381,19.22665931744363,3735226.891346386,35.69253049263634,14.629667115513676,9975,0,1819,1795,3326,0.015029855406433465,0.001927484643352745,374.4588362252016,0.003578198545627703,0.0014666332947883384
95,Solomys_salebrosus_ABTC64864,tip,NA,Solomys_salebrosus_ABTC64864,NA,NA,NA,113.77247550539835,16.54927742656455,4287948.943807513,27.11082857757035,12.577793738015188,9101,0,2693,2149,2859,0.0125010960889351,0.0018184020906015328,471.15140575843463,0.00297888458164711,0.0013820232653571243
96,Melomys_rufescens_ABTC44798,tip,NA,Melomys_rufescens_ABTC44798,NA,NA,NA,109.45872529934414,13.203701823962733,3962802.5717993304,25.96086807304226,10.062064451552576,9210,0,2584,2402,3247,0.011884769305031937,0.0014336266909840102,430.27172332240286,0.0028187696061935134,0.001092515141319498
97,Uromys_sp-nov_YS380,tip,NA,Uromys_sp-nov_YS380,NA,NA,NA,0,0,0,0,0,0,0,11794,0,0,0,0,0,0,0
98,Uromys_caudimaculatus_DT10Uc01,tip,NA,Uromys_caudimaculatus_DT10Uc01,NA,NA,NA,59.654425620120186,7.753796047418821,4227068.19336697,14.123957918962812,5.905033571966317,10274,0,1520,4867,3242,0.005806348610095404,0.0007547008027466246,411.43354033161086,0.001374728238170412,0.0005747550683245393
99,Leporillus_conditor_ABTC13335,tip,NA,Leporillus_conditor_ABTC13335,NA,NA,NA,63.645981886691025,9.70479013466601,2539623.2059889277,15.08937483775626,7.388539922209357,5189,0,6605,1492,1654,0.012265558274559843,0.0018702621188410118,489.4243989186602,0.002907954295192958,0.0014238851266543374
100,Leporillus_apicalis_C90,tip,NA,Leporillus_apicalis_C90,NA,NA,NA,45.217021132143984,6.985814161507264,2189905.2067708857,10.715533607818342,5.328263341596111,3875,0,7919,1323,1231,0.011668908679262964,0.0018027907513567133,565.1368275537769,0.002765298995566024,0.0013750357010570609
101,Conilurus_albipes_NMV-c7585,tip,NA,Conilurus_albipes_NMV-c7585,NA,NA,NA,0,0,0,0,0,0,0,11794,0,0,0,0,0,0,0
102,Conilurus_penicillatus_M14056,tip,NA,Conilurus_penicillatus_M14056,NA,NA,NA,115.00699483533474,14.214289278279997,3748162.547071216,27.271128603890375,10.82586157918901,9440,0,2354,2214,3276,0.012182944368149866,0.0015057509828686438,397.05111727449327,0.00288889074193754,0.0011468073706768019
103,Mesembriomys_macrurus_ABTC7337,tip,NA,Mesembriomys_macrurus_ABTC7337,NA,NA,NA,67.64649325743896,10.245921298803536,4220164.441704444,16.113076335567644,7.789299330302603,8343,0,3451,3152,2541,0.008108173709389783,0.0012280859761241204,505.83296676308805,0.001931328818838265,0.0009336329054659718
104,Mesembriomys_gouldii_ABTC7449,tip,NA,Mesembriomys_gouldii_ABTC7449,NA,NA,NA,83.33597019743033,11.491859293512025,4745990.717675162,19.81713413118575,8.742680016572727,10002,0,1792,3651,3053,0.00833193063361631,0.0011489561381235777,474.5041709333295,0.001981317149688637,0.0008740931830206685
105,Zyzomys_pedunculatus_Z34925,tip,NA,Zyzomys_pedunculatus_Z34925,NA,NA,NA,102.96716362043917,14.577689799452616,4244511.231258098,24.483971286870286,11.101277825592977,9971,0,1823,2707,3242,0.01032666368673545,0.001462008805481157,425.6856113988665,0.002455518131267705,0.001113356516457023
106,Zyzomys_woodwardi_WAMM21724,tip,NA,Zyzomys_woodwardi_WAMM21724,NA,NA,NA,79.42346873553166,11.335646202687833,4270227.07660944,18.89008289920798,8.62871565096936,8098,0,3696,2367,2671,0.009807788186654934,0.0013998081257949905,527.3187301320622,0.002332684971500121,0.001065536632621556
107,Zyzomys_maini_ABTC07900,tip,NA,Zyzomys_maini_ABTC07900,NA,NA,NA,88.43864112783362,11.322885188764031,4241286.487370435,21.013070231091692,8.617889742998624,9878,0,1916,3023,3428,0.008953091833147764,0.0011462730500874704,429.3669252247859,0.0021272595901084927,0.000872432652662343
108,Zyzomys_palatalis_ABTC30744,tip,NA,Zyzomys_palatalis_ABTC30744,NA,NA,NA,74.77802344807549,9.941061058677223,3845446.688770909,17.75111865310384,7.569016169986334,9319,0,2475,3139,3256,0.00802425404529193,0.001066751911007321,412.6458513543201,0.001904830845917356,0.0008122133458510928
109,Zyzomys_argurus_ABTC61630,tip,NA,Zyzomys_argurus_ABTC61630,NA,NA,NA,64.01995296638414,9.013399534901916,4795160.17497559,15.207616941766885,6.871158083527108,9539,0,2255,3685,3195,0.006711390393792236,0.0009448998359263987,502.6900277781308,0.00159425693906771,0.0007203226840892241
110,Leggadina_lakedownensis_WAMM21623,tip,NA,Leggadina_lakedownensis_WAMM21623,NA,NA,NA,74.27817260267314,10.097431992692538,4068117.9795772866,17.570088520280976,7.6951494086202725,9978,0,1816,4220,3265,0.007444194488141225,0.0010119695322401822,407.70875722362064,0.0017608827941752831,0.0007712116063960986
111,Leggadina_forresti_WAMM62323,tip,NA,Leggadina_forresti_WAMM62323,NA,NA,NA,75.1802458532499,9.994107829866428,4488210.772912301,17.864639778387065,7.602655699288265,9791,0,2003,4024,3258,0.00767850534707894,0.0010207443396860819,458.40167224106847,0.001824598077661839,0.0007764943008158784
112,Pseudomys_calabyi_U4324,tip,NA,Pseudomys_calabyi_U4324,NA,NA,NA,88.6817118570583,11.58072096284714,4467367.077287095,21.16673407992206,8.796671894683493,9926,0,1868,2886,3479,0.008934284893920844,0.0011667057186023715,450.0672050460502,0.002132453564368533,0.0008862252563654537
113,Pseudomys_chapmani_WAMM29440,tip,NA,Pseudomys_chapmani_WAMM29440,NA,NA,NA,94.97443760829196,11.848354046665898,4191511.210794398,22.537333398206055,9.018343541922915,9833,0,1961,2589,3519,0.00965874479897203,0.0012049582067187937,426.2698271935725,0.0022920099052380813,0.0009171507720861299
114,Pseudomys_johnsoni_ABTC08053,tip,NA,Pseudomys_johnsoni_ABTC08053,NA,NA,NA,51.53681240700631,6.967483751926103,4751562.074571274,12.204624996226986,5.315093683174051,10028,0,1766,4670,3235,0.0051392912252698755,0.0006948029269970186,473.82948489940907,0.0012170547463329663,0.0005300252974844486
115,Pseudomys_patrius_JM10865,tip,NA,Pseudomys_patrius_JM10865,NA,NA,NA,68.56752893233059,9.304693764802384,4182184.901533382,16.314170707018516,7.076892720763977,9312,0,2482,3288,3274,0.0073633514746918585,0.0009992153957047232,449.1177944086536,0.0017519513216299953,0.0007599755928655474
116,Notomys_cervinus_M22857,tip,NA,Notomys_cervinus_M22857,NA,NA,NA,107.99339719575448,13.138747054536736,3790962.5407040515,25.666510086485598,10.006090126779524,9380,0,2414,2205,3329,0.011513155351359753,0.0014007193021894175,404.15378898763873,0.0027363017149771426,0.0010667473482707383
117,Notomys_mitchellii_M21518,tip,NA,Notomys_mitchellii_M21518,NA,NA,NA,46.46821617318614,7.525842160745146,3466357.003073306,11.059580430775364,5.734466256324421,7340,0,4454,3405,2189,0.006330819642123453,0.001025319095469366,472.2557224895512,0.0015067548270811123,0.0007812624327417466
118,Notomys_fuscus_M22830,tip,NA,Notomys_fuscus_M22830,NA,NA,NA,44.102653852232805,6.278285214597308,4279770.369840138,10.494610732054689,4.779672437010626,9525,0,2269,4583,2976,0.004630199879499507,0.0006591375553383,449.319723867731,0.0011017964023154528,0.0005018028805260499
119,Notomys_aquilo_M-32455,tip,NA,Notomys_aquilo_M-32455,NA,NA,NA,0,0,0,0,0,0,0,11794,0,0,0,0,0,0,0
120,Notomys_alexis_U1308,tip,NA,Notomys_alexis_U1308,NA,NA,NA,29.030117213326765,5.252777642710076,3959586.1769841574,6.8765566452890985,4.008152629893062,8978,0,2816,5615,2100,0.003233472623449183,0.0005850721366351166,441.0320981269946,0.0007659341329125751,0.0004464415938842796
121,Pseudomys_occidentalis_ABTC08043,tip,NA,Pseudomys_occidentalis_ABTC08043,NA,NA,NA,125.71484046774772,15.395753210877734,3453992.2095073564,29.906331802998068,11.708059848795923,9694,0,2100,1971,3308,0.012968314469542781,0.0015881734279840863,356.3020641125806,0.0030850352592323156,0.001207763549494112
122,Pseudomys_fumeus_ABTC08168,tip,NA,Pseudomys_fumeus_ABTC08168,NA,NA,NA,120.04629486586221,14.303774383870682,3764817.981146223,28.545577204816457,10.881973334277829,10021,0,1773,2151,3566,0.01197947259413853,0.001427379940511993,375.69284314401983,0.002848575711487522,0.0010859169079211486
123,Pseudomys_albocinereus_WAMM18855,tip,NA,Pseudomys_albocinereus_WAMM18855,NA,NA,NA,61.966743636675965,8.462124628578877,4447846.623736456,14.732680585051778,6.4381280731217325,9360,0,2434,3599,3105,0.006620378593661962,0.0009040731440789399,475.1972888607325,0.0015740043360098054,0.0006878341958463389
124,Pseudomys_apodemoides_M16672,tip,NA,Pseudomys_apodemoides_M16672,NA,NA,NA,72.09375564471311,9.263009463764087,4387699.687140118,17.142041445392657,7.052480639188557,9964,0,1830,3676,3502,0.007235423087586623,0.0009296476780172708,440.35524760539124,0.0017203975758121896,0.0007077961299868082
125,Pseudomys_gracilicaudatus_ABTC08163,tip,NA,Pseudomys_gracilicaudatus_ABTC08163,NA,NA,NA,2972.755984284785,8.818553976617814,4197655.8819380645,727.0565617792824,6.708094092390885,9416,0,2378,3590,3367,0.3157132523666934,0.000936549912554993,445.8003273086305,0.07721501293322881,0.0007124144108316573
126,Pseudomys_nanus_U1448,tip,NA,Pseudomys_nanus_U1448,NA,NA,NA,68.56058070184179,8.742461221762627,4130903.5713918232,16.25609149034119,6.663976947550196,9678,0,2116,3967,3284,0.007084168289092973,0.0009033334595745636,426.8344256449497,0.0016796953389482529,0.0006885696370686295
127,Pseudomys_oralis_RAT7,tip,NA,Pseudomys_oralis_RAT7,NA,NA,NA,115.45413054016838,13.302991652796985,4085217.285204233,27.435375709597675,10.121613675966087,10361,0,1433,2396,3870,0.01114314550141573,0.0012839486200942945,394.28793409943376,0.0026479466952608506,0.0009768954421355165
128,Pseudomys_desertor_ABTC41464,tip,NA,Pseudomys_desertor_ABTC41464,NA,NA,NA,55.540408789361635,7.705285160719774,4163501.5022726995,13.207194202853806,5.86867412550319,9595,0,2199,4488,3030,0.00578847407914139,0.0008030521272245726,433.92407527594577,0.0013764663056648051,0.0006116387832728702
129,Pseudomys_shortridgei_Z25113,tip,NA,Pseudomys_shortridgei_Z25113,NA,NA,NA,56.93008290247681,8.799847160666982,4385604.578657585,13.584386046391323,6.6902722658689475,9251,0,2543,3989,2909,0.006153938266401125,0.000951231992289156,474.0681632966798,0.001468423526796165,0.0007231944942026751
130,Pseudomys_australis_M25541,tip,NA,Pseudomys_australis_M25541,NA,NA,NA,96.62239731252389,11.943843288173975,4089518.70813986,22.961228632053484,9.0886510657323,10038,0,1756,2656,3664,0.009625662214836012,0.001189862849987445,407.4037366148496,0.002287430626823419,0.0009054244934979379
131,Mastacomys_fuscus_M13957,tip,NA,Mastacomys_fuscus_M13957,NA,NA,NA,92.82375753196848,12.01667006254886,4467188.327414536,22.11785491918753,9.134134839440522,10147,0,1647,2804,3626,0.00914790159968153,0.0011842584076622508,440.2471989173683,0.0021797432659098775,0.0009001808258047228
132,Pseudomys_higginsi_UC1421,tip,NA,Pseudomys_higginsi_UC1421,NA,NA,NA,95.92840445496287,10.899466855377396,4188442.0341876335,22.862234046150952,8.294022171068406,10493,0,1301,2829,3996,0.009142133275036966,0.0010387369537193745,399.1653515855936,0.0021788081622177596,0.0007904338293213004
133,Pseudomys_hermannsburgensis_ABTC08067,tip,NA,Pseudomys_hermannsburgensis_ABTC08067,NA,NA,NA,60.6742941585928,8.551945000428464,4609244.24548467,14.438149789755487,6.500443586314682,9382,0,2412,3610,3171,0.006467095945277425,0.0009115268599902435,491.2858927184683,0.00153892025045358,0.0006928633112678194
134,Pseudomys_delicatulus_U1509,tip,NA,Pseudomys_delicatulus_U1509,NA,NA,NA,49.59625846223536,7.739791637304091,4704647.809243659,11.80010276806672,5.889664197854729,9618,0,2176,4373,3018,0.005156608282619605,0.000804719446590153,489.1503232734101,0.0012268769773411022,0.0006123585150607953
135,Pseudomys_bolami_ABTC107389,tip,NA,Pseudomys_bolami_ABTC107389,NA,NA,NA,39.560035536709776,6.177262196785394,4140934.0474153482,9.443692408644042,4.696510970262167,9083,0,2711,4725,2598,0.004355393101035976,0.0006800905203991406,455.89937767426494,0.0010397107132713906,0.0005170660541959888
136,Pseudomys_novaehollandiae_ABTC08140,tip,NA,Pseudomys_novaehollandiae_ABTC08140,NA,NA,NA,44.99186657958234,6.346170631924105,4574923.878849939,10.68273074610957,4.832914284292807,9925,0,1869,4658,3220,0.004533185549580085,0.0006394126581283733,460.94950920402414,0.0010763456671143143,0.00048694350471464046
137,Vandeleuria_oleracea_ABTC116404,tip,NA,Vandeleuria_oleracea_ABTC116404,NA,NA,NA,710.4443399464373,72.22820196910604,428355.25132371817,170.05016052130915,54.81876526553343,8521,0,3273,216,1445,0.08337570002892117,0.008476493600411458,50.270537650946856,0.019956596704765774,0.006433372287939611
138,Pithecheir_melanurus_LSUMZ38198,tip,NA,Pithecheir_melanurus_LSUMZ38198,NA,NA,NA,3220.6290978434527,64.33519896358312,1053646.6598872298,762.7262622421714,48.876967634800835,10677,0,1117,418,2271,0.3016417624654353,0.006025587614834047,98.68377445792169,0.07143638308908602,0.004577780990428101
139,Otomys_tropicalis_LSUMZ37841,tip,NA,Otomys_tropicalis_LSUMZ37841,NA,NA,NA,310.2610542915316,34.220584215199935,2498280.5867143692,74.01321135136828,25.989176117778957,10789,0,1005,951,3390,0.02875716510256109,0.0031718031527667007,231.55812278379545,0.006860062225541597,0.002408858663247656
140,Otomys_denti_LSUMZ37840,tip,NA,Otomys_denti_LSUMZ37840,NA,NA,NA,189.80716696504714,22.893464626939412,3286575.9751154208,45.30161944007522,17.388570082145698,9787,0,2007,1458,3250,0.01939380473741158,0.0023391708007499145,335.8103581399224,0.004628754413004518,0.0017767007338454785
141,Oenomys_hypoxanthus_LSUMZ37838,tip,NA,Oenomys_hypoxanthus_LSUMZ37838,NA,NA,NA,409.3488057489652,43.99454879261462,1464265.8844365533,97.66846757133368,33.42965576709204,10414,0,1380,587,2827,0.03930754808421022,0.0042245581709827755,140.6055199190084,0.009378573801741279,0.0032100687312360317
142,Hybomys_planifrons_R24117,tip,NA,Hybomys_planifrons_R24117,NA,NA,NA,475.231110553117,53.70286547638257,1280687.9082243075,113.40453471818606,40.80166297126766,10498,0,1296,499,2551,0.04526872838189341,0.005115533004037204,121.99351383352138,0.010802489494969142,0.0038866129711628557
143,Hybomys_univittatus_TCD4026,tip,NA,Hybomys_univittatus_TCD4026,NA,NA,NA,64.07711051931386,7.866422196629797,2214454.7337799408,15.171116747312238,5.983716227809827,7579,0,4215,5038,1284,0.008454560036853657,0.0010379234986976906,292.18297054755783,0.00200173066991849,0.0007895126306649726
144,Hybomys_lunaris_LSUMZ37734,tip,NA,Hybomys_lunaris_LSUMZ37734,NA,NA,NA,152.1531429491707,17.745559374828503,1851673.5182526577,36.656040987341015,13.450424840166399,9532,0,2262,5223,1623,0.015962352386610437,0.0018616826872459612,194.25865697153355,0.003845577107358478,0.0014110810784899704
145,Stochomys_longicaudatus_MNHN1999459,tip,NA,Stochomys_longicaudatus_MNHN1999459,NA,NA,NA,204.2808647593669,24.618409294604984,1776178.894571596,48.6987981396416,18.716430847266967,7967,0,3827,793,2364,0.0256408767113552,0.003090047608209487,222.94199756139025,0.006112564094344371,0.002349244489427258
146,Dephomys_defua_MNHNR24062,tip,NA,Dephomys_defua_MNHNR24062,NA,NA,NA,260.44383438138146,30.631747940478295,2321407.7452544365,62.04866024808136,23.292473893697714,10284,0,1510,993,3248,0.025325149200834448,0.0029785830358302506,225.73004135107317,0.0060335142209336215,0.002264923560258432
147,Micaelemys_namaquensis_MNHN1987009,tip,NA,Micaelemys_namaquensis_MNHN1987009,NA,NA,NA,323.8338052055393,36.23909419012311,1781274.7642977205,77.26698610979389,27.553906794667782,10042,0,1752,766,2999,0.03224793917601467,0.003608752657849344,177.3824700555388,0.0076943822057153844,0.002743866440417027
148,Aethomys_hindei_MVZ196257,tip,NA,Aethomys_hindei_MVZ196257,NA,NA,NA,319.3678345520574,34.21263975679823,2034649.5458031138,76.19966229201042,26.00842056231263,10518,0,1276,846,3136,0.030363931788558413,0.0032527704655636275,193.44452802843827,0.007244691223807798,0.0024727534286283163
149,Aethomys_nyikae_FMNH196708,tip,NA,Aethomys_nyikae_FMNH196708,NA,NA,NA,341.08106035822453,36.84584854977093,1773709.3655575379,81.32441064827357,28.015819614677856,10592,0,1202,778,2993,0.032201761740768935,0.0034786488434451405,167.45745520747147,0.007677908860297731,0.0026449980754038763
150,Thallomys_paedulcus_FMNH158089,tip,NA,Thallomys_paedulcus_FMNH158089,NA,NA,NA,377.29733499926976,38.9940512663323,1400477.319945109,90.08820354748273,29.618348810710422,9774,0,2020,590,2631,0.03860214190702576,0.00398956939495931,143.28599549264467,0.00921712743477417,0.0030303201156855353
151,Grammomys_dryas_LSUMZ37716,tip,NA,Grammomys_dryas_LSUMZ37716,NA,NA,NA,414.42107230927394,41.33680276972265,1221183.9893452777,98.91299113201241,31.400510870400943,10333,0,1461,591,2758,0.04010655882214981,0.00400046479916023,118.18290809496541,0.009572533739670222,0.0030388571441402248
152,Thamnomys_venustus_LSUMZ37935,tip,NA,Thamnomys_venustus_LSUMZ37935,NA,NA,NA,3526.5815977444736,34.432653068978055,1987617.472454966,811.5130858713788,26.15593680451919,10607,0,1187,884,3176,0.3324768169835461,0.003246219767038565,187.38733595314096,0.07650731459143763,0.0024659127750088798
153,Thamnomys_kempi_TCD4437,tip,NA,Thamnomys_kempi_TCD4437,NA,NA,NA,232.84898049834388,28.545096950793425,2251899.8871585946,55.60950953795318,21.68231340207926,9695,0,2099,1031,2877,0.02401742965429024,0.0029443111862602813,232.2743565919128,0.005735895774930704,0.0022364428470427293
154,Dasymys_montanus_FMNH144389,tip,NA,Dasymys_montanus_FMNH144389,NA,NA,NA,101.47712420543014,10.676600489365063,2239379.706086412,24.023469234723876,8.124917986980888,10515,0,1279,6424,2140,0.009650701303417037,0.0010153685676999584,212.97001484416663,0.0022846856143341776,0.000772697858961568
155,Dasymys_incomtus_LSUMZ37702,tip,NA,Dasymys_incomtus_LSUMZ37702,NA,NA,NA,51.34683519495732,7.393181604026393,2362216.281568559,12.21584297161036,5.625614416423153,9088,0,2706,6351,1601,0.005649959858600058,0.0008135102997388196,259.92696760217416,0.0013441728621930414,0.0006190156708212097
156,Rhabdomys_pumilio_MNHN1995065,tip,NA,Rhabdomys_pumilio_MNHN1995065,NA,NA,NA,288.6888410597684,29.81641423471072,1271032.688874479,68.95422735013277,22.645728198366754,8682,0,3112,629,2479,0.033251421453555446,0.00343427945573724,146.3986050304629,0.007942205407755445,0.0026083538583698174
157,Mylomys_dybowskii_MNHN1997072,tip,NA,Mylomys_dybowskii_MNHN1997072,NA,NA,NA,187.49003445752436,21.60550998111672,2489583.312210176,44.83491068948635,16.418669383355038,8739,0,3055,1096,2883,0.02145440375987234,0.002472309186533553,284.88194441128,0.005130439488441051,0.0018787812545319874
158,Pelomys_isseli_FMNH137886,tip,NA,Pelomys_isseli_FMNH137886,NA,NA,NA,166.68669035685238,16.494548323567415,2898712.148348879,39.74972051526003,12.535031575841417,10430,0,1364,1608,4150,0.01598146599778067,0.0015814523800160513,277.9206278378599,0.003811094967906043,0.001201824695670318
159,Pelomys_minor_FMNH219213,tip,NA,Pelomys_minor_FMNH219213,NA,NA,NA,171.84289926415354,17.159360631901155,3008740.5982445413,40.94532121006759,13.039039385562198,10435,0,1359,1624,4098,0.016467934764173794,0.0016444044687974274,288.3316337560653,0.003923844869196703,0.001249548575521054
160,Lemniscomys_striatus_TCD4711,tip,NA,Lemniscomys_striatus_TCD4711,NA,NA,NA,202.3589141053413,21.1967856908308,2225975.9800088853,48.0429939050767,16.12509565857638,8806,0,2988,1052,3016,0.022979663196155044,0.002407084452740268,252.77946627400468,0.005455711322402532,0.0018311487234358825
161,Arvicanthus_niloticus_MNHN1999201,tip,NA,Arvicanthus_niloticus_MNHN1999201,NA,NA,NA,132.27767548534385,13.67615219453046,3489158.394200591,31.414034550872536,10.406935702175222,10235,0,1559,2476,3999,0.012924052319037016,0.0013362141860801622,340.90458174895855,0.0030692754812772383,0.0010167987984538566
162,Arvicanthus_neumanni_FMNH158037,tip,NA,Arvicanthus_neumanni_FMNH158037,NA,NA,NA,98.82470727312901,11.726830870576043,3143817.904056114,23.61380698322757,8.905018876735076,8463,0,3331,2167,3207,0.011677266604410848,0.0013856588527207897,371.47795156045305,0.0027902406928072276,0.0010522295730515272
163,Malacomys_longipes_TCD4253,tip,NA,Malacomys_longipes_TCD4253,NA,NA,NA,599.5104398713534,66.44725141320068,621684.6877839498,142.56613248610086,50.54701940681481,9356,0,2438,300,1743,0.06407764427868248,0.007102100407567409,66.44770070371418,0.015237936349519117,0.005402631403037069
164,Apodemus_sylvaticus_SMG3823,tip,NA,Apodemus_sylvaticus_SMG3823,NA,NA,NA,768.7195020165611,73.43726106702663,485701.82930424914,183.1473749827811,55.827478346627856,8576,0,3218,206,1523,0.089636135962752,0.008563113463972321,56.63500808118577,0.021355803985865333,0.00650973394900045
165,Praomys_jacksoni_REC31,tip,NA,Praomys_jacksoni_REC31,NA,NA,NA,181.37647627901208,21.77004409911186,3325248.366817596,43.41864372300908,16.527890318207756,9490,0,2304,1598,3227,0.019112378954585046,0.002293998324458573,350.3949806973231,0.004575199549316025,0.0017416112031831145
166,Praomys_degraaffi_TCD4312,tip,NA,Praomys_degraaffi_TCD4312,NA,NA,NA,129.4197361223147,16.213045657824672,3038102.482446124,30.761459578642995,12.339145444445466,7676,0,4118,1513,2674,0.01686030955215147,0.002112173743854178,395.79240261153257,0.00400748561472681,0.001607496800996022
167,Mastomys_natalensis_T4162,tip,NA,Mastomys_natalensis_T4162,NA,NA,NA,296.9561336656197,34.91721921674051,1852708.826018726,70.86588466273595,26.550691059913476,10144,0,1650,781,3069,0.029274066804576074,0.0034421548912401925,182.64085429995328,0.006985990207288639,0.0026173788505435207
168,Myomyscus_verreauxii_MNHN1999102,tip,NA,Myomyscus_verreauxii_MNHN1999102,NA,NA,NA,243.4941268413379,25.69894456061801,2004121.8924514607,58.19447495848605,19.509814524950816,9747,0,2047,923,3132,0.024981443197018356,0.0026366004473805283,205.61422924504572,0.005970501175591059,0.002001622501790378
169,Zelotomys_woosnami_TTU-M115260,tip,NA,Zelotomys_woosnami_TTU-M115260,NA,NA,NA,0,0,0,0,0,0,0,11794,0,0,0,0,0,0,0
170,Colomys_goslingi_TCD4175,tip,NA,Colomys_goslingi_TCD4175,NA,NA,NA,142.36363772023645,17.722292705604445,3241668.7525681327,33.90332701321082,13.47656587987621,9279,0,2515,1772,3199,0.015342562530470574,0.001909935629443307,349.35539956548473,0.0036537694808935037,0.0014523726565229239
171,Heimyscus_fumosus_FMNH167810,tip,NA,Heimyscus_fumosus_FMNH167810,NA,NA,NA,285.15475508437237,33.685642154798614,2249378.9722662186,67.96997173058857,25.600615940326644,10291,0,1503,862,3070,0.027709139547602017,0.0032733108691865333,218.5772978589271,0.006604797563947971,0.002487670385805718
172,Hylomyscus_stella_LSUMZ37742,tip,NA,Hylomyscus_stella_LSUMZ37742,NA,NA,NA,225.8390446911478,26.3014360198792,2867425.0016845553,53.81284832997967,20.010780218172933,10644,0,1150,1266,3737,0.02121749762224237,0.0024710105242276587,269.39355521275417,0.005055697888949612,0.0018800056574758486
173,Hylomyscus_vulcanorum_TCD4382,tip,NA,Hylomyscus_vulcanorum_TCD4382,NA,NA,NA,177.4258528129436,22.075679212672895,3030659.3940687147,42.21956377829047,16.794023095456918,9388,0,2406,1334,3189,0.01889921738527307,0.0023514783993047396,322.8226879067655,0.00449718404114726,0.0017888818806409159
174,Mus_pahari_10460X1,tip,NA,Mus_pahari_10460X1,NA,NA,NA,364.14744826702497,41.087504319061004,983217.5170768012,87.04396841449355,31.1934867521334,7900,0,3894,382,1781,0.046094613704686704,0.00520094991380519,124.45791355402547,0.011018223849935891,0.003948542626852329
175,Mus_minutoides_10460X2,tip,NA,Mus_minutoides_10460X2,NA,NA,NA,159.40255476255604,17.934898673306837,3751976.5634792345,37.979876484343336,13.636367467037681,9462,0,2332,1790,3478,0.01684660270160178,0.0018954659346128552,396.5310255209506,0.0040139374851345735,0.001441171788949237
176,Mus_musculoides_LSUMZ37820,tip,NA,Mus_musculoides_LSUMZ37820,NA,NA,NA,210.19665030275038,22.35392914087391,3519309.510425557,50.096247564397736,16.993561148164847,10285,0,1509,1644,3691,0.02043720469642687,0.002173449600473885,342.1788537117702,0.004870806763675035,0.0016522665190242924
177,Mus_platythrix_10460X13,tip,NA,Mus_platythrix_10460X13,NA,NA,NA,237.3299609232271,30.003883943611616,1445076.902173611,56.736938586448716,22.810984881865227,6995,0,4799,526,1895,0.033928514785307666,0.004289332944047408,206.5871196817171,0.008111070562751782,0.0032610414412959582
178,Mus_caroli_10460X9,tip,NA,Mus_caroli_10460X9,NA,NA,NA,176.84448491313594,19.569536148589997,2707666.515242754,42.14650312355474,14.87718248676829,8892,0,2902,1251,3008,0.019888043737419696,0.0022008025358288344,304.5059058977456,0.004739822663467694,0.0016730974456554532
179,Mus_cookii_10460X3,tip,NA,Mus_cookii_10460X3,NA,NA,NA,127.68297608260576,12.980773235714194,3571183.189050443,30.365600304870423,9.873393333485975,10177,0,1617,2108,4108,0.012546229348787045,0.0012755009566389106,350.9072603960345,0.002983747696263184,0.0009701673708839516
180,Mus_cervicolor_10460X10,tip,NA,Mus_cervicolor_10460X10,NA,NA,NA,137.66107934724698,14.087243310705695,3581963.9720381885,32.802444769455214,10.710268685766867,10150,0,1644,1990,3959,0.013562667915984924,0.0013879057448971128,352.90285438799884,0.0032317679575817946,0.0010551988852972281
181,Mus_spretus_10460X4,tip,NA,Mus_spretus_10460X4,NA,NA,NA,79.56952521275566,10.598129780188403,4401663.186214947,18.955848834385357,8.061503112777949,9084,0,2710,2908,3105,0.008759304845085388,0.0011666809533452667,484.55120940279033,0.0020867292860397794,0.0008874397966510292
182,Mus_spicilegus_10460X11,tip,NA,Mus_spicilegus_10460X11,NA,NA,NA,44.74475856123144,7.362479842818588,4154269.192113948,10.636480627710005,5.604815843686046,7418,0,4376,3687,2111,0.006031916764792591,0.0009925154816417617,560.0255044639995,0.0014338744442855223,0.0007555696742634195
183,Mus_macedonicus_10460X12,tip,NA,Mus_macedonicus_10460X12,NA,NA,NA,49.671326196745746,6.624207165899572,4326099.554602076,11.81209774837247,5.044649459055101,9591,0,2203,4707,2981,0.005178951746089641,0.0006906690820456231,451.05823736858264,0.0012315814564041777,0.0005259774224851528
184,Mus_musculus-castaneus_10460X7,tip,NA,Mus_musculus-castaneus_10460X7,NA,NA,NA,0,0,0,0,0,0,0,11794,0,0,0,0,0,0,0
185,Mus_musculus-musculus_10460X14,tip,NA,Mus_musculus-musculus_10460X14,NA,NA,NA,0,0,0,0,0,0,0,11794,0,0,0,0,0,0,0
