generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
235000,mm10,Mus_cookii_10460X3,17.9932,1.05052,-0.0874494,0.115783,0
235000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.4977,1.43405,-0.0724978,0.210188,0
235000,rnor6,Berylmys_bowersi_ABTC116431,17.2986,1.27767,0.0218585,0.38506,0
236000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.182992,0.0486918,0.0051283,0
236000,Lophuromys_woosnami_LSUMZ37793,Lophiomys_imhausi_UM5152,0.193348,0.321549,0.00436507,0.284049,0
236000,mm10,Mus_spretus_10460X4,19.6002,1.51934,-0.0279624,0.278859,0
236000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.0969,1.35861,-0.072709,0.10074,0
236000,rnor6,Paucidentomys_vermidax_Z21914,14.9467,0.921185,-0.00907986,0.0648312,0
237000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.247594,0.0401322,0.0198745,0
237000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.0445,1.84701,-0.0746354,0.588839,0
237000,mm10,Mus_spretus_10460X4,19.8156,3.74288,0.0267875,2.56415,0
237000,rnor6,Genus_sp-nov_NMVZ21816,17.5766,1.42505,-0.0213655,0.127169,0
238000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.246759,0.054802,0.103408,0
238000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.7577,1.30684,-0.0728211,0.13825,0
238000,rnor6,Berylmys_bowersi_ABTC116431,16.0451,1.53744,-0.0429978,0.297444,0
239000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.256979,0.0421892,0.0765833,0
239000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.4815,1.39101,-0.0534975,0.18667,0
239000,rnor6,Berylmys_bowersi_ABTC116431,16.5846,2.02587,-0.112464,0.382133,0
240000,Lophuromys_woosnami_LSUMZ37793,mm10,0,1.16381,-0.0415568,0.753672,0
240000,mm10,Mus_spretus_10460X4,19.9531,1.64497,0.0152447,0.376925,0
240000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.6654,1.23847,-0.0335117,0.379142,0
240000,rnor6,Paucidentomys_vermidax_Z21914,14.3724,0.729858,0.0431721,0.170986,0
240000,Aethomys_hindei_MVZ196257,NA,20.4987,0.602794,-0.0394413,1.57893,0
240000,mm10,Phloeomys_cumingi_FMNH198472,5.1426,0.514032,-0.0361631,0.0068746,0
241000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.677506,-0.103203,0.208591,0
241000,mm10,Mus_spretus_10460X4,19.8904,1.77509,0.095093,0.0621827,0
241000,Stochomys_longicaudatus_MNHN1999459,NA,20.9967,1.05523,-0.00158603,0.261414,0
241000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.6135,1.23847,0.0132133,0.40568,0
241000,Chiropodomys_gliroides_Z25153,NA,14.1948,0.598897,0.0893923,0.185205,0
241000,rnor6,Berylmys_bowersi_ABTC116431,16.8262,0.938024,0.0414396,0.0816768,0
241000,mm10,Phloeomys_cumingi_FMNH198472,5.53504,0.373738,-0.00225048,0.0297477,0
242000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.162583,-0.0836357,0.00314033,0
242000,mm10,Mus_spretus_10460X4,19.3247,1.96354,0.0628123,0.0237466,0
242000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.5686,1.15189,-0.0700912,0.0378166,0
242000,rnor6,Berylmys_bowersi_ABTC116431,16.2359,1.1544,0.0031451,0.0667205,0
242000,mm10,Phloeomys_cumingi_FMNH198472,5.56634,0.280756,0.0271146,0.0144349,0
243000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.789246,-0.142088,0.359675,0
243000,mm10,Mus_cookii_10460X3,16.8301,2.40044,-0.0580258,1.57193,0
243000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.9376,1.09303,-0.0430461,0.00689946,0
243000,rnor6,Berylmys_bowersi_ABTC116431,17.2807,1.24722,0.0186202,0.384957,0
243000,mm10,Phloeomys_cumingi_FMNH198472,4.45077,0.263078,0.0233389,0.0110482,0
244000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.878505,-0.13022,0.201782,0
244000,mm10,Mus_cookii_10460X3,16.8673,2.36736,-0.0243549,1.70177,0
244000,Dephomys_defua_MNHNR24062,NA,21.186,1.72206,-0.0379967,0.183278,0
244000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.6977,0.766291,0.100342,0.0776745,0
244000,rnor6,Genus_sp-nov_NMVZ21816,17.4292,1.04423,0.02365,0.198427,0
244000,mm10,Phloeomys_cumingi_FMNH198472,0.0723064,0.232464,0.0248188,0.0143086,0
245000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.226756,-0.0842523,0.0793986,0
245000,mm10,Mus_spretus_10460X4,19.3266,2.17702,-0.0385074,1.91168,0
245000,Dephomys_defua_MNHNR24062,NA,21.4884,1.98935,0.0292327,0.175413,0
245000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.476,0.928481,0.0608212,0.197856,0
245000,rnor6,Genus_sp-nov_NMVZ21816,18.2549,1.30844,0.0031839,0.185895,0
245000,Hyorhinomys_stuempkei_JAE4661,NA,21.456,1.29849,-0.0945413,0.564433,0
245000,mm10,Phloeomys_cumingi_FMNH198472,0.374669,0.25038,0.023255,0.00150163,0
246000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.470601,-0.0491786,0.173617,0
246000,mm10,Mus_spretus_10460X4,18.7562,1.64037,-0.0550009,0.131751,0
246000,Apodemus_sylvaticus_SMG3823,NA,16.5414,0.246626,0.0629032,0.165749,0
246000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.9148,1.08972,0.016964,0.263977,0
246000,rnor6,Berylmys_bowersi_ABTC116431,15.805,1.75581,-0.0877357,0.318809,0
246000,mm10,Phloeomys_cumingi_FMNH198472,1.53556,0.313765,0.0114893,0.0117068,0
247000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.0123426,-0.0102648,0.00410667,0
247000,mm10,Mus_cookii_10460X3,17.1845,1.12955,0.0129568,0.865735,0
247000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.7675,0.960792,0.0109803,0.000218296,0
247000,rnor6,Berylmys_bowersi_ABTC116431,16.5008,0.831012,0.0602371,0.0241861,0
247000,mm10,Phloeomys_cumingi_FMNH198472,1.93637,0.332768,-0.00429483,0.0387558,0
248000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.0813642,-0.0254668,0.00190676,0
248000,mm10,Mus_cookii_10460X3,17.3379,1.353,-0.0082971,0.114573,0
248000,Mus_caroli_10460X9,NA,21.5069,0.189919,0.0393504,0.0376974,0
248000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.8338,1.26763,-0.0538866,1.96878e-005,0
248000,Berylmys_bowersi_ABTC116431,Berylmys_mackenziei_ABTC116402,20.3185,1.97993,-0.140391,1.17663,0
248000,rnor6,Paucidentomys_vermidax_Z21914,14.609,0.833409,0.00948155,0.0317699,0
248000,mm10,Phloeomys_cumingi_FMNH198472,6.0319,0.451658,-0.0209609,0.00729824,0
249000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.114142,-0.0874069,0.055026,0
249000,mm10,Mus_cookii_10460X3,17.516,1.09425,-0.00733611,0.0764705,0
249000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.5813,0.85359,0.0136837,0.000253423,0
249000,rnor6,Paucidentomys_vermidax_Z21914,15.4354,0.847712,0.0337696,0.154442,0
249000,mm10,Phloeomys_cumingi_FMNH198472,4.90356,0.461697,-0.0253052,0.0502346,0
250000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.381106,-0.0861102,0.166852,0
250000,mm10,Mus_spretus_10460X4,18.6016,3.73035,-0.0077286,2.0071,0
250000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.3465,0.947915,0.0125666,0.00135622,0
250000,rnor6,Paucidentomys_vermidax_Z21914,14.3476,0.826227,0.0246136,0.177493,0
250000,Maxomys_surifer_JAE3632,NA,18.6126,0.341456,-0.0982771,0.560512,0
250000,mm10,Phloeomys_cumingi_FMNH198472,5.79947,0.699774,-0.0533967,0.0769372,0
251000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.266792,-0.0461869,0.15615,0
251000,mm10,Mus_spretus_10460X4,19.4809,3.04671,-0.0287229,0.205809,0
251000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.5129,0.769762,0.0132395,0.00308476,0
251000,rnor6,Paucidentomys_vermidax_Z21914,15.6099,0.850797,-0.00277949,0.0789943,0
251000,mm10,Phloeomys_cumingi_FMNH198472,6.22004,0.623915,-0.0564368,0.0136207,0
252000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.0487657,-0.0059118,0.16042,0
252000,mm10,Mus_spretus_10460X4,18.1493,1.90081,0.0598656,0.791357,0
252000,Pseudomys_novaehollandiae_ABTC08140,NA,21.336,3.58849,-0.0211794,0.680844,0
252000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.1854,0.9287,0.0239462,0.0490197,0
252000,rnor6,Paucidentomys_vermidax_Z21914,15.0471,1.06295,-0.0387726,0.255054,0
252000,mm10,Phloeomys_cumingi_FMNH198472,6.54016,0.568786,-0.0481524,0.0660172,0
253000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.0238963,0.0761369,0.0440998,0
253000,mm10,Mus_spretus_10460X4,19.8091,2.79786,-0.0570997,1.27505,0
253000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.8924,1.28538,0.0123363,0.477615,0
253000,rnor6,Paucidentomys_vermidax_Z21914,15.4968,0.790188,0.0282258,0.0606783,0
253000,mm10,Phloeomys_cumingi_FMNH198472,6.2481,0.522515,-0.0552209,0.00370246,0
254000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.300572,-0.000631301,0.311498,0
254000,mm10,Mus_spretus_10460X4,19.601,2.06798,-0.0223954,0.860846,0
254000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.7793,1.19781,-0.0241596,0.250997,0
254000,rnor6,Paucidentomys_vermidax_Z21914,14.2028,1.38676,-0.0728698,0.0344472,0
254000,mm10,rnor6,7.27293,0.595012,-0.048203,0.0049146,0
255000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.42622,0.0093552,0.450378,0
255000,mm10,Mus_spretus_10460X4,18.3462,1.39324,0.0246911,0.0372609,0
255000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.7741,1.38116,-0.0418178,0.0313135,0
255000,rnor6,Paucidentomys_vermidax_Z21914,14.9294,1.06533,-0.032989,0.00595389,0
255000,mm10,Phloeomys_cumingi_FMNH198472,4.42757,0.596161,-0.0492975,0.00588385,0
256000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.246494,0.0613717,0.0543335,0
256000,Lophuromys_woosnami_LSUMZ37793,Lophiomys_imhausi_UM5152,0.106486,0.754895,-0.0213626,0.708231,0
256000,mm10,Mus_spretus_10460X4,18.078,1.56323,-0.00766027,1.03741,0
256000,Oenomys_hypoxanthus_LSUMZ37838,NA,20.4075,0.656797,0.0755205,1.78628,0
256000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.7238,1.69325,-0.122479,0.144922,0
256000,rnor6,Paucidentomys_vermidax_Z21914,14.5196,0.921058,-0.0263799,0.0325251,0
256000,Maxomys_musschenbroekii_sample1,NA,21.2366,2.23388,-0.127034,1.36475,0
257000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.181735,0.0616834,0.0045217,0
257000,mm10,Mus_spretus_10460X4,19.6537,0.988241,-0.0226377,0.145493,0
257000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.071,1.71229,-0.113258,0.0467745,0
257000,rnor6,Paucidentomys_vermidax_Z21914,15.3082,1.0224,-0.0206266,0.205209,0
258000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.207967,0.013771,0.0017744,0
258000,mm10,Mus_spretus_10460X4,19.8342,1.68458,-0.0759237,0.0539634,0
258000,Malacomys_longipes_TCD4253,NA,19.2912,0.315238,0.0706992,1.24325,0
258000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.4368,1.21398,-0.0500553,0.0915295,0
258000,Pogonomys_macrourus_ABTC43144,NA,18.1717,1.05163,-0.000986864,0.569649,0
258000,rnor6,Paucidentomys_vermidax_Z21914,14.9574,0.858113,-0.00522298,0.161698,0
259000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.243255,0.017554,0.0106399,0
259000,mm10,Mus_spretus_10460X4,19.5393,2.33423,-0.118282,0.986023,0
259000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.6349,1.18537,-0.000928521,0.257789,0
259000,rnor6,Paucidentomys_vermidax_Z21914,13.7816,0.530934,0.0788282,0.012714,0
260000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.204677,0.025243,0.0182368,0
260000,mm10,Mus_cookii_10460X3,17.6693,1.3564,0.0570421,0.839131,0
260000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.6052,1.05378,-0.0231554,0.29594,0
260000,rnor6,Paucidentomys_vermidax_Z21914,14.56,0.496395,0.107375,0.0302091,0
260000,Musseromys_anacuao_FMNH209523,NA,20.7132,1.10485,0.071618,0.134761,0
261000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.249182,0.0600001,0.0755945,0
261000,Stochomys_longicaudatus_MNHN1999459,NA,20.7488,0.909102,-0.00675382,0.167099,0
261000,Lophiomys_imhausi_UM5152,NA,20.132,0.027632,-0.0746105,1.56693,0
261000,Mus_cookii_10460X3,Mus_cervicolor_10460X10,19.0126,1.66463,-0.0397055,0.818866,0
261000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.1052,1.26575,-0.0362156,0.0853883,0
261000,rnor6,Berylmys_bowersi_ABTC116431,16.0664,1.12452,-0.00252289,0.0953062,0
262000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.263475,0.0240814,0.00307599,0
262000,Lophuromys_woosnami_LSUMZ37793,NA,11.1259,0.00660652,0.00468446,0.0925314,0
262000,Lophiomys_imhausi_UM5152,NA,19.6794,0.789005,0.033767,0.913144,0
262000,mm10,Mus_cookii_10460X3,16.2166,1.16565,-0.0322146,0.225566,0
262000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.8132,1.23598,-0.038968,0.151794,0
262000,Sommeromys_macrorhinos_Z21740,NA,21.0899,2.36825,0.0835156,2.37369,0
262000,rnor6,Maxomys_surifer_JAE3632,9.09198,0.723723,-0.0150749,0.0962935,0
263000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.165292,0.0591566,0.00766646,0
263000,Lophiomys_imhausi_UM5152,NA,16.369,0.417739,0.00526814,0.535729,0
263000,mm10,Mus_cookii_10460X3,16.4043,1.37324,-0.0939315,0.571353,0
263000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.0104,1.11912,0.034879,0.396946,0
263000,rnor6,Maxomys_surifer_JAE3632,10.5607,0.627948,0.0345518,0.0999269,0
264000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.512226,-0.0336344,0.293064,0
264000,mm10,Mus_spretus_10460X4,18.396,3.3853,-0.0653307,1.93054,0
264000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.8152,1.46335,-0.0747159,0.100006,0
264000,rnor6,Berylmys_bowersi_ABTC116431,16.7912,0.820856,0.0341147,0.229974,0
264000,mm10,rnor6,7.48258,0.797501,-0.0822655,0.00536457,0
265000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.344342,-0.0366115,0.179808,0
265000,mm10,Mus_spretus_10460X4,19.5246,2.47322,-0.0479214,1.1767,0
265000,Mus_cervicolor_10460X10,NA,20.1965,0.119462,-0.00172975,0.995374,0
265000,Oenomys_hypoxanthus_LSUMZ37838,NA,18.4358,1.45022,0.0096556,1.50739,0
265000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.8759,1.34401,-0.0174072,0.0984915,0
265000,rnor6,Berylmys_bowersi_ABTC116431,15.97,0.962252,0.012172,0.115896,0
265000,mm10,Phloeomys_cumingi_FMNH198472,6.25658,0.991945,-0.0811209,0.0333738,0
266000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.143643,0.0654273,0.079245,0
266000,mm10,Mus_spretus_10460X4,19.9418,2.29607,0.0408388,1.89173,0
266000,Mus_cervicolor_10460X10,NA,21.0372,1.40953,0.0665916,0.671049,0
266000,Apodemus_sylvaticus_SMG3823,NA,20.4726,0.529957,-0.0262375,0.805378,0
266000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.7882,1.29961,-0.037441,0.557349,0
266000,rnor6,Paucidentomys_vermidax_Z21914,15.4492,0.804325,0.0295666,0.00873745,0
266000,mm10,rnor6,7.78908,1.02569,-0.10836,0.0548159,0
267000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.147232,0.0163646,0.0100615,0
267000,mm10,Mus_cookii_10460X3,17.202,2.4191,-0.0162539,1.46369,0
267000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.5719,1.63304,-0.159529,0.162029,0
267000,mm10,Zyzomys_pedunculatus_Z34925,9.11565,0.960483,-0.122237,0.0693151,0
267000,Anonymomys_mindorensis_FMNH2222010,NA,20.5127,0.371881,-0.0287757,1.83127,0
267000,rnor6,Paucidentomys_vermidax_Z21914,13.4149,0.990046,-0.0241907,0.0503339,0
268000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.126879,-0.0127217,0.0619669,0
268000,mm10,Mus_cookii_10460X3,17.8261,0.801118,0.0225314,0.366837,0
268000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.8501,1.99321,-0.0507003,0.670178,0
268000,Haeromys_minahassae_JAE4996,NA,20.8586,0.819667,-0.0269717,1.37818,0
268000,rnor6,Maxomys_surifer_JAE3632,12.8313,0.837808,0.0274808,0.0486987,0
268000,mm10,Phloeomys_cumingi_FMNH198472,5.32073,0.788972,-0.0773184,0.00745318,0
269000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.423392,-0.0357327,0.43961,0
269000,mm10,Mus_cookii_10460X3,16.7626,1.31366,-0.0019399,0.41453,0
269000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.5382,1.8364,-0.103441,0.345615,0
269000,rnor6,Maxomys_surifer_JAE3632,9.03281,0.640061,0.0312644,0.252013,0
269000,mm10,Phloeomys_cumingi_FMNH198472,3.56763,0.724738,-0.0638191,0.00934294,0
270000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.463437,-0.0697511,0.279302,0
270000,mm10,Mus_cookii_10460X3,16.0954,1.18805,-0.0326768,0.0515865,0
270000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.77,1.76313,-0.104847,0.19274,0
270000,rnor6,Maxomys_surifer_JAE3632,11.6751,0.542406,0.0613461,0.113301,0
270000,mm10,Phloeomys_cumingi_FMNH198472,3.1208,0.838862,-0.0638191,0.0668184,0
271000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.260736,-0.00939733,0.235089,0
271000,mm10,Mus_cookii_10460X3,16.5281,1.00201,0.0843579,0.986275,0
271000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.6039,1.20993,-0.0215264,0.453905,0
271000,rnor6,Maxomys_surifer_JAE3632,12.9847,0.652456,0.0515854,0.264285,0
271000,mm10,Phloeomys_cumingi_FMNH198472,5.85316,0.630873,-0.0460772,0.0588416,0
272000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.268868,-0.0209387,0.0949756,0
272000,mm10,Mus_pahari_10460X1,12.8915,1.30039,0.0444526,1.16736,0
272000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.7876,0.927053,0.013503,0.116243,0
272000,rnor6,Maxomys_surifer_JAE3632,12.3771,0.660698,0.00941109,0.0382539,0
272000,Phloeomys_cumingi_FMNH198472,NA,20.3788,0.181478,-0.0334745,0.0386615,0
272000,mm10,Phloeomys_cumingi_FMNH198472,5.99542,0.712375,-0.0581154,0.0363542,0
273000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.306569,-0.0059725,0.291599,0
273000,mm10,Mus_platythrix_10460X13,15.4539,1.39332,0.0158368,0.694156,0
273000,rnor6,Paucidentomys_vermidax_Z21914,15.6886,0.699894,0.0384867,0.0201514,0
273000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.6636,0.874294,-0.00106257,0.0392766,0
273000,mm10,Phloeomys_cumingi_FMNH198472,4.6648,0.576384,-0.0483819,0.0601487,0
274000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.250415,0.0282374,0.0365978,0
274000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.6621,1.46706,-0.0712394,0.177766,0
274000,rnor6,Genus_sp-nov_NMVZ21816,18.3024,1.57533,-0.0888348,0.406939,0
275000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.223779,0.0447514,0.0189033,0
275000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.7902,1.26422,-0.0851348,0.0771954,0
275000,rnor6,Berylmys_bowersi_ABTC116431,17.1545,1.32837,-0.0785925,0.00664009,0
275000,Phloeomys_cumingi_FMNH198472,Phloeomys_pallidus_JEC43,18.2415,0.46886,0.0790419,0.38815,0
276000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.188024,-0.0080195,0.154873,0
276000,mm10,Mus_spretus_10460X4,19.5444,2.46229,0.00781179,0.910866,0
276000,Crossomys_moncktoni_ABTC46614,NA,21.1273,1.4366,0.0710305,0.0841617,0
276000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.7369,1.17523,-0.0607393,0.0647251,0
276000,rnor6,Maxomys_surifer_JAE3632,13.2667,1.01752,-0.0226697,0.283262,0
276000,Myomyscus_verreauxii_MNHN1999102,NA,21.0275,1.86457,0.000106684,0.0499867,0
276000,mm10,Phloeomys_cumingi_FMNH198472,5.85016,0.510175,-0.0384576,0.0586897,0
277000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.24844,0.0474005,0.0403616,0
277000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.764,2.13299,-0.128073,0.721983,0
277000,rnor6,Genus_sp-nov_NMVZ21816,17.9497,1.33207,-0.0280402,0.181379,0
278000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.231714,0.119188,0.0875746,0
278000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.9917,1.53522,-0.116677,0.00424643,0
278000,rnor6,Genus_sp-nov_NMVZ21816,17.7757,0.989256,-0.0531767,0.0609207,0
279000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.189398,0.124871,0.0201562,0
279000,Lophuromys_woosnami_LSUMZ37793,NA,15.0822,0.515561,0.0142818,1.03504,0
279000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.4236,0.910461,-0.0288487,0.0114988,0
279000,rnor6,Genus_sp-nov_NMVZ21816,17.7462,1.62296,-0.0579376,0.167278,0
280000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.280405,0.0237837,0.0507361,0
280000,Lophuromys_woosnami_LSUMZ37793,NA,15.0464,0.629969,0.0178479,0.779796,0
280000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.4357,1.2816,-0.0543901,0.317967,0
280000,rnor6,Berylmys_bowersi_ABTC116431,15.752,0.810244,0.0569756,0.0943888,0
281000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.348171,0.00202985,0.0764815,0
281000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.5364,0.793747,0.0631761,0.0855545,0
281000,rnor6,Paucidentomys_vermidax_Z21914,15.5851,0.854542,-0.0146125,0.122559,0
282000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.333939,0.00994104,0.0376568,0
282000,Lophuromys_woosnami_LSUMZ37793,NA,5.1867,0.0246869,-0.0844831,0.275381,0
282000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.7863,1.30562,-0.0503101,0.209229,0
282000,rnor6,Berylmys_bowersi_ABTC116431,16.4496,1.30003,0.0419156,0.463264,0
283000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.28229,0.015857,0.00296043,0
283000,Lophuromys_woosnami_LSUMZ37793,NA,2.61254,0.233565,-0.0173662,0.263743,0
283000,Apodemus_sylvaticus_SMG3823,NA,12.8774,0.179863,0.0113068,0.320367,0
283000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.716,1.12203,-0.0658779,0.125432,0
283000,rnor6,Berylmys_bowersi_ABTC116431,17.1791,0.970737,0.0295023,0.032339,0
284000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.261197,0.0376374,0.00122117,0
284000,Lophuromys_woosnami_LSUMZ37793,Lophiomys_imhausi_UM5152,0.354142,0.046079,0.0205816,0.0280437,0
284000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.6663,1.13212,-0.0249631,0.0596833,0
284000,Thallomys_paedulcus_FMNH158089,NA,18.9348,0.190429,0.00679566,1.50779,0
284000,rnor6,Berylmys_bowersi_ABTC116431,17.0525,1.49314,-0.049414,0.351576,0
285000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.250841,0.0333189,0.011462,0
285000,Lophuromys_woosnami_LSUMZ37793,Lophiomys_imhausi_UM5152,0.0876346,0.591523,-0.0910965,0.135636,0
285000,Microhydromys_richardsoni_ANWCM35851,NA,21.5554,1.76943,0.0165981,0.471979,0
285000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.3468,1.05096,0.0011985,0.0389336,0
285000,Waiomys_mamasae_Z20624,NA,20.0917,0.210819,-0.00344193,1.14824,0
285000,rnor6,Berylmys_bowersi_ABTC116431,17.1688,1.37616,-0.0071604,0.174021,0
286000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.203639,0.0607374,0.00201361,0
286000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.3503,1.18524,-0.0275969,0.049024,0
286000,rnor6,Paucidentomys_vermidax_Z21914,14.078,1.22843,-0.084099,0.0432694,0
