node,clade,node.type,branch.length,label,astral,gcf,scf,ds.sum,dn.sum,dn.ds.sum,synonymous.bl.sum,nonsynonymous.bl.sum,num.genes.full,num.genes.partial,num.genes.no.clade,num.genes.no.ds,num.genes.no.dn,avg.ds,avg.dn,avg.dn.ds,avg.synonymous.bl,avg.nonsynonymous.bl
88,Pseudomys_johnsoni_ABTC08053,tip,0.00399728,Pseudomys_johnsoni_ABTC08053,NA,NA,NA,51.53681240700631,6.967483751926103,789.807140605652,12.204624996226986,5.315093683174051,10028,0,1766,4670,3235,0.0051392912252698755,0.0006948029269970186,0.07876018554105026,0.0012170547463329663,0.0005300252974844486
89,Pseudomys_chapmani_WAMM29440,tip,0.00801623,Pseudomys_chapmani_WAMM29440,NA,NA,NA,94.97443760829196,11.848354046665898,1195.4903348368334,22.537333398206055,9.018343541922915,9833,0,1961,2589,3519,0.00965874479897203,0.0012049582067187937,0.12157940962441101,0.0022920099052380813,0.0009171507720861299
90,Pseudomys_calabyi_U4324,tip,0.00788387,Pseudomys_calabyi_U4324,NA,NA,NA,88.6817118570583,11.58072096284714,1218.896111481149,21.16673407992206,8.796671894683493,9926,0,1868,2886,3479,0.008934284893920844,0.0011667057186023715,0.12279831870654333,0.002132453564368533,0.0008862252563654537
91,Notomys_mitchellii_M21518,tip,0.00834051,Notomys_mitchellii_M21518,NA,NA,NA,46.46821617318614,7.525842160745146,681.9023978930511,11.059580430775364,5.734466256324421,7340,0,4454,3405,2189,0.006330819642123453,0.001025319095469366,0.09290223404537482,0.0015067548270811123,0.0007812624327417466
92,Notomys_alexis_U1308,tip,0.00336855,Notomys_alexis_U1308,NA,NA,NA,29.030117213326765,5.252777642710076,559.9929739912603,6.8765566452890985,4.008152629893062,8978,0,2816,5615,2100,0.003233472623449183,0.0005850721366351166,0.06237391111508803,0.0007659341329125751,0.0004464415938842796
93,Notomys_fuscus_M22830,tip,0.00480515,Notomys_fuscus_M22830,NA,NA,NA,44.102653852232805,6.278285214597308,764.414266611546,10.494610732054689,4.779672437010626,9525,0,2269,4583,2976,0.004630199879499507,0.0006591375553383,0.08025346631092348,0.0011017964023154528,0.0005018028805260499
94,Notomys_aquilo_M-32455,tip,0.00495849,Notomys_aquilo_M-32455,NA,NA,NA,57.38432909114036,7.10821694521457,837.336542231573,13.611362593878372,5.409342348397948,9817,0,1977,4031,3434,0.005845403798628946,0.0007240722160756413,0.08529454438541031,0.0013865093810612582,0.0005510178617090709
95,Notomys_cervinus_M22857,tip,0.00973772,Notomys_cervinus_M22857,NA,NA,NA,107.99339719575448,13.138747054536736,1229.9564546705135,25.666510086485598,10.006090126779524,9380,0,2414,2205,3329,0.011513155351359753,0.0014007193021894175,0.13112542160666454,0.0027363017149771426,0.0010667473482707383
96,Leggadina_lakedownensis_WAMM21623,tip,0.00386248,Leggadina_lakedownensis_WAMM21623,NA,NA,NA,74.27817260267314,10.097431992692538,864.4195884090599,17.570088520280976,7.6951494086202725,9978,0,1816,4220,3265,0.007444194488141225,0.0010119695322401822,0.08663255045190017,0.0017608827941752831,0.0007712116063960986
97,Leggadina_forresti_WAMM62323,tip,0.00453021,Leggadina_forresti_WAMM62323,NA,NA,NA,75.1802458532499,9.994107829866428,6185.625108877641,17.864639778387065,7.602655699288265,9791,0,2003,4024,3258,0.00767850534707894,0.0010207443396860819,0.6317664292592831,0.001824598077661839,0.0007764943008158784
98,Uromys_sp-nov_YS380,tip,0.00413714,Uromys_sp-nov_YS380,NA,NA,NA,52.43907390196466,7.764454885917003,769.4979927100402,12.45162277233537,5.910715352458609,9801,0,1993,4853,2983,0.005350379951225861,0.0007922104770857058,0.0785121918896072,0.0012704441151245149,0.0006030726816098978
99,Uromys_caudimaculatus_DT10Uc01,tip,0.00355024,Uromys_caudimaculatus_DT10Uc01,NA,NA,NA,59.654425620120186,7.753796047418821,780.6340170403471,14.123957918962812,5.905033571966317,10274,0,1520,4867,3242,0.005806348610095404,0.0007547008027466246,0.07598150837457145,0.001374728238170412,0.0005747550683245393
100,Solomys_salebrosus_ABTC64864,tip,0.00921667,Solomys_salebrosus_ABTC64864,NA,NA,NA,113.77247550539835,16.54927742656455,1375.8665087052123,27.11082857757035,12.577793738015188,9101,0,2693,2149,2859,0.0125010960889351,0.0018184020906015328,0.15117750892266918,0.00297888458164711,0.0013820232653571243
101,Melomys_rufescens_ABTC44798,tip,0.00813018,Melomys_rufescens_ABTC44798,NA,NA,NA,109.45872529934414,13.203701823962733,1086.0909639885078,25.96086807304226,10.062064451552576,9210,0,2584,2402,3247,0.011884769305031937,0.0014336266909840102,0.11792518610081518,0.0028187696061935134,0.001092515141319498
102,Mesembriomys_macrurus_ABTC7337,tip,0.00768363,Mesembriomys_macrurus_ABTC7337,NA,NA,NA,67.64649325743896,10.245921298803536,948.2306238202465,16.113076335567644,7.789299330302603,8343,0,3451,3152,2541,0.008108173709389783,0.0012280859761241204,0.11365583409088416,0.001931328818838265,0.0009336329054659718
103,Mesembriomys_gouldii_ABTC7449,tip,0.00572483,Mesembriomys_gouldii_ABTC7449,NA,NA,NA,83.33597019743033,11.491859293512025,1157.575573311708,19.81713413118575,8.742680016572727,10002,0,1792,3651,3053,0.00833193063361631,0.0011489561381235777,0.11573441044908099,0.001981317149688637,0.0008740931830206685
104,Conilurus_penicillatus_M14056,tip,0.00975111,Conilurus_penicillatus_M14056,NA,NA,NA,115.00699483533474,14.214289278279997,1197.5035312687212,27.271128603890375,10.82586157918901,9440,0,2354,2214,3276,0.012182944368149866,0.0015057509828686438,0.12685418763439843,0.00288889074193754,0.0011468073706768019
105,Conilurus_albipes_NMV-c7585,tip,0.00932833,Conilurus_albipes_NMV-c7585,NA,NA,NA,94.59603324359848,12.079866984963063,1052.3428009660129,22.525408405223466,9.191314168471623,8771,0,3023,2325,3102,0.010785091009417226,0.0013772508248732257,0.11997979716862534,0.002568168784086588,0.001047920894820616
106,Leporillus_conditor_ABTC13335,tip,0.0114142,Leporillus_conditor_ABTC13335,NA,NA,NA,63.645981886691025,9.70479013466601,726.2301252129098,15.08937483775626,7.388539922209357,5189,0,6605,1492,1654,0.012265558274559843,0.0018702621188410118,0.13995569959778567,0.002907954295192958,0.0014238851266543374
107,Leporillus_apicalis_C90,tip,0.0122115,Leporillus_apicalis_C90,NA,NA,NA,45.217021132143984,6.985814161507264,494.6213858549516,10.715533607818342,5.328263341596111,3875,0,7919,1323,1231,0.011668908679262964,0.0018027907513567133,0.12764422860772945,0.002765298995566024,0.0013750357010570609
108,Paraleptomys_wilhelmina_H126-ABTC133716,tip,0.0100993,Paraleptomys_wilhelmina_H126-ABTC133716,NA,NA,NA,116.64948917424879,15.948745560778589,1443.6827403406048,27.757808170276956,12.128747663151636,10235,0,1559,2291,3426,0.011397116675549466,0.001558255550637869,0.14105351639869124,0.002712047696167753,0.0011850266402688456
109,Mirzamys_louiseae_ABTC133754,tip,0.00832959,Mirzamys_louiseae_ABTC133754,NA,NA,NA,111.68182286786208,14.565962779604593,1392.9454492565974,26.61855858213564,11.070042985398809,10447,0,1347,2517,3545,0.010690324769585726,0.001394272305887297,0.1333344930847705,0.0025479619586613995,0.0010596384594044998
110,Leptomys_elegans_ABTC45741,tip,0.012346,Leptomys_elegans_ABTC45741,NA,NA,NA,149.92280767917381,19.22665931744363,1466.551564074158,35.69253049263634,14.629667115513676,9975,0,1819,1795,3326,0.015029855406433465,0.001927484643352745,0.14702271319039178,0.003578198545627703,0.0014666332947883384
111,Xeromys_myoides_ABTC30709,tip,0.0130651,Xeromys_myoides_ABTC30709,NA,NA,NA,195.11636999398632,24.147678077750413,1588.501134095963,46.39345152228268,18.37336616681737,10598,0,1196,1479,3356,0.018410678429325,0.0022785127455888293,0.14988687809926052,0.0043775666656239555,0.0017336635371595934
112,Pseudohydromys_pumehanae_ABTC43920,tip,0.00730162,Pseudohydromys_pumehanae_ABTC43920,NA,NA,NA,89.02594930138474,12.064658388180948,1217.496574530357,21.170405285245717,9.181178004127846,9926,0,1868,2920,3426,0.008968965273159856,0.0012154602446283445,0.1226573216331208,0.002132823421846234,0.0009249625230836032
113,Microhydromys_richardsoni_ANWCM35851,tip,0.00922276,Microhydromys_richardsoni_ANWCM35851,NA,NA,NA,133.2446696782608,16.248853252714106,1371.5918144543061,31.76558305000911,12.335208593800136,10281,0,1513,1998,3629,0.012960283015101721,0.0015804740057109334,0.13341035059374634,0.0030897367036289377,0.001199806302285783
114,Parahydromys_asper_ABTC45798,tip,0.00450704,Parahydromys_asper_ABTC45798,NA,NA,NA,47.52032545552135,6.981429573703536,1542.7038170360463,11.253029639409363,5.318853738036141,9670,0,2124,5041,2811,0.004914201184645434,0.0007219678980045021,0.15953503795615784,0.001163705236753812,0.000550036580975816
115,Hydromys_sp-nov_YS391,tip,0.00242458,Hydromys_sp-nov_YS391,NA,NA,NA,41.18058123200918,6.472438998825772,613.533479586711,9.752749975940024,4.929398245845867,9872,0,1922,5874,2450,0.0041714527179912055,0.000655636041210066,0.062148853280663593,0.0009879203784380088,0.00049933126477369
116,Hydromys_chrysogaster_Z5248,tip,0.00609369,Hydromys_chrysogaster_Z5248,NA,NA,NA,68.54729932912986,5.688445554622227,392.04664641278987,15.809735186818553,4.339869150452792,6115,0,5679,3988,1240,0.01120969735554045,0.0009302445714836021,0.06411228886554209,0.002585402320003034,0.0007097087735818138
117,Crossomys_moncktoni_ABTC46614,tip,0.00535745,Crossomys_moncktoni_ABTC46614,NA,NA,NA,85.02513181017902,11.246186426622682,1296.8215413593564,20.21886712276602,8.551083702984439,10707,0,1087,3186,3830,0.007941078902603812,0.001050358310135676,0.12111903813947478,0.0018883783620777081,0.0007986442236839861
118,Mallomys_rothschildi_ABTC47402,tip,0.0171854,Mallomys_rothschildi_ABTC47402,NA,NA,NA,165.05760803538445,25.388361230808226,4601.563464471054,39.35336196577733,19.30210430709917,8491,0,3303,1218,2223,0.019439124724459363,0.002990031943329199,0.541934220288665,0.0046347146349990966,0.0022732427637615323
119,Pogonomelomys_mayeri_AMM21849,tip,0.0152572,Pogonomelomys_mayeri_AMM21849,NA,NA,NA,215.3906110341074,25.354431085818767,1456.4651434267603,51.34969460107273,19.273506874881562,9537,0,2257,1138,2900,0.022584734301573598,0.0026585331955351543,0.15271732656252074,0.0053842607319988176,0.00202091924870311
120,Abeomelomys_sevia_KUM161018,tip,0.0143575,Abeomelomys_sevia_KUM161018,NA,NA,NA,185.42560440948625,21.666584239747074,1340.6793897744494,44.26854516787955,16.452209194202414,9109,0,2685,1194,2896,0.020356307433251317,0.0023785908705398037,0.1471818410115764,0.004859868829496053,0.0018061487752994198
121,Xenuromys_barbatus_ABTC129204,tip,0.016145,Xenuromys_barbatus_ABTC129204,NA,NA,NA,256.50480310778477,29.84641788732648,1603.6046344683411,61.224531682226655,22.672854995756897,10471,0,1323,1116,3041,0.024496686382177897,0.0028503884908152497,0.15314722896269134,0.0058470567932601145,0.0021652998754423548
122,Mammelomys_lanosus_ABTC47208,tip,0.0201994,Mammelomys_lanosus_ABTC47208,NA,NA,NA,264.2363560522675,33.58730968662983,1544.4568383250858,63.09269634619196,25.52524403381616,9520,0,2274,1021,2538,0.027755919753389445,0.0035280787485955705,0.16223286116860144,0.006627384069978147,0.002681223112795815
123,Coccymys_ruemmleri_ABTC49489,tip,0.0243119,Coccymys_ruemmleri_ABTC49489,NA,NA,NA,328.29559909123174,40.92022410657085,1746.0026059463014,78.0344963412013,31.123110566248712,10466,0,1328,909,2592,0.031367819519513826,0.003909824584996259,0.16682616147012244,0.007456000032600927,0.002973735005374423
124,Hyomys_goliath_ABTC42697,tip,0.0194244,Hyomys_goliath_ABTC42697,NA,NA,NA,274.26427289710733,35.30709477437269,1789.849394482389,65.38887030903992,26.8328328335396,10424,0,1370,955,2708,0.02631084736157975,0.003387096582345807,0.17170466178841032,0.0062729154172141135,0.0025741397576304298
125,Pogonomys_macrourus_ABTC43144,tip,0.0239554,Pogonomys_macrourus_ABTC43144,NA,NA,NA,341.63406821340095,44.29849598176917,1822.587835445484,81.32399550019439,33.70082970629756,10448,0,1346,749,2687,0.03269851342011877,0.004239901989066728,0.17444370553651262,0.007783690227813399,0.0032255771158401186
126,Chiruromys_vates_ABTC43096,tip,0.0275416,Chiruromys_vates_ABTC43096,NA,NA,NA,344.2838204895352,47.56205051358152,1895.9291070129486,81.98039605845555,36.19210291402941,10009,0,1785,708,2288,0.0343974243670232,0.004751928315873865,0.18942243051383242,0.008190668004641377,0.0036159559310649826
127,Macruromys_major_ABTC43909,tip,0.0216422,Macruromys_major_ABTC43909,NA,NA,NA,209.38204774483424,31.002137840309263,1621.6313981705287,50.024797270270724,23.54435890310148,8547,0,3247,943,2052,0.02449772408386969,0.003627253754569938,0.18973106331701517,0.005852907133528808,0.0027546927463556192
128,Lorentzimys_nouhuysi_ABTC-46314,tip,0.0330373,Lorentzimys_nouhuysi_ABTC-46314,NA,NA,NA,416.1341999762605,53.699893715373186,1728.4080448520192,98.94103111701874,40.86153302895274,9848,0,1946,565,2093,0.04225570674007519,0.005452873041772257,0.17550853420511975,0.01004681469506689,0.0041492214692275325
129,Anisomys_imitator_ABTC45107,tip,0.0180685,Anisomys_imitator_ABTC45107,NA,NA,NA,242.4132136497224,32.699389010778326,1816.2127167307788,57.790578892227856,24.845692923077273,10559,0,1235,1114,2902,0.022957970797397708,0.003096826310330365,0.17200612905869672,0.005473110985152747,0.0023530346550882917
130,Chrotomys_whiteheadi_KU168311,tip,0.00425834,Chrotomys_whiteheadi_KU168311,NA,NA,NA,69.49701902835965,11.09661568749861,650.9352958857568,16.606861492383576,8.434867745773998,9250,0,2544,5279,2157,0.007513191246309151,0.0011996341283782282,0.07037138333900073,0.0017953363775549812,0.0009118775941377295
131,Chrotomys_mindorensis_JAE520,tip,0.00323997,Chrotomys_mindorensis_JAE520,NA,NA,NA,76.48948557734397,10.770944227409375,958.7229120968034,18.080816625939025,8.211982468162718,9721,0,2073,4911,2745,0.007868479125331135,0.0011080078415193267,0.09862389796284368,0.0018599749640920713,0.0008447672531799936
132,Rhynchomys_isarogensis_JAE2195,tip,0.0154551,Rhynchomys_isarogensis_JAE2195,NA,NA,NA,194.35952213539593,25.242806661830215,1641.7182838016986,46.15702783503739,19.21191378391445,9080,0,2714,1041,2807,0.021405233715351975,0.0027800447865451777,0.18080597839225757,0.005083373109585615,0.0021158495356733975
133,Archboldomys_luzonensis_EAR1826,tip,0.0165904,Archboldomys_luzonensis_EAR1826,NA,NA,NA,194.63320596302316,27.496190196857913,6362.215264187781,46.30901098769407,20.913816407114552,9074,0,2720,1066,2629,0.021449548816731667,0.003030217125507815,0.7011478139946861,0.005103483688306598,0.0023048067453289127
134,Apomys_lubangensis_JAE169,tip,0.0270335,Apomys_lubangensis_JAE169,NA,NA,NA,336.56041247656054,42.309660260738426,1584.6433840672792,79.80708592876145,32.22870020765876,8985,0,2809,680,2347,0.03745803143868231,0.004708921564912457,0.17636542950108838,0.008882257755009622,0.0035869449312920156
135,Haeromys_minahassae_JAE4996,tip,0.0342833,Haeromys_minahassae_JAE4996,NA,NA,NA,3194.282602438934,41.52332868772222,1274.4426467782687,836.7972509353717,31.586827971721327,8374,0,3420,477,1899,0.38145242446130095,0.004958601467365921,0.15219042832317514,0.09992802136796892,0.0037720119383474237
136,Chiropodomys_gliroides_Z25153,tip,0.041576,Chiropodomys_gliroides_Z25153,NA,NA,NA,523.3614118856327,51.84924497890798,1209.304354640735,124.64552153868367,39.419378571430855,8866,0,2928,355,1973,0.059030161503003914,0.005848098914832843,0.13639796465607207,0.014058822641403526,0.004446128871129129
137,Otomys_tropicalis_LSUMZ37841,tip,0.0146029,Otomys_tropicalis_LSUMZ37841,NA,NA,NA,310.2610542915316,34.220584215199935,1583.0681580040036,74.01321135136828,25.989176117778957,10789,0,1005,951,3390,0.02875716510256109,0.0031718031527667007,0.1467298320515343,0.006860062225541597,0.002408858663247656
138,Otomys_denti_LSUMZ37840,tip,0.0123693,Otomys_denti_LSUMZ37840,NA,NA,NA,189.80716696504714,22.893464626939412,1448.0216720860308,45.30161944007522,17.388570082145698,9787,0,2007,1458,3250,0.01939380473741158,0.0023391708007499145,0.14795357842914383,0.004628754413004518,0.0017767007338454785
139,Lemniscomys_striatus_TCD4711,tip,0.0161749,Lemniscomys_striatus_TCD4711,NA,NA,NA,202.3589141053413,21.1967856908308,1134.8779670115318,48.0429939050767,16.12509565857638,8806,0,2988,1052,3016,0.022979663196155044,0.002407084452740268,0.1288755356588158,0.005455711322402532,0.0018311487234358825
140,Arvicanthus_niloticus_MNHN1999201,tip,0.00577466,Arvicanthus_niloticus_MNHN1999201,NA,NA,NA,132.27767548534385,13.67615219453046,1088.1449271054353,31.414034550872536,10.406935702175222,10235,0,1559,2476,3999,0.012924052319037016,0.0013362141860801622,0.10631606517884076,0.0030692754812772383,0.0010167987984538566
141,Arvicanthus_neumanni_FMNH158037,tip,0.00848667,Arvicanthus_neumanni_FMNH158037,NA,NA,NA,98.82470727312901,11.726830870576043,951.556293311597,23.61380698322757,8.905018876735076,8463,0,3331,2167,3207,0.011677266604410848,0.0013856588527207897,0.11243723186950218,0.0027902406928072276,0.0010522295730515272
142,Pelomys_minor_FMNH219213,tip,0.00994324,Pelomys_minor_FMNH219213,NA,NA,NA,171.84289926415354,17.159360631901155,1206.4926026235667,40.94532121006759,13.039039385562198,10435,0,1359,1624,4098,0.016467934764173794,0.0016444044687974274,0.11561979900561252,0.003923844869196703,0.001249548575521054
143,Pelomys_isseli_FMNH137886,tip,0.00993619,Pelomys_isseli_FMNH137886,NA,NA,NA,166.68669035685238,16.494548323567415,1244.1216360713267,39.74972051526003,12.535031575841417,10430,0,1364,1608,4150,0.01598146599778067,0.0015814523800160513,0.11928299482946565,0.003811094967906043,0.001201824695670318
144,Mylomys_dybowskii_MNHN1997072,tip,0.0159222,Mylomys_dybowskii_MNHN1997072,NA,NA,NA,187.49003445752436,21.60550998111672,1240.1673571830654,44.83491068948635,16.418669383355038,8739,0,3055,1096,2883,0.02145440375987234,0.002472309186533553,0.14191181567491307,0.005130439488441051,0.0018787812545319874
145,Rhabdomys_pumilio_MNHN1995065,tip,0.0246268,Rhabdomys_pumilio_MNHN1995065,NA,NA,NA,288.6888410597684,29.81641423471072,1223.7581464644295,68.95422735013277,22.645728198366754,8682,0,3112,629,2479,0.033251421453555446,0.00343427945573724,0.1409534838129958,0.007942205407755445,0.0026083538583698174
146,Dasymys_montanus_FMNH144389,tip,0.00168704,Dasymys_montanus_FMNH144389,NA,NA,NA,101.47712420543014,10.676600489365063,550.8109086744225,24.023469234723876,8.124917986980888,10515,0,1279,6424,2140,0.009650701303417037,0.0010153685676999584,0.05238334842362554,0.0022846856143341776,0.000772697858961568
147,Dasymys_incomtus_LSUMZ37702,tip,0.00378215,Dasymys_incomtus_LSUMZ37702,NA,NA,NA,51.34683519495732,7.393181604026393,398.49221949697875,12.21584297161036,5.625614416423153,9088,0,2706,6351,1601,0.005649959858600058,0.0008135102997388196,0.043848175560847136,0.0013441728621930414,0.0006190156708212097
148,Aethomys_hindei_MVZ196257,tip,0.0195623,Aethomys_hindei_MVZ196257,NA,NA,NA,319.3678345520574,34.21263975679823,1526.1772773517746,76.19966229201042,26.00842056231263,10518,0,1276,846,3136,0.030363931788558413,0.0032527704655636275,0.1451014715109122,0.007244691223807798,0.0024727534286283163
149,Aethomys_nyikae_FMNH196708,tip,0.0207929,Aethomys_nyikae_FMNH196708,NA,NA,NA,341.08106035822453,36.84584854977093,11612.112035491447,81.32441064827357,28.015819614677856,10592,0,1202,778,2993,0.032201761740768935,0.0034786488434451405,1.0963096710244946,0.007677908860297731,0.0026449980754038763
150,Thamnomys_venustus_LSUMZ37935,tip,0.0188672,Thamnomys_venustus_LSUMZ37935,NA,NA,NA,3526.5815977444736,34.432653068978055,1580.4506333989034,811.5130858713788,26.15593680451919,10607,0,1187,884,3176,0.3324768169835461,0.003246219767038565,0.149000719656727,0.07650731459143763,0.0024659127750088798
151,Thamnomys_kempi_TCD4437,tip,0.0172007,Thamnomys_kempi_TCD4437,NA,NA,NA,232.84898049834388,28.545096950793425,1545.2687171516538,55.60950953795318,21.68231340207926,9695,0,2099,1031,2877,0.02401742965429024,0.0029443111862602813,0.15938821218686475,0.005735895774930704,0.0022364428470427293
152,Grammomys_dryas_LSUMZ37716,tip,0.0274528,Grammomys_dryas_LSUMZ37716,NA,NA,NA,414.42107230927394,41.33680276972265,1436.5021009403217,98.91299113201241,31.400510870400943,10333,0,1461,591,2758,0.04010655882214981,0.00400046479916023,0.13902081689154377,0.009572533739670222,0.0030388571441402248
153,Thallomys_paedulcus_FMNH158089,tip,0.0285227,Thallomys_paedulcus_FMNH158089,NA,NA,NA,377.29733499926976,38.9940512663323,1345.0961591942369,90.08820354748273,29.618348810710422,9774,0,2020,590,2631,0.03860214190702576,0.00398956939495931,0.1376198239404785,0.00921712743477417,0.0030303201156855353
154,Micaelemys_namaquensis_MNHN1987009,tip,0.0243129,Micaelemys_namaquensis_MNHN1987009,NA,NA,NA,323.8338052055393,36.23909419012311,1455.5903199882625,77.26698610979389,27.553906794667782,10042,0,1752,766,2999,0.03224793917601467,0.003608752657849344,0.1449502409866822,0.0076943822057153844,0.002743866440417027
155,Stochomys_longicaudatus_MNHN1999459,tip,0.0186021,Stochomys_longicaudatus_MNHN1999459,NA,NA,NA,204.2808647593669,24.618409294604984,1271.7340572391588,48.6987981396416,18.716430847266967,7967,0,3827,793,2364,0.0256408767113552,0.003090047608209487,0.1596252111508923,0.006112564094344371,0.002349244489427258
156,Dephomys_defua_MNHNR24062,tip,0.015413,Dephomys_defua_MNHNR24062,NA,NA,NA,260.44383438138146,30.631747940478295,1611.762446590085,62.04866024808136,23.292473893697714,10284,0,1510,993,3248,0.025325149200834448,0.0029785830358302506,0.1567252476264182,0.0060335142209336215,0.002264923560258432
157,Hybomys_univittatus_TCD4026,tip,0.00385843,Hybomys_univittatus_TCD4026,NA,NA,NA,64.07711051931386,7.866422196629797,438.06211670946846,15.171116747312238,5.983716227809827,7579,0,4215,5038,1284,0.008454560036853657,0.0010379234986976906,0.057799461236240725,0.00200173066991849,0.0007895126306649726
158,Hybomys_lunaris_LSUMZ37734,tip,0.00342123,Hybomys_lunaris_LSUMZ37734,NA,NA,NA,152.1531429491707,17.745559374828503,673.8415786856712,36.656040987341015,13.450424840166399,9532,0,2262,5223,1623,0.015962352386610437,0.0018616826872459612,0.07069257015166504,0.003845577107358478,0.0014110810784899704
159,Hybomys_planifrons_R24117,tip,0.0315323,Hybomys_planifrons_R24117,NA,NA,NA,475.231110553117,53.70286547638257,1596.511438688157,113.40453471818606,40.80166297126766,10498,0,1296,499,2551,0.04526872838189341,0.005115533004037204,0.15207767562280025,0.010802489494969142,0.0038866129711628557
160,Oenomys_hypoxanthus_LSUMZ37838,tip,0.0285956,Oenomys_hypoxanthus_LSUMZ37838,NA,NA,NA,409.3488057489652,43.99454879261462,1569.9341841534524,97.66846757133368,33.42965576709204,10414,0,1380,587,2827,0.03930754808421022,0.0042245581709827755,0.15075227426094223,0.009378573801741279,0.0032100687312360317
161,Pithecheir_melanurus_LSUMZ38198,tip,0.0361715,Pithecheir_melanurus_LSUMZ38198,NA,NA,NA,3220.6290978434527,64.33519896358312,1650.5281584262875,762.7262622421714,48.876967634800835,10677,0,1117,418,2271,0.3016417624654353,0.006025587614834047,0.15458725844584503,0.07143638308908602,0.004577780990428101
162,Vandeleuria_oleracea_ABTC116404,tip,0.0608975,Vandeleuria_oleracea_ABTC116404,NA,NA,NA,710.4443399464373,72.22820196910604,1194.5054366868203,170.05016052130915,54.81876526553343,8521,0,3273,216,1445,0.08337570002892117,0.008476493600411458,0.14018371513752145,0.019956596704765774,0.006433372287939611
163,Malacomys_longipes_TCD4253,tip,0.0457405,Malacomys_longipes_TCD4253,NA,NA,NA,599.5104398713534,66.44725141320068,1438.8308216386056,142.56613248610086,50.54701940681481,9356,0,2438,300,1743,0.06407764427868248,0.007102100407567409,0.15378696255222377,0.015237936349519117,0.005402631403037069
164,Apodemus_sylvaticus_SMG3823,tip,0.0633053,Apodemus_sylvaticus_SMG3823,NA,NA,NA,768.7195020165611,73.43726106702663,1146.21923607837,183.1473749827811,55.827478346627856,8576,0,3218,206,1523,0.089636135962752,0.008563113463972321,0.1336542952516756,0.021355803985865333,0.00650973394900045
165,Myomyscus_verreauxii_MNHN1999102,tip,0.0170719,Myomyscus_verreauxii_MNHN1999102,NA,NA,NA,243.4941268413379,25.69894456061801,1369.724197790577,58.19447495848605,19.509814524950816,9747,0,2047,923,3132,0.024981443197018356,0.0026366004473805283,0.140527772421317,0.005970501175591059,0.002001622501790378
166,Zelotomys_woosnami_TTU-M115260,tip,0.0142067,Zelotomys_woosnami_TTU-M115260,NA,NA,NA,203.2133321510381,24.786502385619062,1440.2457320297872,48.46933576888549,18.84453345963758,9539,0,2255,1200,3017,0.02130342091949241,0.0025984382414948174,0.1509849808187218,0.005081175780363298,0.001975525050805911
167,Colomys_goslingi_TCD4175,tip,0.0104422,Colomys_goslingi_TCD4175,NA,NA,NA,142.36363772023645,17.722292705604445,1467.5570933982224,33.90332701321082,13.47656587987621,9279,0,2515,1772,3199,0.015342562530470574,0.001909935629443307,0.15815897116049385,0.0036537694808935037,0.0014523726565229239
168,Mastomys_natalensis_T4162,tip,0.0208207,Mastomys_natalensis_T4162,NA,NA,NA,296.9561336656197,34.91721921674051,1617.2746211199812,70.86588466273595,26.550691059913476,10144,0,1650,781,3069,0.029274066804576074,0.0034421548912401925,0.15943164640378363,0.006985990207288639,0.0026173788505435207
169,Praomys_jacksoni_REC31,tip,0.0104612,Praomys_jacksoni_REC31,NA,NA,NA,181.37647627901208,21.77004409911186,1320.2307865117823,43.41864372300908,16.527890318207756,9490,0,2304,1598,3227,0.019112378954585046,0.002293998324458573,0.13911810184528792,0.004575199549316025,0.0017416112031831145
170,Praomys_degraaffi_TCD4312,tip,0.0116397,Praomys_degraaffi_TCD4312,NA,NA,NA,129.4197361223147,16.213045657824672,1127.6783060382534,30.761459578642995,12.339145444445466,7676,0,4118,1513,2674,0.01686030955215147,0.002112173743854178,0.14690962819675005,0.00400748561472681,0.001607496800996022
171,Hylomyscus_stella_LSUMZ37742,tip,0.0125052,Hylomyscus_stella_LSUMZ37742,NA,NA,NA,225.8390446911478,26.3014360198792,11526.357473712356,53.81284832997967,20.010780218172933,10644,0,1150,1266,3737,0.02121749762224237,0.0024710105242276587,1.0828971696460312,0.005055697888949612,0.0018800056574758486
172,Hylomyscus_vulcanorum_TCD4382,tip,0.013106,Hylomyscus_vulcanorum_TCD4382,NA,NA,NA,177.4258528129436,22.075679212672895,1355.3190091914307,42.21956377829047,16.794023095456918,9388,0,2406,1334,3189,0.01889921738527307,0.0023514783993047396,0.1443671718354741,0.00449718404114726,0.0017888818806409159
173,Heimyscus_fumosus_FMNH167810,tip,0.0186277,Heimyscus_fumosus_FMNH167810,NA,NA,NA,285.15475508437237,33.685642154798614,1600.2808912489386,67.96997173058857,25.600615940326644,10291,0,1503,862,3070,0.027709139547602017,0.0032733108691865333,0.15550295318714785,0.006604797563947971,0.002487670385805718
174,Mus_pahari_10460X1,tip,0.0333231,Mus_pahari_10460X1,NA,NA,NA,364.14744826702497,41.087504319061004,1236.2426488799513,87.04396841449355,31.1934867521334,7900,0,3894,382,1781,0.046094613704686704,0.00520094991380519,0.15648641125062673,0.011018223849935891,0.003948542626852329
175,Mus_minutoides_10460X2,tip,0.00940515,Mus_minutoides_10460X2,NA,NA,NA,159.40255476255604,17.934898673306837,1212.382544193324,37.979876484343336,13.636367467037681,9462,0,2332,1790,3478,0.01684660270160178,0.0018954659346128552,0.12813174214683196,0.0040139374851345735,0.001441171788949237
