gene	rf	num.tips	rf.zeros	num.tips.zeros
ENSMUSP00000099324	0.813186813186813	94	NA	NA
ENSMUSP00000068807	0.884057971014493	141	NA	NA
ENSMUSP00000073304	0.930232558139535	175	NA	NA
ENSMUSP00000007248	0.844444444444444	138	NA	NA
ENSMUSP00000099756	0.816568047337278	172	NA	NA
ENSMUSP00000029085	0.816326530612245	150	NA	NA
ENSMUSP00000129269	0.793893129770992	134	NA	NA
ENSMUSP00000014913	0.875776397515528	164	NA	NA
ENSMUSP00000142803	0.94	153	NA	NA
ENSMUSP00000002320	0.8	183	NA	NA
ENSMUSP00000121679	0.920529801324503	154	NA	NA
ENSMUSP00000118482	0.752577319587629	100	NA	NA
ENSMUSP00000104937	0.879518072289157	169	NA	NA
ENSMUSP00000023734	0.75625	163	NA	NA
ENSMUSP00000032309	0.833333333333333	129	NA	NA
ENSMUSP00000076769	0.961111111111111	183	NA	NA
ENSMUSP00000122507	0.764044943820225	181	NA	NA
ENSMUSP00000134664	0.795180722891566	169	NA	NA
ENSMUSP00000065393	0.792899408284024	172	NA	NA
ENSMUSP00000123514	0.934426229508197	186	NA	NA
ENSMUSP00000078682	0.754716981132076	162	NA	NA
ENSMUSP00000012279	0.825	163	NA	NA
ENSMUSP00000018353	0.776699029126214	106	NA	NA
ENSMUSP00000121233	0.797619047619048	171	NA	NA
ENSMUSP00000042785	0.843373493975904	169	NA	NA
ENSMUSP00000043633	0.786163522012579	162	NA	NA
ENSMUSP00000025875	0.810606060606061	135	NA	NA
ENSMUSP00000087269	0.833333333333333	183	NA	NA
ENSMUSP00000117509	0.841269841269841	129	NA	NA
ENSMUSP00000005256	0.825242718446602	106	NA	NA
ENSMUSP00000118619	0.82051282051282	159	NA	NA
ENSMUSP00000055619	0.763736263736264	185	NA	NA
ENSMUSP00000154515	0.964539007092199	144	NA	NA
ENSMUSP00000070325	0.967213114754098	186	NA	NA
ENSMUSP00000114402	0.891566265060241	169	NA	NA
ENSMUSP00000088265	0.96551724137931	90	NA	NA
ENSMUSP00000113587	0.757062146892655	180	NA	NA
ENSMUSP00000068677	0.757763975155279	164	NA	NA
ENSMUSP00000035105	0.919753086419753	165	NA	NA
ENSMUSP00000068932	0.770114942528736	90	NA	NA
ENSMUSP00000142570	0.775862068965517	61	NA	NA
ENSMUSP00000092746	0.966101694915254	180	NA	NA
ENSMUSP00000109196	0.784172661870504	142	NA	NA
ENSMUSP00000031591	0.789156626506024	169	NA	NA
ENSMUSP00000033060	0.75	147	NA	NA
ENSMUSP00000056693	0.802721088435374	150	NA	NA
ENSMUSP00000151693	0.880794701986755	154	NA	NA
ENSMUSP00000030254	0.892045454545455	179	NA	NA
ENSMUSP00000077996	0.92485549132948	176	NA	NA
ENSMUSP00000009693	0.95364238410596	154	NA	NA
ENSMUSP00000024897	0.898550724637681	141	NA	NA
ENSMUSP00000021297	0.859259259259259	138	NA	NA
ENSMUSP00000034632	0.880681818181818	179	NA	NA
ENSMUSP00000145799	0.913793103448276	177	NA	NA
ENSMUSP00000004959	0.761904761904762	87	NA	NA
ENSMUSP00000032879	0.837988826815642	182	NA	NA
ENSMUSP00000058237	0.83695652173913	187	NA	NA
ENSMUSP00000147836	0.880681818181818	179	NA	NA
ENSMUSP00000042716	0.797202797202797	146	NA	NA
ENSMUSP00000110277	0.854748603351955	182	NA	NA
ENSMUSP00000025462	0.908496732026144	156	NA	NA
ENSMUSP00000112791	0.959302325581395	175	NA	NA
ENSMUSP00000031264	0.885057471264368	177	NA	NA
ENSMUSP00000063812	0.863354037267081	164	NA	NA
ENSMUSP00000029648	0.76271186440678	180	NA	NA
ENSMUSP00000157515	0.914634146341463	167	NA	NA
ENSMUSP00000125874	0.782608695652174	187	NA	NA
ENSMUSP00000031058	0.828767123287671	149	NA	NA
ENSMUSP00000142124	0.962162162162162	188	NA	NA
ENSMUSP00000158005	0.834437086092715	154	NA	NA
ENSMUSP00000122220	0.837209302325581	89	NA	NA
ENSMUSP00000099565	0.842105263157895	155	NA	NA
ENSMUSP00000014892	0.753086419753086	84	NA	NA
ENSMUSP00000003413	0.766666666666667	153	NA	NA
ENSMUSP00000153452	0.975806451612903	127	NA	NA
ENSMUSP00000152439	0.806451612903226	127	NA	NA
ENSMUSP00000052755	0.767295597484277	162	NA	NA
ENSMUSP00000030348	0.897058823529412	71	NA	NA
ENSMUSP00000099660	0.927710843373494	169	NA	NA
ENSMUSP00000047457	0.945355191256831	186	NA	NA
ENSMUSP00000034903	0.888059701492537	137	NA	NA
ENSMUSP00000107576	0.75	151	NA	NA
ENSMUSP00000040522	0.844036697247706	112	NA	NA
ENSMUSP00000106519	0.895953757225434	176	NA	NA
ENSMUSP00000116373	0.949720670391061	182	NA	NA
ENSMUSP00000101687	0.7625	163	NA	NA
ENSMUSP00000133281	0.844311377245509	170	NA	NA
ENSMUSP00000106111	0.875	27	NA	NA
ENSMUSP00000116455	0.760233918128655	174	NA	NA
ENSMUSP00000029845	0.782608695652174	49	NA	NA
ENSMUSP00000119102	0.936507936507937	129	NA	NA
ENSMUSP00000020643	0.825	163	NA	NA
ENSMUSP00000001384	0.753846153846154	133	NA	NA
ENSMUSP00000084445	0.866666666666667	183	NA	NA
ENSMUSP00000102266	0.830769230769231	68	NA	NA
ENSMUSP00000122962	0.755555555555556	93	NA	NA
ENSMUSP00000023826	0.772727272727273	69	NA	NA
ENSMUSP00000132922	0.782608695652174	141	NA	NA
ENSMUSP00000033720	0.855345911949686	162	NA	NA
ENSMUSP00000138901	0.882022471910112	181	NA	NA
ENSMUSP00000117588	0.938202247191011	181	NA	NA
ENSMUSP00000109247	0.811111111111111	183	NA	NA
ENSMUSP00000028360	0.823076923076923	133	NA	NA
ENSMUSP00000101481	0.778761061946903	116	NA	NA
ENSMUSP00000088174	0.833333333333333	153	NA	NA
ENSMUSP00000043462	0.781420765027322	186	NA	NA
ENSMUSP00000109257	0.891891891891892	151	NA	NA
ENSMUSP00000113460	0.855491329479769	176	NA	NA
ENSMUSP00000105252	0.915151515151515	168	NA	NA
ENSMUSP00000016463	0.861111111111111	147	NA	NA
ENSMUSP00000048262	0.761006289308176	162	NA	NA
ENSMUSP00000063276	0.786666666666667	153	NA	NA
ENSMUSP00000016680	0.781954887218045	136	NA	NA
ENSMUSP00000038387	0.772727272727273	179	NA	NA
ENSMUSP00000050940	0.785714285714286	171	NA	NA
ENSMUSP00000031351	0.757142857142857	143	NA	NA
ENSMUSP00000015540	0.864197530864197	165	NA	NA
ENSMUSP00000134793	0.880952380952381	171	NA	NA
ENSMUSP00000021338	0.752941176470588	173	NA	NA
ENSMUSP00000113832	0.783018867924528	109	NA	NA
ENSMUSP00000051864	0.842105263157895	98	NA	NA
ENSMUSP00000020967	0.755681818181818	179	NA	NA
ENSMUSP00000047218	0.861635220125786	162	NA	NA
ENSMUSP00000148220	0.767123287671233	149	NA	NA
ENSMUSP00000023913	0.817567567567568	151	NA	NA
ENSMUSP00000016279	0.79020979020979	146	NA	NA
ENSMUSP00000114309	0.859756097560976	167	NA	NA
ENSMUSP00000073161	0.779220779220779	157	NA	NA
ENSMUSP00000075283	0.75	79	NA	NA
ENSMUSP00000033444	0.78343949044586	160	NA	NA
ENSMUSP00000111022	0.903954802259887	180	NA	NA
ENSMUSP00000020949	0.92814371257485	170	NA	NA
ENSMUSP00000033036	0.773255813953488	175	NA	NA
ENSMUSP00000028644	0.841176470588235	173	NA	NA
ENSMUSP00000114094	0.813008130081301	126	NA	NA
ENSMUSP00000021684	0.778443113772455	170	NA	NA
ENSMUSP00000020962	0.891025641025641	159	NA	NA
ENSMUSP00000134028	0.866071428571429	115	NA	NA
ENSMUSP00000113720	0.82312925170068	150	NA	NA
ENSMUSP00000003762	0.910112359550562	181	NA	NA
ENSMUSP00000156400	0.878205128205128	159	NA	NA
ENSMUSP00000022993	0.777027027027027	151	NA	NA
ENSMUSP00000028981	0.769230769230769	146	NA	NA
ENSMUSP00000137812	0.945945945945946	77	NA	NA
ENSMUSP00000137853	0.825136612021858	186	NA	NA
ENSMUSP00000070682	0.76551724137931	148	NA	NA
ENSMUSP00000110524	0.91875	163	NA	NA
ENSMUSP00000025046	0.763779527559055	130	NA	NA
ENSMUSP00000088935	0.843137254901961	105	NA	NA
ENSMUSP00000028727	0.80625	163	NA	NA
ENSMUSP00000108302	0.910344827586207	148	NA	NA
ENSMUSP00000005714	0.845238095238095	171	NA	NA
ENSMUSP00000035163	0.830188679245283	162	NA	NA
ENSMUSP00000118239	0.811428571428571	178	NA	NA
ENSMUSP00000053871	0.777777777777778	174	NA	NA
ENSMUSP00000020851	0.805555555555556	183	NA	NA
ENSMUSP00000142701	0.911602209944751	184	NA	NA
ENSMUSP00000025682	0.796052631578947	155	NA	NA
ENSMUSP00000134927	0.76056338028169	145	NA	NA
ENSMUSP00000028302	0.763636363636364	113	NA	NA
ENSMUSP00000031508	0.842767295597484	162	NA	NA
ENSMUSP00000146093	0.8625	163	NA	NA
ENSMUSP00000074619	0.797814207650273	186	NA	NA
ENSMUSP00000147025	0.76978417266187	142	NA	NA
ENSMUSP00000027973	0.871287128712871	104	NA	NA
ENSMUSP00000077301	0.783132530120482	86	NA	NA
ENSMUSP00000012028	0.80952380952381	150	NA	NA
ENSMUSP00000064761	0.878205128205128	159	NA	NA
ENSMUSP00000044317	0.753086419753086	84	NA	NA
ENSMUSP00000107523	0.880952380952381	45	NA	NA
ENSMUSP00000050469	0.914772727272727	179	NA	NA
ENSMUSP00000120917	0.8	183	NA	NA
ENSMUSP00000032429	0.77639751552795	164	NA	NA
ENSMUSP00000020971	0.89051094890511	140	NA	NA
ENSMUSP00000064865	0.848837209302326	89	NA	NA
ENSMUSP00000056433	0.927272727272727	168	NA	NA
ENSMUSP00000107738	0.880952380952381	129	NA	NA
ENSMUSP00000139142	0.92972972972973	188	NA	NA
ENSMUSP00000041644	0.965317919075145	176	NA	NA
ENSMUSP00000116885	0.790322580645161	65	NA	NA
ENSMUSP00000029698	0.779069767441861	89	NA	NA
ENSMUSP00000128574	0.872222222222222	183	NA	NA
ENSMUSP00000139836	0.973154362416107	152	NA	NA
ENSMUSP00000141070	0.834319526627219	172	NA	NA
ENSMUSP00000056276	0.848314606741573	181	NA	NA
ENSMUSP00000031866	0.84375	67	NA	NA
ENSMUSP00000123429	0.768518518518518	111	NA	NA
ENSMUSP00000001184	0.838150289017341	176	NA	NA
ENSMUSP00000099435	0.917808219178082	149	NA	NA
ENSMUSP00000022816	0.846938775510204	101	NA	NA
ENSMUSP00000051569	0.761111111111111	183	NA	NA
ENSMUSP00000072107	0.771604938271605	165	NA	NA
ENSMUSP00000104251	0.901515151515151	135	NA	NA
ENSMUSP00000142054	0.813725490196078	105	NA	NA
ENSMUSP00000084259	0.839285714285714	171	NA	NA
ENSMUSP00000077628	0.76878612716763	176	NA	NA
ENSMUSP00000108492	0.956284153005464	186	NA	NA
ENSMUSP00000142829	0.834532374100719	142	NA	NA
ENSMUSP00000136104	0.820224719101124	181	NA	NA
ENSMUSP00000139396	0.972222222222222	183	NA	NA
ENSMUSP00000137726	0.971830985915493	74	NA	NA
ENSMUSP00000071687	0.770833333333333	147	NA	NA
ENSMUSP00000032372	0.804054054054054	151	NA	NA
ENSMUSP00000108261	0.88125	163	NA	NA
ENSMUSP00000032501	0.814606741573034	181	NA	NA
ENSMUSP00000148472	0.905882352941176	173	NA	NA
ENSMUSP00000090443	0.864864864864865	77	NA	NA
ENSMUSP00000045647	0.770491803278688	186	NA	NA
ENSMUSP00000026595	0.815642458100559	182	NA	NA
ENSMUSP00000028350	0.784722222222222	147	NA	NA
ENSMUSP00000115949	0.870056497175141	180	NA	NA
ENSMUSP00000105303	0.916666666666667	183	NA	NA
ENSMUSP00000148682	0.807692307692308	159	NA	NA
ENSMUSP00000078690	0.838509316770186	164	NA	NA
ENSMUSP00000005053	0.75	171	NA	NA
ENSMUSP00000030491	0.826086956521739	164	NA	NA
ENSMUSP00000026092	0.832298136645963	164	NA	NA
ENSMUSP00000046514	0.806451612903226	127	NA	NA
ENSMUSP00000029900	0.810810810810811	77	NA	NA
ENSMUSP00000050907	0.755555555555556	93	NA	NA
ENSMUSP00000027125	0.791946308724832	152	NA	NA
ENSMUSP00000125752	0.809815950920245	166	NA	NA
ENSMUSP00000021207	0.84	178	NA	NA
ENSMUSP00000136589	0.798850574712644	177	NA	NA
ENSMUSP00000033182	0.806451612903226	96	NA	NA
ENSMUSP00000105483	0.883435582822086	166	NA	NA
ENSMUSP00000044363	0.751592356687898	160	NA	NA
ENSMUSP00000081670	0.829787234042553	97	NA	NA
ENSMUSP00000115534	0.763636363636364	168	NA	NA
ENSMUSP00000021001	0.754838709677419	158	NA	NA
ENSMUSP00000076951	0.840909090909091	47	NA	NA
ENSMUSP00000102552	0.764705882352941	173	NA	NA
ENSMUSP00000123523	0.83695652173913	187	NA	NA
ENSMUSP00000066238	0.824561403508772	117	NA	NA
ENSMUSP00000033800	0.836879432624113	144	NA	NA
ENSMUSP00000063508	0.838709677419355	158	NA	NA
ENSMUSP00000119533	0.83695652173913	187	NA	NA
ENSMUSP00000095270	0.814814814814815	138	NA	NA
ENSMUSP00000114655	0.994318181818182	179	NA	NA
ENSMUSP00000027012	0.871428571428571	143	NA	NA
ENSMUSP00000099480	0.851063829787234	144	NA	NA
ENSMUSP00000000759	0.778443113772455	170	NA	NA
ENSMUSP00000030489	0.888888888888889	174	NA	NA
ENSMUSP00000119152	0.839779005524862	184	NA	NA
ENSMUSP00000112320	0.768361581920904	180	NA	NA
ENSMUSP00000047774	0.772972972972973	188	NA	NA
ENSMUSP00000156607	0.801470588235294	139	NA	NA
ENSMUSP00000022341	0.821428571428571	115	NA	NA
ENSMUSP00000017610	0.939024390243902	167	NA	NA
ENSMUSP00000042602	0.765625	131	NA	NA
ENSMUSP00000107331	0.923976608187134	174	NA	NA
ENSMUSP00000150376	0.85981308411215	110	NA	NA
ENSMUSP00000118105	0.945205479452055	149	NA	NA
ENSMUSP00000054634	0.8671875	131	NA	NA
ENSMUSP00000138649	0.766666666666667	93	NA	NA
ENSMUSP00000023781	0.761904761904762	150	NA	NA
ENSMUSP00000072322	0.894736842105263	117	NA	NA
ENSMUSP00000148134	0.76875	163	NA	NA
ENSMUSP00000053056	0.766355140186916	110	NA	NA
ENSMUSP00000120002	0.817073170731707	85	NA	NA
ENSMUSP00000155986	0.877358490566038	109	NA	NA
ENSMUSP00000153933	0.805194805194805	157	NA	NA
ENSMUSP00000109829	0.758064516129032	127	NA	NA
ENSMUSP00000042918	0.789473684210526	155	NA	NA
ENSMUSP00000033040	0.802816901408451	145	NA	NA
ENSMUSP00000134685	0.901234567901235	165	NA	NA
ENSMUSP00000138112	0.830409356725146	174	NA	NA
ENSMUSP00000043074	0.869047619047619	171	NA	NA
ENSMUSP00000075067	0.794520547945205	149	NA	NA
ENSMUSP00000021888	0.771739130434783	95	NA	NA
ENSMUSP00000044570	0.78125	163	NA	NA
ENSMUSP00000033731	0.788732394366197	145	NA	NA
ENSMUSP00000110398	0.75	151	NA	NA
ENSMUSP00000003645	0.875739644970414	172	NA	NA
ENSMUSP00000023150	0.780346820809249	176	NA	NA
ENSMUSP00000118797	0.781065088757396	172	NA	NA
ENSMUSP00000109305	0.838926174496644	152	NA	NA
ENSMUSP00000064622	0.879781420765027	186	NA	NA
ENSMUSP00000155332	0.793548387096774	158	NA	NA
ENSMUSP00000156061	0.828402366863905	172	NA	NA
ENSMUSP00000095316	0.760736196319018	166	NA	NA
ENSMUSP00000032263	0.805031446540881	162	NA	NA
ENSMUSP00000068195	0.782608695652174	26	NA	NA
ENSMUSP00000119276	0.967213114754098	125	NA	NA
ENSMUSP00000030145	0.776785714285714	115	NA	NA
ENSMUSP00000114572	0.795275590551181	130	NA	NA
ENSMUSP00000138479	0.857142857142857	87	NA	NA
ENSMUSP00000020312	0.76271186440678	180	NA	NA
ENSMUSP00000074259	0.827956989247312	96	NA	NA
ENSMUSP00000108148	0.776223776223776	146	NA	NA
ENSMUSP00000031131	0.883720930232558	175	NA	NA
ENSMUSP00000032571	0.879310344827586	177	NA	NA
ENSMUSP00000122930	0.788888888888889	183	NA	NA
ENSMUSP00000048469	0.801369863013699	149	NA	NA
ENSMUSP00000120456	0.762820512820513	159	NA	NA
ENSMUSP00000031709	0.780645161290323	158	NA	NA
ENSMUSP00000114475	0.824324324324324	77	NA	NA
ENSMUSP00000159180	0.765822784810127	161	NA	NA
ENSMUSP00000123293	0.840659340659341	185	NA	NA
ENSMUSP00000004173	0.905797101449275	141	NA	NA
ENSMUSP00000019354	0.947712418300654	156	NA	NA
ENSMUSP00000035800	0.768	128	NA	NA
ENSMUSP00000065096	0.813559322033898	180	NA	NA
ENSMUSP00000018630	0.865853658536585	167	NA	NA
ENSMUSP00000027727	0.761061946902655	116	NA	NA
ENSMUSP00000045304	0.8125	131	NA	NA
ENSMUSP00000117478	0.817142857142857	178	NA	NA
ENSMUSP00000033929	0.907514450867052	176	NA	NA
ENSMUSP00000120719	0.8	168	NA	NA
ENSMUSP00000103866	0.796407185628742	170	NA	NA
ENSMUSP00000124571	0.929347826086957	187	NA	NA
ENSMUSP00000149642	0.794326241134752	144	NA	NA
ENSMUSP00000107008	0.753012048192771	169	NA	NA
ENSMUSP00000034912	0.862637362637363	185	NA	NA
ENSMUSP00000089169	0.854651162790698	175	NA	NA
ENSMUSP00000028087	0.805084745762712	121	NA	NA
ENSMUSP00000079692	0.776315789473684	79	NA	NA
ENSMUSP00000044441	0.751677852348993	152	NA	NA
ENSMUSP00000083193	0.766666666666667	153	NA	NA
ENSMUSP00000147733	0.787878787878788	168	NA	NA
ENSMUSP00000112662	0.806451612903226	158	NA	NA
ENSMUSP00000102293	0.8125	147	NA	NA
ENSMUSP00000043120	0.903448275862069	148	NA	NA
ENSMUSP00000021734	0.93491124260355	172	NA	NA
ENSMUSP00000022461	0.901639344262295	125	NA	NA
ENSMUSP00000148446	0.853107344632768	180	NA	NA
ENSMUSP00000110741	0.85207100591716	172	NA	NA
ENSMUSP00000062566	0.933823529411765	139	NA	NA
ENSMUSP00000022781	0.874172185430464	154	NA	NA
ENSMUSP00000149670	0.870967741935484	127	NA	NA
ENSMUSP00000065631	0.865030674846626	166	NA	NA
ENSMUSP00000025617	0.927152317880795	154	NA	NA
ENSMUSP00000032500	0.927374301675978	182	NA	NA
ENSMUSP00000030578	0.855421686746988	86	NA	NA
ENSMUSP00000071624	0.928	128	NA	NA
ENSMUSP00000118970	0.876543209876543	84	NA	NA
ENSMUSP00000154865	0.861635220125786	162	NA	NA
ENSMUSP00000030696	0.914893617021277	144	NA	NA
ENSMUSP00000152732	0.92	178	NA	NA
ENSMUSP00000052328	0.970238095238095	171	NA	NA
ENSMUSP00000030622	0.795321637426901	174	NA	NA
ENSMUSP00000079026	0.75625	163	NA	NA
ENSMUSP00000104976	0.832214765100671	152	NA	NA
ENSMUSP00000056188	0.863095238095238	171	NA	NA
ENSMUSP00000026661	0.833333333333333	147	NA	NA
ENSMUSP00000027643	0.905660377358491	162	NA	NA
ENSMUSP00000127853	0.75	155	NA	NA
ENSMUSP00000020316	0.824427480916031	134	NA	NA
ENSMUSP00000155556	0.863636363636364	179	NA	NA
ENSMUSP00000029034	0.84375	131	NA	NA
ENSMUSP00000136527	0.894736842105263	136	NA	NA
ENSMUSP00000021329	0.752688172043011	96	NA	NA
ENSMUSP00000042406	0.819047619047619	108	NA	NA
ENSMUSP00000112195	0.939890710382514	186	NA	NA
ENSMUSP00000061683	0.784530386740331	184	NA	NA
ENSMUSP00000110491	0.774193548387097	158	NA	NA
ENSMUSP00000037557	0.840659340659341	185	NA	NA
ENSMUSP00000020315	0.777777777777778	156	NA	NA
ENSMUSP00000138522	0.884353741496599	150	NA	NA
ENSMUSP00000071325	0.956284153005464	186	NA	NA
ENSMUSP00000021772	0.772151898734177	161	NA	NA
ENSMUSP00000059741	0.754098360655738	186	NA	NA
ENSMUSP00000022429	0.808	128	NA	NA
ENSMUSP00000097144	0.873493975903614	169	NA	NA
ENSMUSP00000049007	0.837988826815642	182	NA	NA
ENSMUSP00000043436	0.865079365079365	129	NA	NA
ENSMUSP00000064823	0.919075144508671	176	NA	NA
ENSMUSP00000059273	0.789855072463768	141	NA	NA
ENSMUSP00000015000	0.767955801104972	184	NA	NA
ENSMUSP00000154758	0.796052631578947	155	NA	NA
ENSMUSP00000102386	0.8	173	NA	NA
ENSMUSP00000133651	0.769230769230769	172	NA	NA
ENSMUSP00000106720	0.805555555555556	183	NA	NA
ENSMUSP00000031540	0.778523489932886	152	NA	NA
ENSMUSP00000059983	0.781818181818182	168	NA	NA
ENSMUSP00000044993	0.756756756756757	151	NA	NA
ENSMUSP00000039172	0.77	103	NA	NA
ENSMUSP00000090130	0.756410256410256	159	NA	NA
ENSMUSP00000108128	0.773722627737226	140	NA	NA
ENSMUSP00000044280	0.894117647058824	88	NA	NA
ENSMUSP00000027444	0.88622754491018	170	NA	NA
ENSMUSP00000036031	0.754716981132076	162	NA	NA
ENSMUSP00000026211	0.934640522875817	156	NA	NA
ENSMUSP00000060584	0.80952380952381	150	NA	NA
ENSMUSP00000077716	0.817647058823529	173	NA	NA
ENSMUSP00000081043	0.887417218543046	154	NA	NA
ENSMUSP00000125149	0.866666666666667	183	NA	NA
ENSMUSP00000096755	0.764705882352941	139	NA	NA
ENSMUSP00000049161	0.848484848484849	168	NA	NA
ENSMUSP00000033156	0.753424657534247	149	NA	NA
ENSMUSP00000029388	0.784810126582278	82	NA	NA
ENSMUSP00000020856	0.825581395348837	89	NA	NA
ENSMUSP00000114873	0.905660377358491	109	NA	NA
ENSMUSP00000007449	0.770700636942675	160	NA	NA
ENSMUSP00000079238	0.905660377358491	162	NA	NA
ENSMUSP00000134133	0.877094972067039	182	NA	NA
ENSMUSP00000023673	0.804123711340206	100	NA	NA
ENSMUSP00000143910	0.882352941176471	173	NA	NA
ENSMUSP00000071421	0.786585365853659	167	NA	NA
ENSMUSP00000125601	0.793478260869565	95	NA	NA
ENSMUSP00000043113	0.779761904761905	171	NA	NA
ENSMUSP00000066222	0.95	103	NA	NA
ENSMUSP00000062046	0.91304347826087	72	NA	NA
ENSMUSP00000031399	0.831395348837209	175	NA	NA
ENSMUSP00000060779	0.939890710382514	186	NA	NA
ENSMUSP00000044627	0.792682926829268	167	NA	NA
ENSMUSP00000022895	0.81021897810219	140	NA	NA
ENSMUSP00000120886	0.909090909090909	80	NA	NA
ENSMUSP00000119234	0.841772151898734	161	NA	NA
ENSMUSP00000079268	0.786585365853659	167	NA	NA
ENSMUSP00000109833	0.846153846153846	159	NA	NA
ENSMUSP00000021920	0.782352941176471	173	NA	NA
ENSMUSP00000079699	0.758064516129032	65	NA	NA
ENSMUSP00000025166	0.766467065868264	170	NA	NA
ENSMUSP00000097655	0.945945945945946	188	NA	NA
ENSMUSP00000110389	0.881987577639752	164	NA	NA
ENSMUSP00000029673	0.774834437086093	154	NA	NA
ENSMUSP00000039507	0.829113924050633	161	NA	NA
ENSMUSP00000044926	0.873684210526316	98	NA	NA
ENSMUSP00000117483	0.910614525139665	182	NA	NA
ENSMUSP00000122143	0.798882681564246	182	NA	NA
ENSMUSP00000031099	0.869565217391304	164	NA	NA
ENSMUSP00000056131	0.876288659793814	100	NA	NA
ENSMUSP00000059212	0.801242236024845	164	NA	NA
ENSMUSP00000146550	0.882978723404255	97	NA	NA
ENSMUSP00000028346	0.888198757763975	164	NA	NA
ENSMUSP00000021513	0.901098901098901	185	NA	NA
ENSMUSP00000135556	0.9875	163	NA	NA
ENSMUSP00000078988	0.840236686390533	172	NA	NA
ENSMUSP00000119782	0.876404494382023	181	NA	NA
ENSMUSP00000151353	0.925714285714286	178	NA	NA
ENSMUSP00000104649	0.76969696969697	168	NA	NA
ENSMUSP00000113924	0.806451612903226	96	NA	NA
ENSMUSP00000158296	0.916167664670659	170	NA	NA
ENSMUSP00000029049	0.833333333333333	81	NA	NA
ENSMUSP00000064926	0.862068965517241	177	NA	NA
ENSMUSP00000094326	0.759259259259259	165	NA	NA
ENSMUSP00000147879	0.752747252747253	185	NA	NA
ENSMUSP00000027740	0.816666666666667	123	NA	NA
ENSMUSP00000025464	0.898305084745763	180	NA	NA
ENSMUSP00000157466	0.826086956521739	187	NA	NA
ENSMUSP00000027792	0.834319526627219	172	NA	NA
ENSMUSP00000122692	0.782608695652174	49	NA	NA
ENSMUSP00000034612	0.791411042944785	166	NA	NA
ENSMUSP00000078886	0.807453416149068	164	NA	NA
ENSMUSP00000024794	0.81547619047619	171	NA	NA
ENSMUSP00000137867	0.832335329341317	170	NA	NA
ENSMUSP00000123234	0.833333333333333	111	NA	NA
ENSMUSP00000034012	0.8	123	NA	NA
ENSMUSP00000115921	0.823529411764706	173	NA	NA
ENSMUSP00000049044	0.763005780346821	176	NA	NA
ENSMUSP00000058877	0.820143884892086	142	NA	NA
ENSMUSP00000027149	0.770833333333333	147	NA	NA
ENSMUSP00000024107	0.906832298136646	164	NA	NA
ENSMUSP00000076459	0.849162011173184	182	NA	NA
ENSMUSP00000105792	0.801324503311258	154	NA	NA
ENSMUSP00000112011	0.810457516339869	156	NA	NA
ENSMUSP00000155780	0.788235294117647	88	NA	NA
ENSMUSP00000099855	0.84472049689441	164	NA	NA
ENSMUSP00000151616	0.846666666666667	153	NA	NA
ENSMUSP00000023087	0.757142857142857	73	NA	NA
ENSMUSP00000099764	0.786885245901639	64	NA	NA
ENSMUSP00000124931	0.758823529411765	173	NA	NA
ENSMUSP00000142157	0.904761904761905	150	NA	NA
ENSMUSP00000078584	0.912280701754386	174	NA	NA
ENSMUSP00000026016	0.904761904761905	129	NA	NA
ENSMUSP00000138555	0.760736196319018	166	NA	NA
ENSMUSP00000042153	0.756302521008403	122	NA	NA
ENSMUSP00000115852	0.924324324324324	188	NA	NA
ENSMUSP00000158943	0.759036144578313	169	NA	NA
ENSMUSP00000041912	0.804347826086957	141	NA	NA
ENSMUSP00000155439	0.915254237288136	180	NA	NA
ENSMUSP00000146878	0.910714285714286	171	NA	NA
ENSMUSP00000119607	0.909090909090909	157	NA	NA
ENSMUSP00000038589	0.873417721518987	161	NA	NA
ENSMUSP00000120240	0.787878787878788	135	NA	NA
ENSMUSP00000109611	0.955555555555556	183	NA	NA
ENSMUSP00000022150	0.810975609756098	167	NA	NA
ENSMUSP00000096549	0.819209039548023	180	NA	NA
ENSMUSP00000042803	0.826589595375723	176	NA	NA
ENSMUSP00000034973	0.83974358974359	159	NA	NA
ENSMUSP00000061835	0.847133757961783	160	NA	NA
ENSMUSP00000022197	0.824	128	NA	NA
ENSMUSP00000137260	0.777777777777778	183	NA	NA
ENSMUSP00000112469	0.807017543859649	174	NA	NA
ENSMUSP00000023562	0.837837837837838	188	NA	NA
ENSMUSP00000118354	0.92156862745098	156	NA	NA
ENSMUSP00000027339	0.91304347826087	118	NA	NA
ENSMUSP00000098429	0.884146341463415	167	NA	NA
ENSMUSP00000157107	0.766233766233766	157	NA	NA
ENSMUSP00000148506	0.764331210191083	160	NA	NA
ENSMUSP00000030243	0.816326530612245	150	NA	NA
ENSMUSP00000010198	0.838383838383838	102	NA	NA
ENSMUSP00000098802	0.808333333333333	123	NA	NA
ENSMUSP00000104957	0.873333333333333	153	NA	NA
ENSMUSP00000123685	0.897435897435897	120	NA	NA
ENSMUSP00000152290	0.921348314606742	181	NA	NA
ENSMUSP00000023171	0.802469135802469	84	NA	NA
ENSMUSP00000141766	0.822222222222222	183	NA	NA
ENSMUSP00000027529	0.783132530120482	169	NA	NA
ENSMUSP00000130004	0.912280701754386	117	NA	NA
ENSMUSP00000031383	0.858823529411765	173	NA	NA
ENSMUSP00000039357	0.84297520661157	124	NA	NA
ENSMUSP00000022894	0.789156626506024	169	NA	NA
