gene	rf	num.tips	rf.zeros	num.tips.zeros
ENSMUSP00000110781	0.15	123	NA	NA
ENSMUSP00000006629	0.195121951219512	167	NA	NA
ENSMUSP00000027027	0.2	88	NA	NA
ENSMUSP00000128141	0.243478260869565	118	NA	NA
ENSMUSP00000147809	0.246913580246914	165	NA	NA
ENSMUSP00000091179	0	6	0	6
ENSMUSP00000021282	0.229885057471264	177	NA	NA
ENSMUSP00000021547	0.218934911242604	172	NA	NA
ENSMUSP00000146564	0.240740740740741	165	NA	NA
ENSMUSP00000068906	0.171428571428571	108	NA	NA
ENSMUSP00000003850	0.228571428571429	108	NA	NA
ENSMUSP00000054943	0.188811188811189	146	NA	NA
ENSMUSP00000120007	0.197604790419162	170	NA	NA
ENSMUSP00000002889	0.1875	179	NA	NA
ENSMUSP00000130604	0.153333333333333	153	NA	NA
ENSMUSP00000099728	0.201342281879195	152	NA	NA
ENSMUSP00000099404	0.238888888888889	183	NA	NA
ENSMUSP00000082971	0.241573033707865	181	NA	NA
ENSMUSP00000104964	0	4	0	4
ENSMUSP00000110337	0.142857142857143	171	NA	NA
ENSMUSP00000076024	0.165644171779141	166	NA	NA
ENSMUSP00000158699	0.203252032520325	126	NA	NA
ENSMUSP00000104721	0.165605095541401	160	NA	NA
ENSMUSP00000095433	0.0944444444444444	183	NA	NA
ENSMUSP00000038568	0.248275862068966	148	NA	NA
ENSMUSP00000114717	0.171232876712329	149	NA	NA
ENSMUSP00000036631	0.230769230769231	133	NA	NA
ENSMUSP00000025010	0.241176470588235	173	NA	NA
ENSMUSP00000101914	0.151162790697674	89	NA	NA
ENSMUSP00000126217	0.19774011299435	180	NA	NA
ENSMUSP00000071577	0.238636363636364	91	NA	NA
ENSMUSP00000022793	0.229299363057325	160	NA	NA
ENSMUSP00000026225	0.179775280898876	92	NA	NA
ENSMUSP00000007296	0.175824175824176	185	NA	NA
ENSMUSP00000154338	0.224719101123595	181	NA	NA
ENSMUSP00000108144	0.236024844720497	164	NA	NA
ENSMUSP00000034521	0.182481751824818	140	NA	NA
ENSMUSP00000075327	0.234782608695652	118	NA	NA
ENSMUSP00000107415	0.181818181818182	168	NA	NA
ENSMUSP00000121032	0.242424242424242	168	NA	NA
ENSMUSP00000123158	0.208588957055215	166	NA	NA
ENSMUSP00000084572	0.231638418079096	180	NA	NA
ENSMUSP00000099568	0.214285714285714	185	NA	NA
ENSMUSP00000040249	0.186046511627907	89	NA	NA
ENSMUSP00000022217	0.114285714285714	73	NA	NA
ENSMUSP00000137070	0	4	0	4
ENSMUSP00000028689	0.242774566473988	176	NA	NA
ENSMUSP00000103178	0.217391304347826	72	NA	NA
ENSMUSP00000051335	0.235668789808917	160	NA	NA
ENSMUSP00000155442	0.246987951807229	169	NA	NA
ENSMUSP00000002914	0.217142857142857	178	NA	NA
ENSMUSP00000051331	0.173333333333333	153	NA	NA
ENSMUSP00000041814	0.242603550295858	172	NA	NA
ENSMUSP00000110395	0.174418604651163	175	NA	NA
ENSMUSP00000118046	0.246913580246914	165	NA	NA
ENSMUSP00000040310	0.25	79	NA	NA
ENSMUSP00000037441	0.218934911242604	172	NA	NA
ENSMUSP00000145585	0.107142857142857	171	NA	NA
ENSMUSP00000113421	0.232954545454545	179	NA	NA
ENSMUSP00000129597	0.227272727272727	179	NA	NA
ENSMUSP00000006825	0.179775280898876	181	NA	NA
ENSMUSP00000098106	0.221518987341772	161	NA	NA
ENSMUSP00000020756	0.25	11	NA	NA
ENSMUSP00000075387	0	4	0	4
ENSMUSP00000071623	0.216867469879518	169	NA	NA
ENSMUSP00000122295	0.245901639344262	125	NA	NA
ENSMUSP00000108818	0.156862745098039	54	NA	NA
ENSMUSP00000137628	0.25	175	NA	NA
ENSMUSP00000031091	0.243589743589744	159	NA	NA
ENSMUSP00000055579	0.246913580246914	165	NA	NA
ENSMUSP00000030029	0.206060606060606	168	NA	NA
ENSMUSP00000140753	0.213333333333333	78	NA	NA
ENSMUSP00000070239	0.198895027624309	184	NA	NA
ENSMUSP00000048309	0.198757763975155	164	NA	NA
ENSMUSP00000068790	0.161849710982659	176	NA	NA
ENSMUSP00000053908	0.226666666666667	153	NA	NA
ENSMUSP00000115378	0.223880597014925	137	NA	NA
ENSMUSP00000030539	0.167785234899329	152	NA	NA
ENSMUSP00000006614	0.23463687150838	182	NA	NA
ENSMUSP00000037543	0.181286549707602	174	NA	NA
ENSMUSP00000099667	0.21656050955414	160	NA	NA
ENSMUSP00000103015	0.170454545454545	91	NA	NA
ENSMUSP00000101535	0.152	128	NA	NA
ENSMUSP00000032539	0.213836477987421	162	NA	NA
ENSMUSP00000002825	0.179640718562874	170	NA	NA
ENSMUSP00000099509	0.218579234972678	186	NA	NA
ENSMUSP00000146565	0.245161290322581	158	NA	NA
ENSMUSP00000113827	0	4	0	4
ENSMUSP00000094164	0.183006535947712	156	NA	NA
ENSMUSP00000151985	0.230769230769231	107	NA	NA
ENSMUSP00000144126	0.182857142857143	178	NA	NA
ENSMUSP00000109245	0.217105263157895	155	NA	NA
ENSMUSP00000049973	0.242857142857143	143	NA	NA
ENSMUSP00000034090	0.25	147	NA	NA
ENSMUSP00000109237	0.242857142857143	73	NA	NA
ENSMUSP00000097909	0.215116279069767	175	NA	NA
ENSMUSP00000095329	0.222222222222222	66	NA	NA
ENSMUSP00000109137	0.248520710059172	172	NA	NA
ENSMUSP00000071289	0.215909090909091	179	NA	NA
ENSMUSP00000018382	0.2	68	NA	NA
ENSMUSP00000102268	0.228758169934641	156	NA	NA
ENSMUSP00000064465	0.130952380952381	171	NA	NA
ENSMUSP00000046199	0.172413793103448	177	NA	NA
ENSMUSP00000000275	0.25	51	NA	NA
ENSMUSP00000133117	0.244604316546763	142	NA	NA
ENSMUSP00000051396	0.244186046511628	89	NA	NA
ENSMUSP00000097089	0.182432432432432	151	NA	NA
ENSMUSP00000045910	0.245454545454545	113	NA	NA
ENSMUSP00000026476	0.227544910179641	170	NA	NA
ENSMUSP00000139224	0.22289156626506	169	NA	NA
ENSMUSP00000004470	0.213872832369942	176	NA	NA
ENSMUSP00000157737	0.213740458015267	134	NA	NA
ENSMUSP00000130173	0.232323232323232	102	NA	NA
ENSMUSP00000061899	0.221590909090909	179	NA	NA
ENSMUSP00000025523	0.25	155	NA	NA
ENSMUSP00000071662	0.173184357541899	182	NA	NA
ENSMUSP00000093969	0.1484375	131	NA	NA
ENSMUSP00000108152	0.238372093023256	175	NA	NA
ENSMUSP00000152533	0.141975308641975	165	NA	NA
ENSMUSP00000132137	0.176470588235294	156	NA	NA
ENSMUSP00000107727	0.204545454545455	179	NA	NA
ENSMUSP00000086748	0.234782608695652	118	NA	NA
ENSMUSP00000098763	0.147058823529412	173	NA	NA
ENSMUSP00000139610	0.168	128	NA	NA
ENSMUSP00000035761	0.167664670658683	170	NA	NA
ENSMUSP00000020649	0.242774566473988	176	NA	NA
ENSMUSP00000032469	0.233333333333333	33	NA	NA
ENSMUSP00000027103	0.25	119	NA	NA
ENSMUSP00000116941	0.15625	67	NA	NA
ENSMUSP00000109067	0.195652173913043	141	NA	NA
ENSMUSP00000109750	0.177304964539007	144	NA	NA
ENSMUSP00000075110	0.248366013071895	156	NA	NA
ENSMUSP00000036082	0.210843373493976	169	NA	NA
ENSMUSP00000116015	0.194630872483221	152	NA	NA
ENSMUSP00000085311	0.224719101123595	92	NA	NA
ENSMUSP00000044069	0.178082191780822	149	NA	NA
ENSMUSP00000078945	0.214285714285714	185	NA	NA
ENSMUSP00000102167	0.20979020979021	146	NA	NA
ENSMUSP00000126071	0.204225352112676	145	NA	NA
ENSMUSP00000113681	0.223463687150838	182	NA	NA
ENSMUSP00000077535	0.222222222222222	102	NA	NA
ENSMUSP00000003310	0.186991869918699	126	NA	NA
ENSMUSP00000113773	0.232704402515723	162	NA	NA
ENSMUSP00000014290	0.155844155844156	80	NA	NA
ENSMUSP00000109716	0.0892857142857143	115	NA	NA
ENSMUSP00000099987	0.134146341463415	85	NA	NA
ENSMUSP00000107262	0.192592592592593	138	NA	NA
ENSMUSP00000124462	0.215277777777778	147	NA	NA
ENSMUSP00000149210	0.190751445086705	176	NA	NA
ENSMUSP00000039648	0.246753246753247	157	NA	NA
ENSMUSP00000140224	0.217142857142857	178	NA	NA
ENSMUSP00000159120	0.205714285714286	178	NA	NA
ENSMUSP00000109674	0.243421052631579	155	NA	NA
ENSMUSP00000002603	0.196428571428571	171	NA	NA
ENSMUSP00000045693	0.141025641025641	159	NA	NA
ENSMUSP00000098723	0.237179487179487	159	NA	NA
ENSMUSP00000035490	0.233532934131737	170	NA	NA
ENSMUSP00000080791	0.241176470588235	173	NA	NA
ENSMUSP00000020081	0.125	27	NA	NA
ENSMUSP00000029711	0.242937853107345	180	NA	NA
ENSMUSP00000088056	0.203252032520325	126	NA	NA
ENSMUSP00000003079	0.217391304347826	26	NA	NA
ENSMUSP00000115111	0.189349112426035	172	NA	NA
ENSMUSP00000099375	0.24390243902439	126	NA	NA
ENSMUSP00000110274	0.173410404624277	176	NA	NA
ENSMUSP00000079179	0	9	0	9
ENSMUSP00000098379	0.206703910614525	182	NA	NA
ENSMUSP00000122000	0.183333333333333	123	NA	NA
ENSMUSP00000025253	0.203125	131	NA	NA
ENSMUSP00000090316	0.231638418079096	180	NA	NA
ENSMUSP00000038675	0.225352112676056	145	NA	NA
ENSMUSP00000046412	0.171779141104294	166	NA	NA
ENSMUSP00000158941	0.213740458015267	134	NA	NA
ENSMUSP00000019861	0.205128205128205	159	NA	NA
ENSMUSP00000052452	0.224242424242424	168	NA	NA
ENSMUSP00000084361	0.210227272727273	179	NA	NA
ENSMUSP00000028102	0.181818181818182	14	NA	NA
ENSMUSP00000044836	0.220238095238095	171	NA	NA
ENSMUSP00000112556	0.218181818181818	168	NA	NA
ENSMUSP00000047083	0.242236024844721	164	NA	NA
ENSMUSP00000070339	0.231578947368421	98	NA	NA
ENSMUSP00000028783	0.237410071942446	142	NA	NA
ENSMUSP00000125084	0.245098039215686	105	NA	NA
ENSMUSP00000130758	0.18	103	NA	NA
ENSMUSP00000024725	0.231292517006803	150	NA	NA
ENSMUSP00000099864	0.241573033707865	181	NA	NA
ENSMUSP00000081912	0.12	128	NA	NA
ENSMUSP00000124149	0.204545454545455	179	NA	NA
ENSMUSP00000114302	0.192546583850932	164	NA	NA
ENSMUSP00000080085	0.24390243902439	85	NA	NA
ENSMUSP00000054158	0.225490196078431	105	NA	NA
ENSMUSP00000131843	0.180722891566265	169	NA	NA
ENSMUSP00000079752	0.119318181818182	179	NA	NA
ENSMUSP00000039422	0.242937853107345	180	NA	NA
ENSMUSP00000090528	0.229166666666667	147	NA	NA
ENSMUSP00000049296	0.154285714285714	178	NA	NA
ENSMUSP00000088525	0.233333333333333	123	NA	NA
ENSMUSP00000027431	0.231578947368421	98	NA	NA
ENSMUSP00000020173	0.245098039215686	105	NA	NA
ENSMUSP00000084794	0.152317880794702	154	NA	NA
ENSMUSP00000035112	0.151260504201681	122	NA	NA
ENSMUSP00000086459	0.223684210526316	155	NA	NA
ENSMUSP00000004576	0.25	159	NA	NA
ENSMUSP00000120208	0.244755244755245	146	NA	NA
ENSMUSP00000084523	0.189655172413793	177	NA	NA
ENSMUSP00000144371	0.222222222222222	183	NA	NA
ENSMUSP00000117616	0.242603550295858	172	NA	NA
ENSMUSP00000134461	0.181102362204724	130	NA	NA
ENSMUSP00000046129	0.248407643312102	160	NA	NA
ENSMUSP00000083971	0.241176470588235	173	NA	NA
ENSMUSP00000025681	0.198630136986301	149	NA	NA
ENSMUSP00000015277	0.241573033707865	181	NA	NA
ENSMUSP00000059289	0.229050279329609	182	NA	NA
ENSMUSP00000087496	0.235294117647059	20	NA	NA
ENSMUSP00000043281	0.179775280898876	181	NA	NA
ENSMUSP00000065949	0.205357142857143	115	NA	NA
ENSMUSP00000053897	0.19375	163	NA	NA
ENSMUSP00000049708	0.19672131147541	64	NA	NA
ENSMUSP00000027768	0.205555555555556	183	NA	NA
ENSMUSP00000099318	0.195804195804196	146	NA	NA
ENSMUSP00000115078	0.17816091954023	177	NA	NA
ENSMUSP00000108050	0.240963855421687	86	NA	NA
ENSMUSP00000005503	0.154411764705882	139	NA	NA
ENSMUSP00000149953	0.182857142857143	178	NA	NA
ENSMUSP00000068374	0.158730158730159	129	NA	NA
ENSMUSP00000078440	0.23121387283237	176	NA	NA
ENSMUSP00000101714	0.236363636363636	168	NA	NA
ENSMUSP00000027251	0.208588957055215	166	NA	NA
ENSMUSP00000020580	0.21656050955414	160	NA	NA
ENSMUSP00000054033	0.225	163	NA	NA
ENSMUSP00000124056	0.245398773006135	166	NA	NA
ENSMUSP00000108083	0.15	23	NA	NA
ENSMUSP00000154293	0.168674698795181	169	NA	NA
ENSMUSP00000111209	0.232558139534884	175	NA	NA
ENSMUSP00000099733	0.25	151	NA	NA
ENSMUSP00000102093	0.23841059602649	154	NA	NA
ENSMUSP00000149750	0.224137931034483	177	NA	NA
ENSMUSP00000064163	0.232558139534884	175	NA	NA
ENSMUSP00000062049	0.225433526011561	176	NA	NA
ENSMUSP00000016172	0.133333333333333	123	NA	NA
ENSMUSP00000125842	0.205128205128205	120	NA	NA
ENSMUSP00000148807	0.169590643274854	174	NA	NA
ENSMUSP00000109861	0.218181818181818	168	NA	NA
ENSMUSP00000038506	0.191780821917808	76	NA	NA
ENSMUSP00000105923	0.186991869918699	126	NA	NA
ENSMUSP00000095255	0.117647058823529	20	NA	NA
ENSMUSP00000027131	0.232044198895028	184	NA	NA
ENSMUSP00000113386	0.246478873239437	145	NA	NA
ENSMUSP00000128736	0.211678832116788	140	NA	NA
ENSMUSP00000007423	0.234848484848485	135	NA	NA
ENSMUSP00000049038	0.177777777777778	183	NA	NA
ENSMUSP00000129116	0.195121951219512	44	NA	NA
ENSMUSP00000121835	0.24	178	NA	NA
ENSMUSP00000125478	0.226519337016575	184	NA	NA
ENSMUSP00000078047	0.188405797101449	72	NA	NA
ENSMUSP00000043240	0.138888888888889	183	NA	NA
ENSMUSP00000029623	0.243243243243243	151	NA	NA
ENSMUSP00000034365	0.248554913294798	176	NA	NA
ENSMUSP00000006749	0.245398773006135	166	NA	NA
ENSMUSP00000148316	0.183673469387755	150	NA	NA
ENSMUSP00000107233	0.224242424242424	168	NA	NA
ENSMUSP00000060255	0.222222222222222	111	NA	NA
ENSMUSP00000133547	0.179487179487179	159	NA	NA
ENSMUSP00000096146	0.219858156028369	144	NA	NA
ENSMUSP00000113247	0.111111111111111	12	NA	NA
ENSMUSP00000038909	0.141843971631206	144	NA	NA
ENSMUSP00000102771	0.186206896551724	148	NA	NA
ENSMUSP00000077019	0.241379310344828	177	NA	NA
ENSMUSP00000148744	0.242424242424242	69	NA	NA
ENSMUSP00000142062	0.219512195121951	85	NA	NA
ENSMUSP00000141542	0.239263803680982	166	NA	NA
ENSMUSP00000021060	0.25	175	NA	NA
ENSMUSP00000028045	0.20253164556962	161	NA	NA
ENSMUSP00000102745	0.198795180722892	169	NA	NA
ENSMUSP00000054125	0.193548387096774	34	NA	NA
ENSMUSP00000043555	0.25	183	NA	NA
ENSMUSP00000017290	0.121212121212121	69	NA	NA
ENSMUSP00000036438	0.23841059602649	154	NA	NA
ENSMUSP00000108666	0.148148148148148	30	NA	NA
ENSMUSP00000088950	0.25	147	NA	NA
ENSMUSP00000102789	0.235955056179775	181	NA	NA
ENSMUSP00000155158	0.230769230769231	55	NA	NA
ENSMUSP00000113589	0.23972602739726	149	NA	NA
ENSMUSP00000102624	0.210843373493976	169	NA	NA
ENSMUSP00000148115	0.23463687150838	182	NA	NA
ENSMUSP00000093911	0.211180124223602	164	NA	NA
ENSMUSP00000110380	0.240223463687151	182	NA	NA
ENSMUSP00000029950	0.158227848101266	161	NA	NA
ENSMUSP00000001712	0.191860465116279	175	NA	NA
ENSMUSP00000051809	0.177142857142857	178	NA	NA
ENSMUSP00000143946	0	4	0	4
ENSMUSP00000101094	0.189189189189189	40	NA	NA
ENSMUSP00000115063	0.169934640522876	156	NA	NA
ENSMUSP00000153183	0.240223463687151	182	NA	NA
ENSMUSP00000115062	0.192771084337349	169	NA	NA
ENSMUSP00000037489	0.198757763975155	164	NA	NA
ENSMUSP00000110241	0.110344827586207	148	NA	NA
ENSMUSP00000105295	0.238095238095238	171	NA	NA
ENSMUSP00000073190	0.121387283236994	176	NA	NA
ENSMUSP00000126279	0.228758169934641	156	NA	NA
ENSMUSP00000034140	0	4	0	4
ENSMUSP00000095953	0.217948717948718	159	NA	NA
ENSMUSP00000075059	0.123376623376623	157	NA	NA
ENSMUSP00000021605	0.188679245283019	162	NA	NA
ENSMUSP00000018212	0.210227272727273	179	NA	NA
ENSMUSP00000126598	0.248407643312102	160	NA	NA
ENSMUSP00000022450	0.188571428571429	178	NA	NA
ENSMUSP00000040367	0.226744186046512	175	NA	NA
ENSMUSP00000030189	0.242937853107345	180	NA	NA
ENSMUSP00000097299	0.211111111111111	183	NA	NA
ENSMUSP00000079926	0.231638418079096	180	NA	NA
ENSMUSP00000066620	0.2	168	NA	NA
ENSMUSP00000120124	0.198675496688742	154	NA	NA
ENSMUSP00000114909	0.238993710691824	162	NA	NA
ENSMUSP00000034121	0.186046511627907	175	NA	NA
ENSMUSP00000015239	0.241573033707865	181	NA	NA
ENSMUSP00000038047	0.170731707317073	167	NA	NA
ENSMUSP00000040262	0.183783783783784	188	NA	NA
ENSMUSP00000049920	0.232142857142857	171	NA	NA
ENSMUSP00000086411	0.209039548022599	180	NA	NA
ENSMUSP00000103874	0.148148148148148	84	NA	NA
ENSMUSP00000039378	0.19774011299435	180	NA	NA
ENSMUSP00000138002	0.229357798165138	112	NA	NA
ENSMUSP00000036076	0.236486486486486	151	NA	NA
ENSMUSP00000102891	0.215686274509804	156	NA	NA
ENSMUSP00000148012	0.24812030075188	136	NA	NA
ENSMUSP00000023631	0.242424242424242	168	NA	NA
ENSMUSP00000109901	0.170212765957447	97	NA	NA
ENSMUSP00000112470	0.239520958083832	170	NA	NA
ENSMUSP00000035929	0.22289156626506	169	NA	NA
ENSMUSP00000010421	0.191256830601093	186	NA	NA
ENSMUSP00000140091	0.211009174311927	112	NA	NA
ENSMUSP00000091541	0.195121951219512	85	NA	NA
ENSMUSP00000061493	0.22289156626506	169	NA	NA
ENSMUSP00000045856	0.189873417721519	161	NA	NA
ENSMUSP00000068238	0	7	0	7
ENSMUSP00000110460	0.197452229299363	160	NA	NA
ENSMUSP00000105949	0.24390243902439	167	NA	NA
ENSMUSP00000014499	0.22289156626506	169	NA	NA
ENSMUSP00000122881	0.219512195121951	126	NA	NA
ENSMUSP00000107232	0.157894736842105	155	NA	NA
ENSMUSP00000035211	0.228915662650602	169	NA	NA
ENSMUSP00000081545	0.202247191011236	181	NA	NA
ENSMUSP00000151821	0.195530726256983	182	NA	NA
ENSMUSP00000046204	0.102272727272727	179	NA	NA
ENSMUSP00000094115	0.180124223602484	164	NA	NA
ENSMUSP00000133155	0.247311827956989	96	NA	NA
ENSMUSP00000071246	0.25	167	NA	NA
ENSMUSP00000073220	0.233333333333333	183	NA	NA
ENSMUSP00000047991	0.146341463414634	167	NA	NA
ENSMUSP00000048489	0.155688622754491	170	NA	NA
ENSMUSP00000094981	0.25	51	NA	NA
ENSMUSP00000150354	0.235668789808917	160	NA	NA
ENSMUSP00000030949	0.230769230769231	159	NA	NA
ENSMUSP00000053766	0.207317073170732	167	NA	NA
ENSMUSP00000091330	0.232258064516129	158	NA	NA
ENSMUSP00000103122	0.167664670658683	170	NA	NA
ENSMUSP00000024599	0.205714285714286	178	NA	NA
