node.label,clade,node.type,orig.node.label,num.genes.full,num.genes.partial,num.genes.descendant.counted,num.genes.discordant,num.genes.missing,num.ps.genes,ps.gene.list
Crossomys_moncktoni_ABTC46614,Crossomys_moncktoni_ABTC46614,tip,NA,981.0,0.0,0.0,0.0,86.0,12.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000133279-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Parahydromys_asper_ABTC45798,Parahydromys_asper_ABTC45798,tip,NA,858.0,0.0,0.0,0.0,209.0,8.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Hydromys_sp-nov_YS391,Hydromys_sp-nov_YS391,tip,NA,911.0,0.0,0.0,0.0,156.0,10.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Hydromys_chrysogaster_Z5248,Hydromys_chrysogaster_Z5248,tip,NA,562.0,0.0,0.0,0.0,505.0,5.0,ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv
Xeromys_myoides_ABTC30709,Xeromys_myoides_ABTC30709,tip,NA,972.0,0.0,0.0,0.0,95.0,10.0,ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Microhydromys_richardsoni_ANWCM35851,Microhydromys_richardsoni_ANWCM35851,tip,NA,949.0,0.0,0.0,0.0,118.0,9.0,ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Pseudohydromys_pumehanae_ABTC43920,Pseudohydromys_pumehanae_ABTC43920,tip,NA,928.0,0.0,0.0,0.0,139.0,9.0,ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Uromys_sp-nov_YS380,Uromys_sp-nov_YS380,tip,NA,894.0,0.0,0.0,0.0,173.0,11.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Uromys_caudimaculatus_DT10Uc01,Uromys_caudimaculatus_DT10Uc01,tip,NA,941.0,0.0,0.0,0.0,126.0,9.0,ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Leporillus_apicalis_C90,Leporillus_apicalis_C90,tip,NA,312.0,0.0,0.0,0.0,755.0,3.0,ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv
Conilurus_penicillatus_M14056,Conilurus_penicillatus_M14056,tip,NA,850.0,0.0,0.0,0.0,217.0,7.0,ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Mesembriomys_macrurus_ABTC7337,Mesembriomys_macrurus_ABTC7337,tip,NA,755.0,0.0,0.0,0.0,312.0,7.0,ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Mesembriomys_gouldii_ABTC7449,Mesembriomys_gouldii_ABTC7449,tip,NA,906.0,0.0,0.0,0.0,161.0,10.0,ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Zyzomys_woodwardi_WAMM21724,Zyzomys_woodwardi_WAMM21724,tip,NA,736.0,0.0,0.0,0.0,331.0,9.0,ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Zyzomys_maini_ABTC07900,Zyzomys_maini_ABTC07900,tip,NA,886.0,0.0,0.0,0.0,181.0,9.0,ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Zyzomys_palatalis_ABTC30744,Zyzomys_palatalis_ABTC30744,tip,NA,865.0,0.0,0.0,0.0,202.0,10.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Zyzomys_argurus_ABTC61630,Zyzomys_argurus_ABTC61630,tip,NA,868.0,0.0,0.0,0.0,199.0,11.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Pseudomys_calabyi_U4324,Pseudomys_calabyi_U4324,tip,NA,907.0,0.0,0.0,0.0,160.0,9.0,ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Pseudomys_johnsoni_ABTC08053,Pseudomys_johnsoni_ABTC08053,tip,NA,898.0,0.0,0.0,0.0,169.0,10.0,ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Pseudomys_patrius_JM10865,Pseudomys_patrius_JM10865,tip,NA,820.0,0.0,0.0,0.0,247.0,9.0,ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Pseudomys_occidentalis_ABTC08043,Pseudomys_occidentalis_ABTC08043,tip,NA,859.0,0.0,0.0,0.0,208.0,9.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Pseudomys_australis_M25541,Pseudomys_australis_M25541,tip,NA,887.0,0.0,0.0,0.0,180.0,10.0,ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Pseudomys_hermannsburgensis_ABTC08067,Pseudomys_hermannsburgensis_ABTC08067,tip,NA,855.0,0.0,0.0,0.0,212.0,9.0,ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Pseudomys_delicatulus_U1509,Pseudomys_delicatulus_U1509,tip,NA,873.0,0.0,0.0,0.0,194.0,10.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Pseudomys_novaehollandiae_ABTC08140,Pseudomys_novaehollandiae_ABTC08140,tip,NA,894.0,0.0,0.0,0.0,173.0,11.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Vandeleuria_oleracea_ABTC116404,Vandeleuria_oleracea_ABTC116404,tip,NA,767.0,0.0,0.0,0.0,300.0,9.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Pithecheir_melanurus_LSUMZ38198,Pithecheir_melanurus_LSUMZ38198,tip,NA,969.0,0.0,0.0,0.0,98.0,11.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Otomys_tropicalis_LSUMZ37841,Otomys_tropicalis_LSUMZ37841,tip,NA,980.0,0.0,0.0,0.0,87.0,11.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Otomys_denti_LSUMZ37840,Otomys_denti_LSUMZ37840,tip,NA,892.0,0.0,0.0,0.0,175.0,9.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Oenomys_hypoxanthus_LSUMZ37838,Oenomys_hypoxanthus_LSUMZ37838,tip,NA,945.0,0.0,0.0,0.0,122.0,11.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Dasymys_montanus_FMNH144389,Dasymys_montanus_FMNH144389,tip,NA,955.0,0.0,0.0,0.0,112.0,11.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Dasymys_incomtus_LSUMZ37702,Dasymys_incomtus_LSUMZ37702,tip,NA,814.0,0.0,0.0,0.0,253.0,10.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Rhabdomys_pumilio_MNHN1995065,Rhabdomys_pumilio_MNHN1995065,tip,NA,791.0,0.0,0.0,0.0,276.0,9.0,ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Mylomys_dybowskii_MNHN1997072,Mylomys_dybowskii_MNHN1997072,tip,NA,770.0,0.0,0.0,0.0,297.0,10.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Pelomys_isseli_FMNH137886,Pelomys_isseli_FMNH137886,tip,NA,946.0,0.0,0.0,0.0,121.0,11.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Pelomys_minor_FMNH219213,Pelomys_minor_FMNH219213,tip,NA,975.0,0.0,0.0,0.0,92.0,9.0,ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Lemniscomys_striatus_TCD4711,Lemniscomys_striatus_TCD4711,tip,NA,812.0,0.0,0.0,0.0,255.0,7.0,ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Arvicanthus_niloticus_MNHN1999201,Arvicanthus_niloticus_MNHN1999201,tip,NA,932.0,0.0,0.0,0.0,135.0,10.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Arvicanthus_neumanni_FMNH158037,Arvicanthus_neumanni_FMNH158037,tip,NA,765.0,0.0,0.0,0.0,302.0,9.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv
Apodemus_sylvaticus_SMG3823,Apodemus_sylvaticus_SMG3823,tip,NA,799.0,0.0,0.0,0.0,268.0,4.0,ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Praomys_jacksoni_REC31,Praomys_jacksoni_REC31,tip,NA,856.0,0.0,0.0,0.0,211.0,8.0,ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Praomys_degraaffi_TCD4312,Praomys_degraaffi_TCD4312,tip,NA,734.0,0.0,0.0,0.0,333.0,6.0,ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Myomyscus_verreauxii_MNHN1999102,Myomyscus_verreauxii_MNHN1999102,tip,NA,892.0,0.0,0.0,0.0,175.0,10.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Zelotomys_woosnami_TTU-M115260,Zelotomys_woosnami_TTU-M115260,tip,NA,863.0,0.0,0.0,0.0,204.0,10.0,ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Colomys_goslingi_TCD4175,Colomys_goslingi_TCD4175,tip,NA,863.0,0.0,0.0,0.0,204.0,8.0,ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Heimyscus_fumosus_FMNH167810,Heimyscus_fumosus_FMNH167810,tip,NA,933.0,0.0,0.0,0.0,134.0,8.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
Hylomyscus_stella_LSUMZ37742,Hylomyscus_stella_LSUMZ37742,tip,NA,976.0,0.0,0.0,0.0,91.0,10.0,ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000156885-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv
