generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
226000,Berylmys_bowersi_ABTC116431,Berylmys_mackenziei_ABTC116402,12.1224,0.642894,0.00650395,0.196256,0
227000,mm10,Phloeomys_cumingi_FMNH198472,0,0.341034,0.0197557,0.0366746,0
227000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.67107,1.51588,-0.0602293,0.182065,0
227000,Halmaheramys_bokimekot_33262-WD225,NA,13.1736,1.04066,0.000966111,0.882329,0
227000,rnor6,Berylmys_bowersi_ABTC116431,9.27234,1.36163,-0.0479491,0.0972762,0
228000,mm10,Phloeomys_cumingi_FMNH198472,0,0.581021,-0.0252798,0.0995764,0
228000,Zyzomys_pedunculatus_Z34925,Coccymys_ruemmleri_ABTC49489,8.88229,1.07648,-0.058271,0.110743,0
228000,rnor6,Berylmys_bowersi_ABTC116431,9.34471,1.28632,-0.00820082,0.0241424,0
229000,mm10,Phloeomys_cumingi_FMNH198472,0,0.418802,-0.00964539,0.040408,0
229000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.1056,1.50426,-0.0863671,0.114133,0
229000,rnor6,Paucidentomys_vermidax_Z21914,8.37226,0.68072,0.0428145,0.0185865,0
230000,mm10,Phloeomys_cumingi_FMNH198472,0,0.759856,-0.0614716,0.0267196,0
230000,Arvicanthus_niloticus_MNHN1999201,Arvicanthus_neumanni_FMNH158037,13.254,2.19559,-0.0251038,2.47616,0
230000,Hybomys_planifrons_R24117,NA,14.848,3.66176,0.037641,1.09584,0
230000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.03456,1.38648,-0.090308,0.170063,0
230000,rnor6,Paucidentomys_vermidax_Z21914,8.57455,1.15658,-0.0843158,0.166849,0
231000,mm10,Phloeomys_cumingi_FMNH198472,0,0.433958,-0.0127495,0.0100177,0
231000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.2385,0.995942,-0.0256461,0.0193608,0
231000,rnor6,Taeromys_celebensis_NMVZ20637,11.2908,1.26139,-0.0500206,0.0025857,0
232000,mm10,Phloeomys_cumingi_FMNH198472,0,0.417083,0.000657555,0.046317,0
232000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.8947,1.43162,-0.0928887,0.181405,0
232000,rnor6,Berylmys_bowersi_ABTC116431,9.87126,1.55496,-0.0762981,0.129314,0
233000,mm10,Phloeomys_cumingi_FMNH198472,0,0.51408,-0.0180357,0.0288884,0
233000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.88614,1.41587,-0.135195,0.00980071,0
233000,rnor6,Berylmys_bowersi_ABTC116431,9.87118,0.966425,0.000323298,0.137103,0
234000,mm10,Phloeomys_cumingi_FMNH198472,0,0.515975,-0.0243722,0.0614015,0
234000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.85217,0.85953,-0.0157771,0.0178606,0
234000,rnor6,Berylmys_bowersi_ABTC116431,10.4154,1.11239,-0.0041702,0.0953076,0
235000,mm10,Phloeomys_cumingi_FMNH198472,0,0.511428,-0.0179876,0.0358776,0
235000,Oenomys_hypoxanthus_LSUMZ37838,NA,14.1057,0.450824,-0.123752,1.70111,0
235000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.76114,1.69113,-0.0510642,0.737037,0
235000,rnor6,Taeromys_celebensis_NMVZ20637,11.4258,2.32208,-0.224369,0.229839,0
236000,mm10,Phloeomys_cumingi_FMNH198472,0,0.465319,-0.0298567,0.0013365,0
236000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.38288,0.661632,0.108445,0.306161,0
236000,rnor6,Taeromys_celebensis_NMVZ20637,11.5587,1.21979,0.105997,0.447863,0
237000,mm10,Phloeomys_cumingi_FMNH198472,0,0.364155,0.00246917,0.0401629,0
237000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.7009,0.922979,-0.0465356,0.127487,0
237000,rnor6,Berylmys_bowersi_ABTC116431,9.65539,1.11489,-0.007637,0.182763,0
238000,mm10,Phloeomys_cumingi_FMNH198472,0,0.477745,-0.0135802,0.015719,0
238000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.28102,0.855945,0.0299761,0.151767,0
238000,rnor6,Taeromys_celebensis_NMVZ20637,11.5558,1.28956,-0.0281629,0.155619,0
239000,mm10,Phloeomys_cumingi_FMNH198472,0,0.335677,0.0116736,0.000276567,0
239000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.1048,2.93256,-0.245934,0.319746,0
239000,rnor6,Paucidentomys_vermidax_Z21914,6.99804,2.12489,-0.116235,0.257702,0
240000,mm10,Phloeomys_cumingi_FMNH198472,0,0.492463,-0.0142576,0.0617756,0
240000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.58987,1.64084,-0.117209,0.212178,0
240000,rnor6,Berylmys_bowersi_ABTC116431,9.62523,1.28305,0.0382171,0.501864,0
241000,mm10,Phloeomys_cumingi_FMNH198472,0,0.413665,-0.00820297,0.00373571,0
241000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.07464,2.60443,-0.126401,0.848142,0
241000,rnor6,Berylmys_bowersi_ABTC116431,10.5675,1.99224,-0.139498,0.275627,0
242000,mm10,Phloeomys_cumingi_FMNH198472,0,0.458882,-0.00722734,0.042399,0
242000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.92403,1.75445,-0.145894,0.0365027,0
242000,rnor6,Berylmys_bowersi_ABTC116431,9.922,1.98772,-0.121362,0.546248,0
243000,mm10,Phloeomys_cumingi_FMNH198472,0,0.473899,-0.0137252,0.0872961,0
243000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.1591,1.10192,-0.0410612,0.134086,0
243000,rnor6,Taeromys_celebensis_NMVZ20637,11.3755,1.0619,0.0124703,0.292974,0
244000,mm10,Phloeomys_cumingi_FMNH198472,0,0.493425,-0.0188349,0.018196,0
244000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.10028,1.40795,-0.136699,0.00193079,0
244000,rnor6,Berylmys_bowersi_ABTC116431,10.1579,1.46173,-0.0519854,0.125573,0
245000,mm10,Phloeomys_cumingi_FMNH198472,0,0.307625,0.0103964,0.0062382,0
245000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.1329,1.78862,-0.153295,0.30014,0
245000,rnor6,Taeromys_celebensis_NMVZ20637,11.6163,2.13113,-0.204658,0.0900055,0
246000,mm10,Phloeomys_cumingi_FMNH198472,0,0.658689,-0.0523799,0.0339434,0
246000,Malacomys_longipes_TCD4253,NA,8.32586,0.290799,0.0349819,0.804681,0
246000,Apodemus_sylvaticus_SMG3823,NA,10.6942,1.62561,-0.0585465,1.52488,0
246000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.94937,1.64589,-0.130846,0.0986605,0
246000,Apomys_lubangensis_JAE169,NA,13.3001,0.581921,-0.0603343,0.439513,0
246000,rnor6,Berylmys_bowersi_ABTC116431,9.49325,0.861419,0.0552768,0.0276369,0
247000,mm10,Phloeomys_cumingi_FMNH198472,0,0.697703,-0.0446337,0.00688311,0
247000,Malacomys_longipes_TCD4253,NA,8.03247,0.559161,0.0401223,0.955907,0
247000,Apodemus_sylvaticus_SMG3823,NA,13.7565,0.425684,-0.176637,2.64545,0
247000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.0061,0.787807,0.0416335,0.00687243,0
247000,rnor6,Berylmys_bowersi_ABTC116431,10.4486,1.09361,-0.0053897,0.263645,0
248000,mm10,Phloeomys_cumingi_FMNH198472,0,0.802287,-0.0478957,0.021752,0
248000,Malacomys_longipes_TCD4253,NA,9.09405,0.479368,0.00691823,0.786898,0
248000,Apodemus_sylvaticus_SMG3823,NA,10.0156,2.14905,0.0649379,2.47171,0
248000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.84253,1.26494,-0.0753098,0.0946809,0
248000,Uromys_sp-nov_YS380,Uromys_caudimaculatus_DT10Uc01,14.3347,2.96389,0.142242,2.3906,0
248000,rnor6,Taeromys_celebensis_NMVZ20637,11.3084,1.10511,-0.087195,0.122668,0
249000,mm10,Phloeomys_cumingi_FMNH198472,0,0.643365,-0.0319862,0.00414045,0
249000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,8.97688,0.700471,0.0980205,0.0193614,0
249000,rnor6,Taeromys_celebensis_NMVZ20637,11.7188,1.70842,-0.169956,0.0694029,0
250000,mm10,Phloeomys_cumingi_FMNH198472,0,0.676795,-0.0548243,0.0158799,0
250000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.93281,0.803083,0.0491776,0.257049,0
250000,rnor6,Taeromys_celebensis_NMVZ20637,11.6017,1.49378,-0.123234,0.000393604,0
251000,mm10,Phloeomys_cumingi_FMNH198472,0,0.638149,-0.0535239,0.00145917,0
251000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.0801,1.42324,-0.0801724,0.27522,0
251000,rnor6,Berylmys_bowersi_ABTC116431,9.42917,1.2877,-0.0471257,0.168271,0
252000,mm10,Phloeomys_cumingi_FMNH198472,0,0.484483,-0.0193028,0.0284819,0
252000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.04752,1.18398,-0.0142808,0.303949,0
252000,rnor6,Taeromys_celebensis_NMVZ20637,11.1397,1.51985,-0.0325716,0.196806,0
253000,mm10,Phloeomys_cumingi_FMNH198472,0,0.470829,-0.0182806,0.0143412,0
253000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.03216,1.45155,-0.0786093,0.146608,0
253000,Abeomelomys_sevia_KUM161018,NA,14.6161,1.74353,0.0180155,0.422179,0
253000,rnor6,Taeromys_celebensis_NMVZ20637,10.9225,2.72916,-0.135451,0.687738,0
254000,mm10,Phloeomys_cumingi_FMNH198472,0,0.496629,-0.0226668,0.0125656,0
254000,Thamnomys_kempi_TCD4437,NA,14.5043,0.0160944,-0.184937,0.720553,0
254000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.59163,1.11651,-0.0610484,0.0071769,0
254000,rnor6,Taeromys_celebensis_NMVZ20637,11.2926,1.36264,-0.0505017,0.0970549,0
255000,mm10,Phloeomys_cumingi_FMNH198472,0,0.587899,-0.0270087,0.00319672,0
255000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.1242,1.20271,-0.0957698,0.00105549,0
255000,rnor6,Taeromys_celebensis_NMVZ20637,11.152,1.59472,-0.0145518,0.622015,0
256000,mm10,Phloeomys_cumingi_FMNH198472,0,0.556647,-0.0288971,0.0161568,0
256000,Paraleptomys_wilhelmina_H126-ABTC133716,NA,14.2832,0.0374031,-0.0656538,0.529717,0
256000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.27865,2.26116,-0.0999249,0.722252,0
256000,rnor6,Berylmys_bowersi_ABTC116431,10.7023,0.967083,0.132409,0.112093,0
256000,Saxatilomys_paulinae_ABTC116266,NA,13.488,4.03723,0.0519713,1.72601,0
257000,mm10,Phloeomys_cumingi_FMNH198472,0,0.625572,-0.0308388,0.0500489,0
257000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.93006,1.86588,-0.166723,0.139913,0
257000,rnor6,Taeromys_celebensis_NMVZ20637,11.5371,1.52693,-0.146061,0.114863,0
258000,mm10,Phloeomys_cumingi_FMNH198472,0,0.63228,-0.0475134,0.000147795,0
258000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.17,1.49535,-0.0909917,0.282811,0
258000,rnor6,Taeromys_celebensis_NMVZ20637,11.5418,1.80495,-0.0503276,0.169316,0
259000,mm10,Phloeomys_cumingi_FMNH198472,0,0.5979,-0.04879,0.0774398,0
259000,Notomys_cervinus_M22857,NA,13.0307,0.0529754,0.155455,0.139297,0
259000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.86315,1.95068,-0.163214,0.219237,0
259000,rnor6,Berylmys_bowersi_ABTC116431,10.6194,1.65274,-0.079595,0.13419,0
260000,mm10,Phloeomys_cumingi_FMNH198472,0,0.66301,-0.0439853,0.0399721,0
260000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.4646,0.663015,0.0263505,0.00930988,0
260000,rnor6,Berylmys_bowersi_ABTC116431,10.691,1.0792,-0.0141708,0.131324,0
261000,mm10,Phloeomys_cumingi_FMNH198472,0,0.564431,-0.031139,0.0405467,0
261000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.93264,1.54847,-0.060234,0.367399,0
261000,rnor6,Berylmys_bowersi_ABTC116431,10.2862,1.52141,-0.0992554,0.504246,0
262000,mm10,Phloeomys_cumingi_FMNH198472,0,0.553652,-0.0244536,0.068565,0
262000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.1855,1.18196,-0.0373002,0.18027,0
262000,rnor6,Paucidentomys_vermidax_Z21914,8.44007,0.813563,0.0177374,0.0384993,0
263000,mm10,Phloeomys_cumingi_FMNH198472,0,0.501921,-0.0226651,9.3926e-005,0
263000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.3105,1.20631,-0.0799171,0.00424916,0
263000,rnor6,Taeromys_celebensis_NMVZ20637,11.4699,1.37577,-0.0744881,0.234747,0
264000,mm10,Phloeomys_cumingi_FMNH198472,0,0.480446,-0.025382,0.00562622,0
264000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.55609,0.691275,0.0788846,0.0316271,0
264000,rnor6,Berylmys_bowersi_ABTC116431,10.2097,1.25292,0.00974881,0.00298555,0
265000,mm10,Phloeomys_cumingi_FMNH198472,0,0.688373,-0.0455734,0.0418685,0
265000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.51888,1.64185,-0.131058,0.0831732,0
265000,rnor6,Paucidentomys_vermidax_Z21914,7.21916,1.60985,-0.0368064,0.590998,0
266000,mm10,Phloeomys_cumingi_FMNH198472,0,0.592747,-0.0366383,0.000644558,0
266000,Aethomys_hindei_MVZ196257,NA,14.5977,5.23046,0.291075,0.996766,0
266000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.0386,1.46726,-0.066085,0.485454,0
266000,rnor6,Paucidentomys_vermidax_Z21914,7.51272,1.39317,-0.0450657,0.302809,0
267000,mm10,Phloeomys_cumingi_FMNH198472,0,0.722712,-0.0508887,0.093398,0
267000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.81705,1.50459,-0.054763,0.594256,0
267000,rnor6,Paucidentomys_vermidax_Z21914,8.78481,0.947551,0.000210387,0.0684923,0
268000,mm10,Phloeomys_cumingi_FMNH198472,0,0.826013,-0.0451718,0.166917,0
268000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.2417,1.21325,-0.059564,0.135326,0
268000,rnor6,Berylmys_bowersi_ABTC116431,9.57452,1.08944,0.0227539,0.00751712,0
269000,mm10,Phloeomys_cumingi_FMNH198472,0,0.663992,-0.0433433,0.0469492,0
269000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.47405,1.62914,-0.13647,0.372736,0
269000,rnor6,Taeromys_celebensis_NMVZ20637,11.6498,1.77928,-0.124888,0.398593,0
270000,mm10,Phloeomys_cumingi_FMNH198472,0,0.454529,-0.0250334,0.0361403,0
270000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.0484,1.80537,-0.0958754,0.565361,0
270000,rnor6,Taeromys_celebensis_NMVZ20637,11.6835,1.91799,-0.123136,0.396685,0
271000,mm10,Phloeomys_cumingi_FMNH198472,0,0.44833,-0.0131424,0.0385846,0
271000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.82219,1.06964,-0.0203149,0.0589866,0
271000,rnor6,Paucidentomys_vermidax_Z21914,8.95735,1.02015,-0.0501815,0.149208,0
272000,mm10,Phloeomys_cumingi_FMNH198472,0,0.555527,-0.0231197,0.112274,0
272000,Apodemus_sylvaticus_SMG3823,NA,14.6762,1.58451,-0.0503101,0.288134,0
272000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.89541,0.949554,-0.0135034,0.160324,0
272000,rnor6,Paucidentomys_vermidax_Z21914,8.16678,1.27021,-0.0720432,0.138633,0
273000,mm10,Phloeomys_cumingi_FMNH198472,0,0.553703,-0.0396547,0.026053,0
273000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.06404,0.885364,8.32157e-005,0.00782293,0
273000,rnor6,Paucidentomys_vermidax_Z21914,8.94723,1.16028,-0.0673899,0.114968,0
274000,mm10,Phloeomys_cumingi_FMNH198472,0,0.364656,0.0148072,0.0477052,0
274000,Apodemus_sylvaticus_SMG3823,NA,14.0445,2.84197,-0.0912724,2.45031,0
274000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.68541,1.26519,-0.0239511,0.124687,0
274000,rnor6,Paucidentomys_vermidax_Z21914,8.07747,1.54687,-0.10323,0.29742,0
275000,mm10,Phloeomys_cumingi_FMNH198472,0,0.465407,-0.00693992,0.0202535,0
275000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.12784,0.599928,0.190269,0.0037799,0
275000,rnor6,Berylmys_bowersi_ABTC116431,10.616,1.18612,0.0775062,0.899067,0
275000,Mus_pahari_10460X1,NA,14.0311,1.01704,-0.00269179,0.286775,0
276000,mm10,Phloeomys_cumingi_FMNH198472,0,0.410281,-0.0168065,0.0188686,0
276000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.1742,1.26688,-0.12115,0.0122341,0
276000,rnor6,Berylmys_bowersi_ABTC116431,9.78933,1.34671,-0.0573914,0.0971805,0
277000,mm10,Phloeomys_cumingi_FMNH198472,0,0.530274,-0.0218327,0.0489281,0
277000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.28382,1.77969,-0.116457,0.229991,0
277000,rnor6,Berylmys_bowersi_ABTC116431,10.3044,1.84823,-0.0300409,0.950194,0
278000,mm10,Phloeomys_cumingi_FMNH198472,0,0.508483,-0.02254,0.0290003,0
278000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.75476,1.76187,-0.104561,0.352368,0
278000,Carpomys_melanurus_FMNH198723,Crateromys_heaneyi_KU165014,7.53516,0.882923,-0.0414987,0.569538,0
278000,rnor6,Berylmys_bowersi_ABTC116431,10.2995,1.83711,-0.0896292,0.364086,0
279000,mm10,Phloeomys_cumingi_FMNH198472,0,0.5131,-0.0199937,0.0109676,0
279000,Oenomys_hypoxanthus_LSUMZ37838,NA,14.0894,2.35706,-0.0503734,1.34947,0
279000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.0957,2.23682,-0.188816,0.350749,0
279000,rnor6,Paucidentomys_vermidax_Z21914,7.79004,1.41577,-0.0493706,0.393584,0
280000,mm10,Phloeomys_cumingi_FMNH198472,0,0.503337,-0.0045442,0.176647,0
280000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.88735,1.14265,-0.0778456,0.0413844,0
280000,rnor6,Paucidentomys_vermidax_Z21914,7.6085,2.12537,-0.0666807,0.935383,0
281000,mm10,Phloeomys_cumingi_FMNH198472,0,0.398338,0.0042531,0.0108847,0
281000,Oenomys_hypoxanthus_LSUMZ37838,NA,14.174,1.043,0.114659,0.885151,0
281000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.9928,2.00716,-0.14286,0.172014,0
281000,rnor6,Paucidentomys_vermidax_Z21914,8.47553,2.33893,-0.0949016,1.05964,0
282000,mm10,Phloeomys_cumingi_FMNH198472,0,0.388218,0.00828464,0.070816,0
282000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.73334,1.38687,-0.0534132,0.417955,0
282000,rnor6,Berylmys_bowersi_ABTC116431,10.3051,2.0022,-0.116007,0.387561,0
283000,mm10,Phloeomys_cumingi_FMNH198472,0,0.263788,0.0909437,0.00571257,0
283000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.58827,1.52368,-0.116711,0.0109627,0
283000,rnor6,Berylmys_bowersi_ABTC116431,10.3934,1.31315,0.00963493,0.540561,0
284000,mm10,Phloeomys_cumingi_FMNH198472,0,0.249048,0.0769156,0.0397134,0
284000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.59499,1.3658,-0.111746,0.23458,0
284000,rnor6,Berylmys_bowersi_ABTC116431,10.1075,1.61933,-0.11839,0.117634,0
285000,mm10,Phloeomys_cumingi_FMNH198472,0,0.235104,0.117009,0.0180255,0
285000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.47956,1.31248,-0.0582243,0.065718,0
285000,rnor6,Taeromys_celebensis_NMVZ20637,11.6407,1.24692,0.0194763,0.113381,0
286000,mm10,Phloeomys_cumingi_FMNH198472,0,0.241396,0.100481,0.00298663,0
286000,Grammomys_dryas_LSUMZ37716,NA,11.58,0.608905,-0.068309,0.577319,0
286000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.0252,1.13171,-0.0338251,0.236646,0
286000,Lenomys_meyeri_LSUMZ39079,NA,14.3392,0.813132,-0.08497,0.0197879,0
286000,rnor6,Berylmys_bowersi_ABTC116431,10.4753,1.6461,-0.110686,0.25184,0
287000,mm10,Phloeomys_cumingi_FMNH198472,0,0.216277,0.0801321,0.00752173,0
287000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.42036,1.16989,-0.0734146,0.00893222,0
287000,rnor6,Berylmys_bowersi_ABTC116431,10.4576,1.45123,-0.0365975,0.357876,0
288000,mm10,Phloeomys_cumingi_FMNH198472,0,0.435156,-0.018352,0.0152943,0
288000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.0664,1.76188,-0.129463,0.0566922,0
288000,rnor6,Paucidentomys_vermidax_Z21914,8.58899,0.945513,0.0125931,0.294218,0
289000,mm10,Phloeomys_cumingi_FMNH198472,0,0.505105,-0.00714899,0.00813196,0
289000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.088,1.15555,-0.0742587,0.110091,0
289000,rnor6,Taeromys_celebensis_NMVZ20637,11.65,0.930762,0.0551698,0.0651927,0
290000,mm10,Phloeomys_cumingi_FMNH198472,0,0.23194,0.122888,0.0127577,0
290000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.0082,1.2663,-0.0840565,0.0857774,0
290000,rnor6,Taeromys_celebensis_NMVZ20637,11.4108,1.37322,0.00898673,0.353502,0
291000,mm10,Phloeomys_cumingi_FMNH198472,0,0.246854,0.089489,0.000975445,0
291000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.83535,0.978072,-0.00951112,0.106511,0
291000,rnor6,Berylmys_bowersi_ABTC116431,10.5687,1.4059,-0.0728983,0.137173,0
292000,mm10,Phloeomys_cumingi_FMNH198472,0,0.231934,0.171397,0.000121004,0
292000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.50909,0.99758,-0.0187316,0.0650319,0
292000,rnor6,Taeromys_celebensis_NMVZ20637,11.784,1.28053,-0.149474,0.143508,0
293000,mm10,Phloeomys_cumingi_FMNH198472,0,0.31697,0.0397074,0.0153391,0
293000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.0716,1.16945,0.0211931,0.0747512,0
293000,rnor6,Berylmys_bowersi_ABTC116431,9.74066,1.86731,-0.144101,0.0290146,0
294000,mm10,Phloeomys_cumingi_FMNH198472,0,0.299633,0.0334908,0.0115876,0
294000,Zyzomys_pedunculatus_Z34925,Solomys_salebrosus_ABTC64864,10.3098,1.27354,-0.0269795,0.206401,0
294000,rnor6,Berylmys_bowersi_ABTC116431,10.5097,1.28183,-0.0372498,0.111141,0
295000,mm10,Phloeomys_cumingi_FMNH198472,0,0.439002,-0.0132245,0.0102875,0
295000,Hybomys_planifrons_R24117,NA,12.3438,0.352823,-0.0385188,0.372816,0
295000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.235,1.34973,-0.0797822,0.0503956,0
295000,rnor6,Taeromys_celebensis_NMVZ20637,11.1076,1.67693,-0.0451881,0.356429,0
295000,Margaretamys_christinae_TMar1,NA,13.9491,0.753264,-0.0504335,0.174589,0
296000,mm10,Phloeomys_cumingi_FMNH198472,0,0.222584,0.0899524,0.00907036,0
296000,Hylomyscus_vulcanorum_TCD4382,NA,14.625,0.25172,0.0138121,0.160277,0
296000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.2004,2.05558,-0.124375,0.729034,0
296000,Macruromys_major_ABTC43909,NA,14.291,1.36811,0.0341086,1.99385,0
296000,rnor6,Berylmys_bowersi_ABTC116431,9.88108,1.39165,-0.0330145,0.132874,0
296000,Margaretamys_parvus_NMVZ21833,Margaretamys_christinae_TMar1,12.8842,0.467219,0.0967385,0.0958508,0
297000,mm10,Phloeomys_cumingi_FMNH198472,0,0.421021,-0.00407856,0.0291138,0
297000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.77402,1.44645,-0.0937572,0.125781,0
297000,Zyzomys_pedunculatus_Z34925,Hyomys_goliath_ABTC42697,8.25326,1.0243,-0.151581,0.171229,0
297000,rnor6,Taeromys_celebensis_NMVZ20637,11.2349,1.47559,-0.072162,0.225362,0
298000,mm10,Phloeomys_cumingi_FMNH198472,0,0.564207,-0.0147546,0.0902986,0
298000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.0613,1.87472,-0.111634,0.372887,0
298000,Zyzomys_pedunculatus_Z34925,Haeromys_minahassae_JAE4996,7.07809,0.673487,-0.106382,0.0344757,0
298000,rnor6,Taeromys_celebensis_NMVZ20637,11.4678,1.72958,-0.10699,0.120083,0
299000,mm10,Phloeomys_cumingi_FMNH198472,0,0.573322,-0.0162551,0.107762,0
299000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.91497,2.01449,-0.0314316,1.00807,0
