# HyPhy output parser
# PYTHON VERSION: 3.9.4
# Script call:    /home/gt156213e/bin/hyphy-interface/hyphy_to_csv.py -i full-coding-absrel-pared/ -m absrel -o full-coding-absrel-pared.csv --overwrite
# Runtime:        01/28/2022 08:30:14
# ----------------
# IO OPTIONS
# Input directory:       full-coding-absrel-pared/
# Hyphy model:           absrel
# Output file:           full-coding-absrel-pared.csv
# --overwrite set:       Overwriting previous output file.
# ----------------
# 01.28.2022 | 08:30:14 Begin parsing Hyphy output...
file,baseline mean omega,baseline median omega,num branches,num branches pval less than alpha
ENSMUSP00000030303-mafft-cds.filter.json,129870130.2704693,0.3329786322125325,90,0
ENSMUSP00000030274-mafft-cds.filter.json,500000000.3367289,0.1990367810674221,153,1
ENSMUSP00000035415-mafft-cds.filter.json,99009901.38436557,0.111107803353946,199,2
ENSMUSP00000151896-mafft-cds.filter.json,71428571.65254337,0.1536167200325587,183,6
ENSMUSP00000152711-mafft-cds.filter.json,0.5,0.5,148,0
ENSMUSP00000041579-mafft-cds.filter.json,126582278.6751134,0.1457949691200733,164,0
ENSMUSP00000038199-mafft-cds.filter.json,144927536.4903389,0.1839197186957919,193,0
ENSMUSP00000152284-mafft-cds.filter.json,149253731.5419864,0.150040520114983,180,0
ENSMUSP00000152272-mafft-cds.filter.json,263157895.1638312,0.4002903643173201,134,0
ENSMUSP00000152444-mafft-cds.filter.json,126582278.6875114,0.1523664642066508,152,0
ENSMUSP00000042590-mafft-cds.filter.json,0.2244896241521475,0.08992775352953883,58,0
ENSMUSP00000136070-mafft-cds.filter.json,370370370.8559442,0.4639099360864958,122,0
ENSMUSP00000030280-mafft-cds.filter.json,126582278.8774244,0.3353351222768519,119,0
ENSMUSP00000141070-mafft-cds.filter.json,500000000.5224644,0.4616497311987644,132,0
ENSMUSP00000030289-mafft-cds.filter.json,86206896.90239128,0.2736822427341506,163,0
ENSMUSP00000037980-mafft-cds.filter.json,500000000.4052938,0.4055309604606472,134,0
ENSMUSP00000147146-mafft-cds.filter.json,149253731.7114025,0.2487730916530992,161,1
ENSMUSP00000040486-mafft-cds.filter.json,303030303.2333283,0.1430345354857496,175,0
ENSMUSP00000030296-mafft-cds.filter.json,555555555.9350822,0.4312787263220045,55,0
ENSMUSP00000037348-mafft-cds.filter.json,303030303.4139106,0.2398399389315487,166,0
ENSMUSP00000030306-mafft-cds.filter.json,142857143.0466422,0.1632743889859548,172,1
ENSMUSP00000030311-mafft-cds.filter.json,666666666.8536655,0.1459646685394693,42,0
ENSMUSP00000041793-mafft-cds.filter.json,161290322.8540632,0.1665515739224339,181,0
ENSMUSP00000030315-mafft-cds.filter.json,178571428.7438638,0.09832835462042785,184,0
ENSMUSP00000041751-mafft-cds.filter.json,104166666.9347376,0.1922368420965021,151,1
ENSMUSP00000030320-mafft-cds.filter.json,68493151.13325459,0.3391398471570201,185,0
ENSMUSP00000030323-mafft-cds.filter.json,217391304.7751723,0.3701952152364548,72,0
ENSMUSP00000045927-mafft-cds.filter.json,144927536.8358235,0.4386020134165184,169,0
ENSMUSP00000040321-mafft-cds.filter.json,285714286.0482897,0.226938643472406,165,1
ENSMUSP00000049007-mafft-cds.filter.json,0.1264660572327717,0.06479039985970182,203,3
ENSMUSP00000047878-mafft-cds.filter.json,107526881.9178328,0.1255064643341198,191,1
ENSMUSP00000044116-mafft-cds.filter.json,434782609.1045039,0.3654531078080567,162,1
ENSMUSP00000030326-mafft-cds.filter.json,97087379.25250377,0.453637479312025,153,0
ENSMUSP00000152290-mafft-cds.filter.json,1111111111.467908,0.4617950959124881,127,0
ENSMUSP00000152430-mafft-cds.filter.json,149253731.8074435,0.4056850379293326,152,0
ENSMUSP00000036065-mafft-cds.filter.json,217391304.5820987,0.1422851818702364,133,0
ENSMUSP00000042783-mafft-cds.filter.json,357142857.4204013,0.1522646464878954,141,0
ENSMUSP00000152378-mafft-cds.filter.json,277777777.9236779,0.07004132137463107,124,1
ENSMUSP00000030332-mafft-cds.filter.json,277777778.0363246,0.2082124347032898,145,0
ENSMUSP00000030336-mafft-cds.filter.json,192307693.006196,0.4478390415123981,173,0
ENSMUSP00000152282-mafft-cds.filter.json,263157895.0971421,0.3260230943857909,137,0
ENSMUSP00000152280-mafft-cds.filter.json,476190476.3658114,0.1323473189299123,168,0
ENSMUSP00000061474-mafft-cds.filter.json,227272727.5729213,0.174187517045067,71,2
ENSMUSP00000040367-mafft-cds.filter.json,64102564.35696806,0.184558242393939,198,0
ENSMUSP00000152732-mafft-cds.filter.json,1428571429.151972,0.5242516659023384,126,0
ENSMUSP00000152766-mafft-cds.filter.json,2000000000.421826,0.5626515152743549,129,0
ENSMUSP00000152784-mafft-cds.filter.json,250000000.3452331,0.2599871972603256,162,0
ENSMUSP00000152158-mafft-cds.filter.json,294117647.4825601,0.3832084826878572,165,0
ENSMUSP00000030345-mafft-cds.filter.json,74626866.02817996,0.2298685221955225,182,0
ENSMUSP00000030360-mafft-cds.filter.json,192307692.5978191,0.1776715398484221,182,0
ENSMUSP00000030361-mafft-cds.filter.json,263157895.0814449,0.24000288945393,154,0
ENSMUSP00000030698-mafft-cds.filter.json,303030303.2947504,0.2387407751105921,132,0
ENSMUSP00000038681-mafft-cds.filter.json,61728395.30584522,0.1888557295386567,197,1
ENSMUSP00000030365-mafft-cds.filter.json,108695652.5623577,0.2695130715504959,148,0
ENSMUSP00000038017-mafft-cds.filter.json,222222222.4852335,0.1628405013444423,154,0
ENSMUSP00000030367-mafft-cds.filter.json,909090909.3784839,0.2066383530512977,110,0
ENSMUSP00000152473-mafft-cds.filter.json,277777777.9972017,0.09412970467975046,159,0
ENSMUSP00000043618-mafft-cds.filter.json,454545454.8382194,0.1242991633420194,82,0
ENSMUSP00000030372-mafft-cds.filter.json,0.3198307949420493,0.1879086359538588,25,0
ENSMUSP00000030381-mafft-cds.filter.json,212765957.8660935,0.2471644191548288,120,1
ENSMUSP00000041774-mafft-cds.filter.json,322580645.679988,0.4516051202192024,97,0
ENSMUSP00000152727-mafft-cds.filter.json,126582278.6107057,0.0936080814773805,189,0
ENSMUSP00000047775-mafft-cds.filter.json,119047619.5075272,0.3466589296148423,125,0
ENSMUSP00000040005-mafft-cds.filter.json,227272727.4195388,0.1080987738694326,177,0
ENSMUSP00000035610-mafft-cds.filter.json,87719298.51869872,0.2202816860770056,156,4
ENSMUSP00000040140-mafft-cds.filter.json,135135135.3821125,0.1893990603587745,172,0
ENSMUSP00000042988-mafft-cds.filter.json,192307692.5991103,0.2545470515802237,107,0
ENSMUSP00000030384-mafft-cds.filter.json,333333333.7618441,0.4228939295955381,76,0
ENSMUSP00000152104-mafft-cds.filter.json,74074074.2641568,0.1396611567417904,153,5
ENSMUSP00000047541-mafft-cds.filter.json,81967213.3335786,0.1539095772715514,188,0
ENSMUSP00000037034-mafft-cds.filter.json,263157895.0504352,0.2289071644641082,146,0
ENSMUSP00000152220-mafft-cds.filter.json,384615384.8684279,0.1652452914243612,160,0
ENSMUSP00000030385-mafft-cds.filter.json,178571434.8420605,0.1392800751633613,102,0
ENSMUSP00000152493-mafft-cds.filter.json,212765957.6899062,0.1764999294871576,170,0
ENSMUSP00000059404-mafft-cds.filter.json,1666666667.912515,0.5480149434350543,84,0
ENSMUSP00000152501-mafft-cds.filter.json,250000000.2434745,0.1305195931013421,110,0
ENSMUSP00000039955-mafft-cds.filter.json,87719298.72282736,0.3127271675002684,174,2
ENSMUSP00000046884-mafft-cds.filter.json,84033613.77388014,0.2434871599854625,171,3
ENSMUSP00000030399-mafft-cds.filter.json,500000000.2849379,0.1333361704180656,160,0
ENSMUSP00000048557-mafft-cds.filter.json,204081632.9463652,0.224907975119586,166,0
ENSMUSP00000039172-mafft-cds.filter.json,833333333.6924394,0.4856021490575682,89,0
ENSMUSP00000055342-mafft-cds.filter.json,303030303.5738012,0.4668406276780431,129,0
ENSMUSP00000030404-mafft-cds.filter.json,333333333.9181801,0.2964248162786144,151,1
ENSMUSP00000030408-mafft-cds.filter.json,92592592.87543987,0.1803417160109496,192,0
ENSMUSP00000030412-mafft-cds.filter.json,263157895.26889,0.3989997503251518,149,0
ENSMUSP00000030420-mafft-cds.filter.json,140845070.5073306,0.04317931759537551,188,0
ENSMUSP00000152201-mafft-cds.filter.json,68965517.3974307,0.1064782907776449,206,4
ENSMUSP00000063108-mafft-cds.filter.json,454545454.9249356,0.3763945429501122,90,0
ENSMUSP00000046927-mafft-cds.filter.json,232558139.7189257,0.1140783059203863,184,0
ENSMUSP00000152602-mafft-cds.filter.json,153846154.0482136,0.1042197660826009,198,0
ENSMUSP00000152677-mafft-cds.filter.json,500000000.4689826,0.4418569333385988,149,0
ENSMUSP00000030427-mafft-cds.filter.json,82644628.50638191,0.2744600248104251,165,0
ENSMUSP00000043436-mafft-cds.filter.json,1428571428.811926,0.1782935702197123,109,0
ENSMUSP00000044937-mafft-cds.filter.json,142857143.1824911,0.2867025770794372,165,0
ENSMUSP00000040568-mafft-cds.filter.json,85470085.75243565,0.2049080796433777,188,1
ENSMUSP00000152079-mafft-cds.filter.json,1111111111.420485,0.2526363547838019,130,0
ENSMUSP00000057856-mafft-cds.filter.json,133333333.5928615,0.1155225651987897,143,0
ENSMUSP00000030432-mafft-cds.filter.json,0.2680306997481027,0.2309272516561253,126,0
ENSMUSP00000152792-mafft-cds.filter.json,1250000000.308043,0.378183247435085,137,0
ENSMUSP00000152772-mafft-cds.filter.json,0.3559506913331469,0.05350801524885668,77,0
ENSMUSP00000057096-mafft-cds.filter.json,73529412.20659795,0.290684253158615,163,1
ENSMUSP00000152337-mafft-cds.filter.json,91743119.59656924,0.2409665035809794,184,0
ENSMUSP00000152165-mafft-cds.filter.json,370370370.7534909,0.4077133818673344,165,0
ENSMUSP00000039395-mafft-cds.filter.json,92592592.82197751,0.1695711988048048,175,0
ENSMUSP00000041664-mafft-cds.filter.json,3333333333.666667,1,107,0
ENSMUSP00000030434-mafft-cds.filter.json,126582278.8818175,0.3700074601106563,148,0
ENSMUSP00000041912-mafft-cds.filter.json,2000000000.507265,1,118,0
ENSMUSP00000030446-mafft-cds.filter.json,117647059.0750713,0.1652069119472204,190,0
ENSMUSP00000030453-mafft-cds.filter.json,333333333.7774742,0.4074768831922528,80,0
ENSMUSP00000152564-mafft-cds.filter.json,125000000.19357,0.1068088630994848,168,2
ENSMUSP00000030455-mafft-cds.filter.json,222222222.6683034,0.4525377026955569,154,0
ENSMUSP00000152709-mafft-cds.filter.json,0.1970184325994312,0.1294613680188537,187,13
ENSMUSP00000055427-mafft-cds.filter.json,113636364.2032644,0.4481601641567866,161,0
ENSMUSP00000058362-mafft-cds.filter.json,76923077.20102581,0.2205464634820972,152,0
ENSMUSP00000013807-mafft-cds.filter.json,370370370.7900219,0.2162687154005109,147,1
ENSMUSP00000049729-mafft-cds.filter.json,111111111.6171949,0.3408067596060214,145,0
ENSMUSP00000091539-mafft-cds.filter.json,63291139.8612138,0.4600017783738869,200,0
ENSMUSP00000041750-mafft-cds.filter.json,129870130.3028323,0.3124075238651321,169,0
ENSMUSP00000083281-mafft-cds.filter.json,833333333.8213825,0.309381515689524,132,0
ENSMUSP00000016640-mafft-cds.filter.json,133333333.7166832,0.2430324611758813,176,0
ENSMUSP00000091557-mafft-cds.filter.json,500000000.2799978,0.2301773202275099,155,0
ENSMUSP00000016639-mafft-cds.filter.json,322580645.615006,0.4304443925302751,149,0
ENSMUSP00000091579-mafft-cds.filter.json,131578947.6553669,0.1605611268123269,179,0
ENSMUSP00000091595-mafft-cds.filter.json,75757576.05157536,0.2131647383437283,189,1
ENSMUSP00000091678-mafft-cds.filter.json,99009901.40186684,0.3062162840132871,183,0
ENSMUSP00000049563-mafft-cds.filter.json,1111111111.522137,0.5775481620069628,84,0
ENSMUSP00000091870-mafft-cds.filter.json,128205128.3343182,0.08520983618656519,158,0
ENSMUSP00000055293-mafft-cds.filter.json,117647059.1355203,0.2242960200359178,175,1
ENSMUSP00000045441-mafft-cds.filter.json,128205128.7226467,0.2297899062323024,176,0
ENSMUSP00000046695-mafft-cds.filter.json,81967213.4863613,0.2504951877227107,178,0
ENSMUSP00000047569-mafft-cds.filter.json,285714286.0894752,0.4195397788643637,135,0
ENSMUSP00000062734-mafft-cds.filter.json,227272727.4272743,0.09980206022826078,159,0
ENSMUSP00000018965-mafft-cds.filter.json,322580645.4745209,0.1947325161391486,146,0
ENSMUSP00000052581-mafft-cds.filter.json,370370370.9220033,0.3044238132244347,175,0
ENSMUSP00000039663-mafft-cds.filter.json,76923077.2078526,0.2075733970407568,197,0
ENSMUSP00000059919-mafft-cds.filter.json,101010101.1813033,0.1118982761575063,169,0
ENSMUSP00000091991-mafft-cds.filter.json,250000000.4856403,0.3048890966740083,61,1
ENSMUSP00000018966-mafft-cds.filter.json,384615384.844677,0.190598616245496,155,0
ENSMUSP00000092216-mafft-cds.filter.json,105263158.1805325,0.1973403878627182,167,0
ENSMUSP00000092228-mafft-cds.filter.json,78125000.41347554,0.332697953571044,141,2
ENSMUSP00000025542-mafft-cds.filter.json,121951219.8924097,0.2468778463568069,165,0
ENSMUSP00000092344-mafft-cds.filter.json,94339623.27731444,0.4352867284538684,151,0
ENSMUSP00000055016-mafft-cds.filter.json,138888889.0394464,0.09513030568657646,191,0
ENSMUSP00000055110-mafft-cds.filter.json,263157895.270886,0.2902963426663688,146,0
ENSMUSP00000062327-mafft-cds.filter.json,151515151.8095031,0.2235199383760261,85,0
ENSMUSP00000092355-mafft-cds.filter.json,204081632.8796618,0.1545914961722663,152,1
ENSMUSP00000024078-mafft-cds.filter.json,588235294.4767089,0.2676941592993374,160,1
ENSMUSP00000092384-mafft-cds.filter.json,158730159.0388878,0.2181173070035643,157,0
ENSMUSP00000025541-mafft-cds.filter.json,0.1805249667989758,0.08956265701274702,153,0
ENSMUSP00000047547-mafft-cds.filter.json,121951219.9008262,0.2776509709535615,153,0
ENSMUSP00000061913-mafft-cds.filter.json,344827586.606841,0.1861818549269541,176,1
ENSMUSP00000053371-mafft-cds.filter.json,555555555.823156,0.2276775370375947,157,0
ENSMUSP00000025567-mafft-cds.filter.json,126582278.7214719,0.1823808661523571,153,1
ENSMUSP00000092492-mafft-cds.filter.json,256410256.8004262,0.2808436104519531,155,0
ENSMUSP00000061045-mafft-cds.filter.json,91743120.0337648,0.2379565864678114,185,0
ENSMUSP00000055763-mafft-cds.filter.json,294117647.5876629,0.4411016576746275,161,0
ENSMUSP00000092498-mafft-cds.filter.json,111111111.4006034,0.2172292988326426,183,0
ENSMUSP00000054490-mafft-cds.filter.json,588235294.879068,0.8518988340422279,118,0
ENSMUSP00000062590-mafft-cds.filter.json,172413793.4484958,0.2392082273231005,155,0
ENSMUSP00000025570-mafft-cds.filter.json,333333333.7508109,0.4493512422844749,135,1
ENSMUSP00000025585-mafft-cds.filter.json,96153846.63699834,0.3961184175038781,191,0
ENSMUSP00000094396-mafft-cds.filter.json,0.3657418257409372,0.4613092831182108,114,0
ENSMUSP00000025590-mafft-cds.filter.json,181818182.0895317,0.1756568613211806,181,2
ENSMUSP00000062326-mafft-cds.filter.json,2500000000.291476,0.5829518084354016,120,0
ENSMUSP00000050464-mafft-cds.filter.json,104166667.4269242,0.3351918169017644,112,2
ENSMUSP00000059211-mafft-cds.filter.json,312500000.285911,0.2449808841864153,140,0
ENSMUSP00000095584-mafft-cds.filter.json,357142857.6375393,0.4015965343220365,91,0
ENSMUSP00000062476-mafft-cds.filter.json,416666667.1795194,0.4443791227811619,139,0
ENSMUSP00000025641-mafft-cds.filter.json,66666667.20428158,0.4287052341602424,194,0
ENSMUSP00000056774-mafft-cds.filter.json,217391304.4822592,0.09494585878912691,125,0
ENSMUSP00000053891-mafft-cds.filter.json,84745763.00388883,0.2033122739069762,180,0
ENSMUSP00000025645-mafft-cds.filter.json,80000000.20790537,0.1588195432201283,173,1
ENSMUSP00000095597-mafft-cds.filter.json,526315790.0627928,0.5891507129532951,131,0
ENSMUSP00000061423-mafft-cds.filter.json,232558140.0691913,0.4243691024447669,74,0
ENSMUSP00000062834-mafft-cds.filter.json,76335878.6064691,0.4597260218127961,171,0
ENSMUSP00000095608-mafft-cds.filter.json,147058823.8685249,0.2221894277760116,170,0
ENSMUSP00000095656-mafft-cds.filter.json,133333333.5766222,0.1536518170588251,183,0
ENSMUSP00000025649-mafft-cds.filter.json,357142857.3389503,0.04088678971161915,204,1
ENSMUSP00000025679-mafft-cds.filter.json,769230769.4535123,0.1687891819120263,101,0
ENSMUSP00000095936-mafft-cds.filter.json,149253731.648755,0.2417301445716176,177,0
ENSMUSP00000095973-mafft-cds.filter.json,238095238.2134998,0.09005384112029932,182,1
ENSMUSP00000057664-mafft-cds.filter.json,526315789.832533,0.4095358007506159,88,1
ENSMUSP00000025680-mafft-cds.filter.json,81967213.85371952,0.5079488696530667,155,0
ENSMUSP00000050087-mafft-cds.filter.json,96153846.41068104,0.1619327957077124,186,0
ENSMUSP00000095984-mafft-cds.filter.json,100000000.1798634,0.1180474100001534,191,0
ENSMUSP00000057482-mafft-cds.filter.json,108695652.3328251,0.1287991333842161,205,0
ENSMUSP00000025681-mafft-cds.filter.json,68965517.47757046,0.1782194621918,173,3
ENSMUSP00000025682-mafft-cds.filter.json,114942529.1010355,0.2351018503961266,155,0
ENSMUSP00000061401-mafft-cds.filter.json,135135135.4407916,0.1533184466361188,195,0
ENSMUSP00000070339-mafft-cds.filter.json,108695652.5258794,0.2568970824382667,113,0
ENSMUSP00000065228-mafft-cds.filter.json,294117647.3409142,0.2167476604689055,127,0
ENSMUSP00000025696-mafft-cds.filter.json,400000000.252544,0.2506877049343472,155,0
ENSMUSP00000065764-mafft-cds.filter.json,108695652.4921217,0.2250685398619068,179,1
ENSMUSP00000055892-mafft-cds.filter.json,1250000000.366269,0.4320575424033426,120,0
ENSMUSP00000061451-mafft-cds.filter.json,909090909.5136981,0.4122469325696194,121,0
ENSMUSP00000096386-mafft-cds.filter.json,147058823.7602747,0.1422328770695368,172,0
ENSMUSP00000096397-mafft-cds.filter.json,256410256.5636589,0.08039177158083312,163,0
ENSMUSP00000025698-mafft-cds.filter.json,158730159.0969005,0.3854019802620435,168,0
ENSMUSP00000025834-mafft-cds.filter.json,270270270.5115821,0.2114222889027181,168,0
ENSMUSP00000152320-mafft-cds.filter.json,3333333333.666667,1,117,0
ENSMUSP00000041519-mafft-cds.filter.json,204081633.118057,0.4620158924327212,147,0
ENSMUSP00000037616-mafft-cds.filter.json,0.181566121267654,0.06998245870013017,156,3
ENSMUSP00000152439-mafft-cds.filter.json,175438596.7313368,0.1183305428851944,125,2
ENSMUSP00000054412-mafft-cds.filter.json,128205128.4955665,0.1943910219545429,166,0
ENSMUSP00000030456-mafft-cds.filter.json,84033613.96137989,0.3943051515899271,177,0
ENSMUSP00000152426-mafft-cds.filter.json,135135135.3684861,0.1452810705790076,164,1
ENSMUSP00000030460-mafft-cds.filter.json,93457944.34409429,0.3655290286390435,168,1
ENSMUSP00000156312-mafft-cds.filter.json,909090909.5273181,0.6113226551145406,130,0
ENSMUSP00000030465-mafft-cds.filter.json,135135135.5750823,0.2824543824135366,135,0
ENSMUSP00000035281-mafft-cds.filter.json,434782608.8521343,0.09021902625717525,131,0
ENSMUSP00000025835-mafft-cds.filter.json,114942528.9055957,0.1089583637157242,160,0
ENSMUSP00000030469-mafft-cds.filter.json,666666667.0077806,0.3450521002097015,70,0
ENSMUSP00000030471-mafft-cds.filter.json,91743119.47909887,0.1578959069799366,199,1
ENSMUSP00000030477-mafft-cds.filter.json,526315789.6964961,0.08516040127576367,142,0
ENSMUSP00000159076-mafft-cds.filter.json,125000000.2347701,0.1825400645816858,144,1
ENSMUSP00000030489-mafft-cds.filter.json,1250000000.265234,0.2198925436361334,122,0
ENSMUSP00000030491-mafft-cds.filter.json,714285714.7177448,0.4543373613474732,127,0
ENSMUSP00000041157-mafft-cds.filter.json,153846154.0117993,0.1139629881212329,198,1
ENSMUSP00000000260-mafft-cds.filter.json,212765957.660705,0.1478531530225492,110,1
ENSMUSP00000030508-mafft-cds.filter.json,250000000.1066023,0.06061649556653834,113,0
ENSMUSP00000030528-mafft-cds.filter.json,303030303.6499606,0.4194630892366866,165,0
ENSMUSP00000001583-mafft-cds.filter.json,109890110.3004365,0.3234314397049827,176,0
ENSMUSP00000114302-mafft-cds.filter.json,81967213.33057375,0.1440537528688396,188,1
ENSMUSP00000036245-mafft-cds.filter.json,188679245.6088555,0.2339669343961502,160,0
ENSMUSP00000069431-mafft-cds.filter.json,80645161.62620421,0.2682407112499859,166,0
ENSMUSP00000069081-mafft-cds.filter.json,312500000.308733,0.1395519184866461,103,1
ENSMUSP00000001757-mafft-cds.filter.json,208333333.7240204,0.2670864969107984,121,0
ENSMUSP00000038444-mafft-cds.filter.json,153846154.1875291,0.2574212809146703,132,0
ENSMUSP00000030533-mafft-cds.filter.json,78125000.48453276,0.2539420466255788,177,0
ENSMUSP00000030538-mafft-cds.filter.json,200000000.212197,0.1680652947219978,186,0
ENSMUSP00000067049-mafft-cds.filter.json,75757576.30883086,0.470935533896664,171,0
ENSMUSP00000042187-mafft-cds.filter.json,93457944.16751707,0.1620174174169442,199,0
ENSMUSP00000068192-mafft-cds.filter.json,90909091.07036592,0.1194713988308189,149,0
ENSMUSP00000066381-mafft-cds.filter.json,151515151.7600402,0.1639065652676548,159,0
ENSMUSP00000030539-mafft-cds.filter.json,76923077.27364732,0.1965332299532917,172,0
ENSMUSP00000047771-mafft-cds.filter.json,2500000000.273746,0.547491062900878,112,0
ENSMUSP00000044177-mafft-cds.filter.json,81300813.52862793,0.4403051490548728,178,0
ENSMUSP00000045160-mafft-cds.filter.json,75757576.072755,0.2206361488938399,196,4
ENSMUSP00000048530-mafft-cds.filter.json,135135135.4801984,0.1719050033483528,178,1
ENSMUSP00000049161-mafft-cds.filter.json,1111111111.520683,0.4979826663940984,126,0
ENSMUSP00000030560-mafft-cds.filter.json,116279070.0311162,0.182564065097146,180,0
ENSMUSP00000063609-mafft-cds.filter.json,64102564.53494724,0.3488185240582706,193,0
ENSMUSP00000047839-mafft-cds.filter.json,89285714.4483809,0.1067758766237416,169,1
ENSMUSP00000067728-mafft-cds.filter.json,192307692.5290074,0.182238376990422,61,0
ENSMUSP00000030578-mafft-cds.filter.json,555555555.966132,0.4011412283614374,73,0
ENSMUSP00000046595-mafft-cds.filter.json,89285714.52374505,0.1491241919141209,190,3
ENSMUSP00000039758-mafft-cds.filter.json,67114094.21607028,0.1616681706747523,200,1
ENSMUSP00000064637-mafft-cds.filter.json,227272727.5579523,0.2374973677608638,130,0
ENSMUSP00000030586-mafft-cds.filter.json,454545454.9196677,0.327520992707755,120,0
ENSMUSP00000044578-mafft-cds.filter.json,178571428.80035,0.1542258259391686,151,0
ENSMUSP00000030606-mafft-cds.filter.json,166666666.8408898,0.107701638218114,162,0
ENSMUSP00000066536-mafft-cds.filter.json,95238095.6720357,0.3243698812964622,185,0
ENSMUSP00000030610-mafft-cds.filter.json,0.2651135283809921,0.237764075475151,16,0
ENSMUSP00000067318-mafft-cds.filter.json,181818182.1302134,0.1791053931463377,152,5
ENSMUSP00000046059-mafft-cds.filter.json,73529411.90287244,0.0948458050119666,171,30
ENSMUSP00000115854-mafft-cds.filter.json,92592592.87364118,0.212050018250546,172,2
ENSMUSP00000064330-mafft-cds.filter.json,144927536.3495251,0.0874271994993934,184,0
ENSMUSP00000028106-mafft-cds.filter.json,101010101.328041,0.2705356712878949,143,0
ENSMUSP00000075923-mafft-cds.filter.json,90090090.75980313,0.4292846543104393,165,0
ENSMUSP00000050077-mafft-cds.filter.json,1000000000.209427,0.1374554282327047,184,0
ENSMUSP00000025617-mafft-cds.filter.json,909090909.9175404,1.001106446262623,113,0
ENSMUSP00000052172-mafft-cds.filter.json,106382979.076386,0.2946135398418525,179,1
ENSMUSP00000051215-mafft-cds.filter.json,72992700.98531367,0.1921445658175476,179,5
ENSMUSP00000059741-mafft-cds.filter.json,357142857.5544649,0.4338906992171036,157,0
ENSMUSP00000060779-mafft-cds.filter.json,1428571429.069252,0.4570628026671006,120,0
ENSMUSP00000030614-mafft-cds.filter.json,144927536.5054397,0.2066762817378153,119,0
ENSMUSP00000030622-mafft-cds.filter.json,0.5,0.5,155,0
ENSMUSP00000062239-mafft-cds.filter.json,333333333.6334013,0.3014263474804943,69,0
ENSMUSP00000036386-mafft-cds.filter.json,100000000.4796956,0.3770461219185579,148,0
ENSMUSP00000004094-mafft-cds.filter.json,833333333.5842167,0.2148872305319577,87,0
ENSMUSP00000068560-mafft-cds.filter.json,1428571428.916682,0.3233179095796767,124,0
ENSMUSP00000030623-mafft-cds.filter.json,500000000.497189,0.5253064310097442,171,1
ENSMUSP00000069549-mafft-cds.filter.json,98039215.82260863,0.08690162356832529,190,0
ENSMUSP00000030627-mafft-cds.filter.json,181818182.2575881,0.3486708891150012,158,0
ENSMUSP00000068863-mafft-cds.filter.json,0.3396282418298343,0.01888472548950277,125,0
ENSMUSP00000004453-mafft-cds.filter.json,243902439.5168619,0.4629532094009885,80,0
ENSMUSP00000006341-mafft-cds.filter.json,93457944.3207241,0.3061351582174223,170,1
ENSMUSP00000149042-mafft-cds.filter.json,0.08468349932807082,0.04525356969303064,137,28
ENSMUSP00000062628-mafft-cds.filter.json,625000000.2843711,0.2993592416383128,53,0
ENSMUSP00000095549-mafft-cds.filter.json,322580645.6242412,0.475883945002653,136,0
ENSMUSP00000118415-mafft-cds.filter.json,344827586.5253763,0.2042569371284169,66,0
ENSMUSP00000030628-mafft-cds.filter.json,192307692.5024478,0.1420846436528587,188,0
ENSMUSP00000070259-mafft-cds.filter.json,555555555.9737923,0.4046435724643499,82,0
ENSMUSP00000030636-mafft-cds.filter.json,588235294.8345385,0.5342092637704592,86,0
ENSMUSP00000030642-mafft-cds.filter.json,416666666.986465,0.2583789695743055,143,0
ENSMUSP00000030638-mafft-cds.filter.json,303030303.2541174,0.1683394734827198,93,0
ENSMUSP00000005452-mafft-cds.filter.json,81967213.3243405,0.1205495221167513,184,6
ENSMUSP00000035433-mafft-cds.filter.json,89285714.66323014,0.2932508095963784,182,0
ENSMUSP00000049440-mafft-cds.filter.json,163934426.6571668,0.3940329174208598,175,0
ENSMUSP00000066515-mafft-cds.filter.json,285714286.2484285,0.1530968010050484,154,1
ENSMUSP00000005532-mafft-cds.filter.json,65789473.98117019,0.215802328211241,210,0
ENSMUSP00000006786-mafft-cds.filter.json,105263158.0998719,0.1488153386449049,186,0
ENSMUSP00000069699-mafft-cds.filter.json,116279070.1675599,0.3258515280829861,159,0
ENSMUSP00000030643-mafft-cds.filter.json,108695652.4896026,0.2896037973909036,114,0
ENSMUSP00000006893-mafft-cds.filter.json,66666667.13785706,0.333921486927784,176,2
ENSMUSP00000046216-mafft-cds.filter.json,270270270.6965109,0.4114097965515764,144,0
ENSMUSP00000069182-mafft-cds.filter.json,588235294.49014,0.240283077452787,176,0
ENSMUSP00000053046-mafft-cds.filter.json,129870130.6543459,0.5920122637228415,157,0
ENSMUSP00000006898-mafft-cds.filter.json,126582278.9879281,0.4181872382084011,142,0
ENSMUSP00000095571-mafft-cds.filter.json,103092783.8260644,0.2289560662819428,184,0
ENSMUSP00000036699-mafft-cds.filter.json,136986301.7717628,0.2893552466645434,161,0
ENSMUSP00000030644-mafft-cds.filter.json,1428571428.770633,0.1140751487513532,104,0
ENSMUSP00000064667-mafft-cds.filter.json,0.2093930449621374,0.1790089200627866,106,0
ENSMUSP00000030645-mafft-cds.filter.json,126582278.7922514,0.2344660262201219,143,0
ENSMUSP00000030651-mafft-cds.filter.json,2500000000.284062,0.5681235288925186,17,0
ENSMUSP00000030661-mafft-cds.filter.json,333333333.5145984,0.1172648164190006,96,0
