node.label,clade,node.type,orig.node.label,num.genes.concordant.full,num.genes.concordant.partial,num.genes.discordant,num.genes.paraphyletic,num.genes.nondecisive,ES,EN,S,N,avg.ES,avg.EN,avg.S,avg.N,dS,dN,dNdS
<24>,Pseudomys_desertor_ABTC41464;Pseudomys_shortridgei_Z25113,internal,0.73/0.789,0.0,2.0,0.0,0.0,1.0,447.0454609856753,1006.961998572905,3.0,1.0,223.52273049283764,503.4809992864525,1.5,0.5,0.006710726898748513,0.000993086135740205,0.14798488311682093
<25>,Pseudomys_bolami_ABTC107389;Pseudomys_novaehollandiae_ABTC08140,internal,0.271/0.386,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pseudomys_delicatulus_U1509,Pseudomys_delicatulus_U1509,tip,NA,9599.0,0.0,0.0,0.0,2082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
Pseudomys_fumeus_ABTC08168,Pseudomys_fumeus_ABTC08168,tip,NA,9991.0,0.0,0.0,0.0,1690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<27>,Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672,internal,0.751/0.803,0.0,4.0,0.0,0.0,3.0,1384.3546924737939,3091.6729552108186,16.0,2.0,346.08867311844847,772.9182388027046,4.0,0.5,0.011557731618194289,0.0006468989537296068,0.055971100134498054
<28>,Notomys_alexis_U1308;Notomys_aquilo_M-32455,internal,0.24/0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Notomys_fuscus_M22830,Notomys_fuscus_M22830,tip,NA,9506.0,0.0,0.0,0.0,2175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<29>,Melomys_rufescens_ABTC44798;Solomys_salebrosus_ABTC64864,internal,0.708/0.723,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uromys_caudimaculatus_DT10Uc01,Uromys_caudimaculatus_DT10Uc01,tip,NA,10258.0,0.0,0.0,0.0,1423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<30>,Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337,internal,0.685/0.675,0.0,1.0,0.0,0.0,3.0,504.8786093467868,1061.881771977841,3.0,0.0,504.8786093467868,1061.881771977841,3.0,0.0,0.005942022388077418,0.0,0.0
<31>,Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056,internal,0.404/0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraleptomys_wilhelmina_H126-ABTC133716,Paraleptomys_wilhelmina_H126-ABTC133716,tip,NA,0.0,0.0,0.0,0.0,11681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
<32>,Leptomys_elegans_ABTC45741;Mirzamys_louiseae_ABTC133754,internal,0.272/0.399,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xeromys_myoides_ABTC30709,Xeromys_myoides_ABTC30709,tip,NA,10582.0,0.0,0.0,0.0,1099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<33>,Microhydromys_richardsoni_ANWCM35851;Pseudohydromys_pumehanae_ABTC43920,internal,0.589/0.64,0.0,4.0,0.0,0.0,1.0,1331.7401663009985,2924.404462394897,12.0,2.0,332.9350415752496,731.1011155987243,3.0,0.5,0.009010766742382518,0.0006838999275640997,0.07589808360562124
Crossomys_moncktoni_ABTC46614,Crossomys_moncktoni_ABTC46614,tip,NA,10684.0,0.0,0.0,0.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<34>,Hydromys_chrysogaster_Z5248;Parahydromys_asper_ABTC45798,internal,0.702/0.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
<35>,Abeomelomys_sevia_KUM161018;Pogonomelomys_mayeri_AMM21849,internal,0.653/0.603,0.0,1.0,0.0,0.0,5.0,166.4905569946436,362.5964036294026,1.0,0.0,166.4905569946436,362.5964036294026,1.0,0.0,0.006006346654436217,0.0,0.0
Mallomys_rothschildi_ABTC47402,Mallomys_rothschildi_ABTC47402,tip,NA,8476.0,0.0,0.0,0.0,3205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<37>,Hyomys_goliath_ABTC42697;Pogonomys_macrourus_ABTC43144,internal,0.269/0.392,0.0,4.0,0.0,0.0,6.0,1574.4038999516583,3647.697837892194,22.0,4.0,393.6009749879146,911.9244594730485,5.5,1.0,0.013973542621861838,0.001096582057441299,0.07847559399329974
Chiruromys_vates_ABTC43096,Chiruromys_vates_ABTC43096,tip,NA,9990.0,0.0,0.0,0.0,1691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<38>,Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311,internal,0.901/0.907,0.0,6.0,0.0,0.0,7.0,1307.714723124278,3027.911406767196,19.0,21.0,217.95245385404633,504.651901127866,3.1666666666666665,3.5,0.014529162717237639,0.006935473723922798,0.4773484789797582
Rhynchomys_isarogensis_JAE2195,Rhynchomys_isarogensis_JAE2195,tip,NA,9065.0,0.0,0.0,0.0,2616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<41>,Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213,internal,0.738/0.652,0.0,4.0,0.0,0.0,10.0,1695.6742255724685,3976.647121523009,11.75,8.25,423.9185563931171,994.1617803807522,2.9375,2.0625,0.00692939706389247,0.00207461204071845,0.299392865149666
Mylomys_dybowskii_MNHN1997072,Mylomys_dybowskii_MNHN1997072,tip,NA,8725.0,0.0,0.0,0.0,2956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
Grammomys_dryas_LSUMZ37716,Grammomys_dryas_LSUMZ37716,tip,NA,10313.0,0.0,0.0,0.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<43>,Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.604/0.557,0.0,6.0,0.0,0.0,3.0,1605.506641441667,3602.393066880514,10.0,6.0,267.58444024027784,600.3988444800857,1.6666666666666667,1.0,0.006228563458959276,0.0016655595013110797,0.26740668410712093
<45>,Dephomys_defua_MNHNR24062;Stochomys_longicaudatus_MNHN1999459,internal,0.673/0.581,0.0,4.0,0.0,0.0,4.0,1202.9055120874705,2731.7275791373327,10.0,6.0,300.7263780218676,682.9318947843332,2.5,1.5,0.008313204902225804,0.0021964122798418914,0.2642076438238419
Hybomys_univittatus_TCD4026,Hybomys_univittatus_TCD4026,tip,NA,7564.0,0.0,0.0,0.0,4117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
Myomyscus_verreauxii_MNHN1999102,Myomyscus_verreauxii_MNHN1999102,tip,NA,9720.0,0.0,0.0,0.0,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<47>,Colomys_goslingi_TCD4175;Zelotomys_woosnami_TTU-M115260,internal,0.691/0.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
<48>,Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382,internal,0.76/0.632,0.0,9.0,0.0,0.0,7.0,4991.573680421186,11319.295264948121,25.0,3.0,554.6192978245762,1257.6994738831245,2.7777777777777777,0.3333333333333333,0.0050084405441232546,0.000265034167744519,0.05291750304503499
Heimyscus_fumosus_FMNH167810,Heimyscus_fumosus_FMNH167810,tip,NA,10265.0,0.0,0.0,0.0,1416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<50>,Mus_cervicolor_10460X10;Mus_cookii_10460X3,internal,0.622/0.571,0.0,5.0,0.0,0.0,6.0,1997.3428549379998,4399.2319192470095,10.0,2.0,399.46857098759995,879.846383849402,2.0,0.4,0.005006651699920799,0.00045462481558424596,0.09080416270846996
Mus_caroli_10460X9,Mus_caroli_10460X9,tip,NA,8853.0,0.0,0.0,0.0,2828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<2>,Phloeomys_cumingi_FMNH198472;Phloeomys_pallidus_JEC43,internal,0.939/0.926,0.0,6.0,0.0,0.0,1.0,1379.3492590797937,2996.5896965391116,35.0,5.0,229.89154317996562,499.43161608985196,5.833333333333333,0.8333333333333334,0.025374284119563436,0.0016685634358867055,0.06575804968622749
<51>,Batomys_russatus_KU165776;Carpomys_melanurus_FMNH198723;Crateromys_heaneyi_KU165014;Musseromys_anacuao_FMNH209523,internal,0.727/0.515,4.0,8.0,0.0,0.0,13.0,5468.233330662171,12448.527158583967,49.0,4.0,455.6861108885143,1037.3772632153307,4.083333333333333,0.3333333333333333,0.008960846591026207,0.00032132315325687126,0.03585857095005495
<53>,Rattus_colletti_RAT25;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1,internal,0.182/0.317,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rattus_lutreolus_sample2,Rattus_lutreolus_sample2,tip,NA,5958.0,0.0,0.0,0.0,5723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<54>,Eropeplus_canus_NMVZ21733;Lenomys_meyeri_LSUMZ39079;Paruromys_dominator_JAE4870;Taeromys_celebensis_NMVZ20637,internal,0.225/0.442,2.0,1.0,0.0,0.0,1.0,996.4673952006001,2308.378984691499,5.0,0.0,332.1557984002,769.459661563833,1.6666666666666667,0.0,0.005017725641683885,0.0,0.0
<55>,Taeromys_callitrichus_LSUMZ37153;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224,internal,0.431/0.574,5.0,4.0,0.0,0.0,0.0,3959.4657914381464,8993.011925467908,19.0,4.0,439.94064349312737,999.223547274212,2.111111111111111,0.4444444444444444,0.004798627138308694,0.0004447898026991529,0.09269105306146412
<57>,Niviventer_bukit_LSUMZ38136;Niviventer_lepturus_JAE4746;Niviventer_rapit_LSUMZ38196,internal,0.77/0.697,0.0,6.0,0.0,0.0,2.0,2143.336511106763,4806.851901046199,26.0,8.0,357.22275185112716,801.1419835076998,4.333333333333333,1.3333333333333333,0.012130619650842545,0.00166429092568024,0.1371975194659281
Anonymomys_mindorensis_FMNH2222010,Anonymomys_mindorensis_FMNH2222010,tip,NA,10412.0,0.0,0.0,0.0,1269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<19>,Echiothrix_centrosa_Z27993;Paucidentomys_vermidax_Z21914,internal,0.303/0.383,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
<58>,Melasmothrix_naso_Z21808;Tateomys_macrocercus_Z21834;Tateomys_rhinogradoides_Z21785,internal,0.586/0.651,0.0,6.0,0.0,0.0,3.0,1765.7159791041886,3950.35385862959,7.0,9.0,294.28599651736477,658.3923097715983,1.1666666666666667,1.5,0.00396439749248424,0.0022782769144438554,0.5746842789511003
<59>,Gracilimus_radix_Z08508;Sommeromys_macrorhinos_Z21740;Waiomys_mamasae_Z20624,internal,0.185/0.315,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hyorhinomys_stuempkei_JAE4661,Hyorhinomys_stuempkei_JAE4661,tip,NA,8855.0,0.0,0.0,0.0,2826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
Maxomys_surifer_JAE3632,Maxomys_surifer_JAE3632,tip,NA,8965.0,0.0,0.0,0.0,2716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<60>,Crunomys_celebensis_Z21894;Crunomys_melanius_KU168558;Maxomys_musschenbroekii_sample1,internal,0.653/0.55,0.0,1.0,0.0,0.0,2.0,107.0280536068005,244.2818648872401,1.0,0.0,107.0280536068005,244.2818648872401,1.0,0.0,0.009343344724120635,0.0,0.0
<63>,Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_novaehollandiae_ABTC08140,internal,0.384/0.487,0.0,2.0,0.0,0.0,4.0,339.36853390824297,755.576507487878,1.0,1.0,169.68426695412148,377.788253743939,0.5,0.5,0.002946649144173089,0.001323492710651864,0.4491517808521695
Pseudomys_hermannsburgensis_ABTC08067,Pseudomys_hermannsburgensis_ABTC08067,tip,NA,9368.0,0.0,0.0,0.0,2313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<65>,Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_fuscus_M22830,internal,0.227/0.373,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Notomys_mitchellii_M21518,Notomys_mitchellii_M21518,tip,NA,7324.0,0.0,0.0,0.0,4357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<67>,Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337,internal,0.443/0.469,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leporillus_conditor_ABTC13335,Leporillus_conditor_ABTC13335,tip,NA,5177.0,0.0,0.0,0.0,6504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<68>,Leptomys_elegans_ABTC45741;Mirzamys_louiseae_ABTC133754;Paraleptomys_wilhelmina_H126-ABTC133716,internal,0.187/0.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
<69>,Microhydromys_richardsoni_ANWCM35851;Pseudohydromys_pumehanae_ABTC43920;Xeromys_myoides_ABTC30709,internal,0.375/0.453,0.0,8.0,0.0,0.0,4.0,4590.517326789327,10551.364622853916,16.0,3.0,573.8146658486659,1318.9205778567396,2.0,0.375,0.003485445944540335,0.0002843234128694687,0.08157447207432322
<71>,Abeomelomys_sevia_KUM161018;Mallomys_rothschildi_ABTC47402;Pogonomelomys_mayeri_AMM21849,internal,0.381/0.447,0.0,2.0,0.0,0.0,0.0,418.5475122774971,898.8774292670271,1.0,1.0,209.27375613874855,449.43871463351354,0.5,0.5,0.002389215013030587,0.001112498731685177,0.4656335765587016
<36>,Mammelomys_lanosus_ABTC47208;Xenuromys_barbatus_ABTC129204,internal,0.657/0.595,0.0,5.0,0.0,0.0,5.0,1390.784907228836,3040.271114324515,9.0,2.0,278.1569814457672,608.0542228649031,1.8,0.4,0.006471165996424754,0.0006578360694797307,0.10165649742923882
<72>,Chiruromys_vates_ABTC43096;Hyomys_goliath_ABTC42697;Pogonomys_macrourus_ABTC43144,internal,0.222/0.386,0.0,1.0,0.0,0.0,4.0,676.7612992610461,1508.115747110499,0.0,3.0,676.7612992610461,1508.115747110499,0.0,3.0,0.0,0.0019892372357678137,NaN
Macruromys_major_ABTC43909,Macruromys_major_ABTC43909,tip,NA,8529.0,0.0,0.0,0.0,3152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<73>,Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Rhynchomys_isarogensis_JAE2195,internal,0.407/0.386,0.0,4.0,0.0,0.0,8.0,784.6496510329993,1793.8671701923226,4.0,4.0,196.16241275824981,448.46679254808066,1.0,1.0,0.005097816579328059,0.0022298195019484946,0.43740677351761564
Archboldomys_luzonensis_EAR1826,Archboldomys_luzonensis_EAR1826,tip,NA,9058.0,0.0,0.0,0.0,2623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<40>,Arvicanthus_neumanni_FMNH158037;Lemniscomys_striatus_TCD4711,internal,0.704/0.595,0.0,2.0,0.0,0.0,0.0,398.6895753028891,894.8383698825123,1.0,2.0,199.34478765144456,447.41918494125616,0.5,1.0,0.002508217073998708,0.0022350405026357887,0.8910873487806183
<74>,Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213,internal,0.659/0.584,0.0,4.0,0.0,0.0,5.0,1654.9884851268382,3754.4061593408933,16.0,6.0,413.74712128170955,938.6015398352233,4.0,1.5,0.009667740980550545,0.00159812224499795,0.1653046195810412
<75>,Grammomys_dryas_LSUMZ37716;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.409/0.442,0.0,5.0,0.0,0.0,9.0,1897.6229997437592,4413.922851341549,7.0,5.0,379.52459994875187,882.7845702683098,1.4,1.0,0.003688825441589413,0.0011327792008146043,0.30708398072816395
Thallomys_paedulcus_FMNH158089,Thallomys_paedulcus_FMNH158089,tip,NA,9759.0,0.0,0.0,0.0,1922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
Hybomys_planifrons_R24117,Hybomys_planifrons_R24117,tip,NA,10480.0,0.0,0.0,0.0,1201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<76>,Dephomys_defua_MNHNR24062;Hybomys_univittatus_TCD4026;Stochomys_longicaudatus_MNHN1999459,internal,0.69/0.586,0.0,6.0,0.0,0.0,5.0,1429.060069759991,3269.766131433756,11.0,8.0,238.17667829333183,544.961021905626,1.8333333333333333,1.3333333333333333,0.007697367124565616,0.002446658164047986,0.31785649878120603
<77>,Colomys_goslingi_TCD4175;Myomyscus_verreauxii_MNHN1999102;Zelotomys_woosnami_TTU-M115260,internal,0.629/0.545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mastomys_natalensis_T4162,Mastomys_natalensis_T4162,tip,NA,10120.0,0.0,0.0,0.0,1561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<79>,Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3,internal,0.596/0.543,0.0,11.0,0.0,0.0,0.0,4574.110103368158,10045.049567567166,27.0,15.0,415.82819121528706,913.1863243242879,2.4545454545454546,1.3636363636363635,0.005902787512727006,0.0014932728702933503,0.2529775749294216
mm10,mm10,tip,NA,11681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<81>,Rattus_colletti_RAT25;Rattus_lutreolus_sample2;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1,internal,0.236/0.405,0.0,1.0,0.0,0.0,0.0,169.2746929479458,392.1297522096374,1.0,0.0,169.2746929479458,392.1297522096374,1.0,0.0,0.005907557607016385,0.0,0.0
<8>,Rattus_leucopus_sample1;Rattus_praetor_sample1,internal,0.169/0.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
<82>,Eropeplus_canus_NMVZ21733;Lenomys_meyeri_LSUMZ39079;Paruromys_dominator_JAE4870;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224,internal,0.192/0.463,5.0,1.0,0.0,0.0,9.0,3478.81227303903,8038.837146753762,3.0,3.0,579.802045506505,1339.806191125627,0.5,0.5,0.0008623632908421506,0.0003731883038844067,0.4327506839025644
<56>,Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736,internal,0.314/0.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
<83>,Anonymomys_mindorensis_FMNH2222010;Niviventer_bukit_LSUMZ38136;Niviventer_lepturus_JAE4746;Niviventer_rapit_LSUMZ38196,internal,0.431/0.413,0.0,6.0,0.0,0.0,6.0,4203.525096476806,9612.465545308087,20.0,2.0,700.5875160794676,1602.077590884681,3.3333333333333335,0.3333333333333333,0.004757911405539852,0.00020806316449958193,0.043729936681318735
Leopoldomys_sabanus_Z25191,Leopoldomys_sabanus_Z25191,tip,NA,9714.0,0.0,0.0,0.0,1967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<84>,Echiothrix_centrosa_Z27993;Melasmothrix_naso_Z21808;Paucidentomys_vermidax_Z21914;Tateomys_macrocercus_Z21834;Tateomys_rhinogradoides_Z21785,internal,0.257/0.45,6.0,0.0,0.0,0.0,3.0,2600.669790609891,5790.57828989992,7.0,6.0,433.4449651016485,965.0963816499866,1.1666666666666667,1.0,0.002691614300775343,0.0010361659405357423,0.3849607799443128
<85>,Gracilimus_radix_Z08508;Hyorhinomys_stuempkei_JAE4661;Sommeromys_macrorhinos_Z21740;Waiomys_mamasae_Z20624,internal,0.17/0.334,0.0,1.0,0.0,0.0,0.0,256.8883487583228,556.0263779827271,1.0,0.0,256.8883487583228,556.0263779827271,1.0,0.0,0.003892741748831851,0.0,0.0
Pseudomys_higginsi_UC1421,Pseudomys_higginsi_UC1421,tip,NA,10473.0,0.0,0.0,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<87>,Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_novaehollandiae_ABTC08140,internal,0.508/0.634,0.0,1.0,0.0,0.0,3.0,447.132402747156,1008.119987776905,2.0,1.0,447.132402747156,1008.119987776905,2.0,1.0,0.00447294802996185,0.000991945415351985,0.22176546848017936
<88>,Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_fuscus_M22830;Notomys_mitchellii_M21518,internal,0.652/0.695,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Notomys_cervinus_M22857,Notomys_cervinus_M22857,tip,NA,9364.0,0.0,0.0,0.0,2317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<66>,Melomys_rufescens_ABTC44798;Solomys_salebrosus_ABTC64864;Uromys_caudimaculatus_DT10Uc01,internal,0.353/0.439,0.0,2.0,0.0,0.0,2.0,1087.6502620921838,2415.249452960773,4.0,2.0,543.8251310460919,1207.6247264803865,2.0,1.0,0.0036776527707589337,0.0008280718157489974,0.2251631318576369
<89>,Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Leporillus_conditor_ABTC13335;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337,internal,0.542/0.642,0.0,3.0,0.0,0.0,2.0,1235.152497062426,2745.79186897932,11.0,2.0,411.71749902080865,915.26395632644,3.6666666666666665,0.6666666666666666,0.008905782910338113,0.0007283873270203288,0.08178812961798046
<90>,Leptomys_elegans_ABTC45741;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;Paraleptomys_wilhelmina_H126-ABTC133716;Pseudohydromys_pumehanae_ABTC43920;Xeromys_myoides_ABTC30709,internal,0.249/0.43,6.0,1.0,0.0,0.0,2.0,4588.888146719136,10585.227353553593,14.0,2.0,655.5554495313052,1512.175336221942,2.0,0.2857142857142857,0.003050847951046577,0.00018894256431143872,0.061931163841391364
<70>,Crossomys_moncktoni_ABTC46614;Hydromys_chrysogaster_Z5248;Parahydromys_asper_ABTC45798,internal,0.713/0.716,0.0,12.0,0.0,0.0,0.0,3626.7677516566,8121.7536456835205,24.0,5.0,302.23064597138335,676.81280380696,2.0,0.4166666666666667,0.0066174626122771476,0.0006156305913880257,0.09303121565747387
<92>,Chiruromys_vates_ABTC43096;Hyomys_goliath_ABTC42697;Macruromys_major_ABTC43909;Pogonomys_macrourus_ABTC43144,internal,0.126/0.392,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorentzimys_nouhuysi_ABTC-46314,Lorentzimys_nouhuysi_ABTC-46314,tip,NA,0.0,0.0,0.0,0.0,11681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Apomys_lubangensis_JAE169,Apomys_lubangensis_JAE169,tip,NA,8970.0,0.0,0.0,0.0,2711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<93>,Archboldomys_luzonensis_EAR1826;Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Rhynchomys_isarogensis_JAE2195,internal,0.637/0.584,0.0,2.0,0.0,0.0,8.0,378.52613703615975,842.3263622194665,2.0,1.0,189.26306851807988,421.1631811097333,1.0,0.5,0.005283650993455557,0.0011871882976155171,0.22469090011546822
<94>,Arvicanthus_neumanni_FMNH158037;Lemniscomys_striatus_TCD4711;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213,internal,0.461/0.422,0.0,2.0,0.0,0.0,7.0,1288.098271070374,2986.0030801260846,4.0,6.0,644.049135535187,1493.0015400630423,2.0,3.0,0.0031053531316955424,0.002009375020385662,0.6470681224226922
Rhabdomys_pumilio_MNHN1995065,Rhabdomys_pumilio_MNHN1995065,tip,NA,8666.0,0.0,0.0,0.0,3015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<95>,Grammomys_dryas_LSUMZ37716;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.156/0.343,0.0,5.0,0.0,0.0,1.0,1700.2282039081954,3881.732455755491,3.0,4.0,340.04564078163907,776.3464911510982,0.6,0.8,0.0017644690242781,0.0010304677217176964,0.584010094560483
<44>,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708,internal,0.733/0.644,0.0,18.0,0.0,0.0,1.0,8370.58063571531,19058.44433800641,102.0,43.0,465.0322575397395,1058.8024632225784,5.666666666666667,2.388888888888889,0.012185534604946023,0.0022562177288651657,0.1851554159921209
<97>,Colomys_goslingi_TCD4175;Mastomys_natalensis_T4162;Myomyscus_verreauxii_MNHN1999102;Zelotomys_woosnami_TTU-M115260,internal,0.387/0.383,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Praomys_jacksoni_REC31,Praomys_jacksoni_REC31,tip,NA,9469.0,0.0,0.0,0.0,2212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
Mus_platythrix_10460X13,Mus_platythrix_10460X13,tip,NA,6973.0,0.0,0.0,0.0,4708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
